screen_id,survivors_top10,top10_boundary_tied,r2_size_alone,n_hits,n_measured,n_sets_used,source_id,cell_line,phenotype,library
513,9,False,0.2631,2267,17667,50,29083409,CAL-51,cell proliferation,Avana
514,9,False,0.2338,1986,17667,50,29083409,KYSE-30,cell proliferation,Avana
515,9,False,0.217,1578,17667,50,29083409,HEC-6,cell proliferation,Avana
516,9,False,0.1935,1737,17667,50,29083409,CAL-78,cell proliferation,Avana
517,9,False,0.2264,1867,17667,50,29083409,Calu-6,cell proliferation,Avana
518,9,True,0.2299,1566,17667,50,29083409,CAMA-1,cell proliferation,Avana
519,9,False,0.223,1730,17667,50,29083409,CAS-1,cell proliferation,Avana
520,9,False,0.2461,1876,17667,50,29083409,CCF-STTG1,cell proliferation,Avana
521,9,False,0.1905,1135,17667,50,29083409,CCK-81,cell proliferation,Avana
522,9,False,0.2476,1760,17667,50,29083409,ChaGo-K-1,cell proliferation,Avana
523,9,False,0.2511,2083,17667,50,29083409,CHP-212,cell proliferation,Avana
524,9,False,0.2304,1848,17667,50,29083409,CL-40,cell proliferation,Avana
525,9,False,0.1926,1540,17667,50,29083409,COLO 678,cell proliferation,Avana
526,9,False,0.2269,1929,17667,50,29083409,COLO 679,cell proliferation,Avana
527,9,False,0.2319,2146,17667,50,29083409,COLO 792,cell proliferation,Avana
528,9,False,0.2658,1959,17667,50,29083409,COLO 800,cell proliferation,Avana
529,9,False,0.2469,1416,17667,50,29083409,COR-L47,cell proliferation,Avana
530,9,False,0.2145,1581,17667,50,29083409,COR-L279,cell proliferation,Avana
531,9,False,0.2459,1791,17667,50,29083409,COV318,cell proliferation,Avana
532,9,False,0.2238,1815,17667,50,29083409,COV362,cell proliferation,Avana
533,9,True,0.2746,2224,17667,50,29083409,COV434,cell proliferation,Avana
534,9,True,0.2516,2075,17667,50,29083409,COV504,cell proliferation,Avana
535,8,False,0.1561,1544,17667,50,29083409,COV644,cell proliferation,Avana
536,9,False,0.2829,1854,17667,50,29083409,CAL-29,cell proliferation,Avana
537,9,False,0.2721,2100,17624,50,27260156,A-375,cell proliferation,GECKO v2
538,8,False,0.3129,1923,17624,50,27260156,A-673,cell proliferation,GECKO v2
539,9,False,0.24,1876,17624,50,27260156,BxPC-3,cell proliferation,GECKO v2
540,8,False,0.3074,1722,17624,50,27260156,CADO-ES1,cell proliferation,GECKO v2
541,8,True,0.251,1491,17624,50,27260156,CAL-120,cell proliferation,GECKO v2
542,9,True,0.2345,2130,17624,50,27260156,COR-L105,cell proliferation,GECKO v2
543,9,False,0.3101,1875,17624,50,27260156,EW-8,cell proliferation,GECKO v2
544,8,False,0.2727,2010,17624,50,27260156,EWS-502,cell proliferation,GECKO v2
545,9,False,0.2621,1880,17624,50,27260156,G-402,cell proliferation,GECKO v2
546,9,True,0.2499,1777,17624,50,27260156,HCC44,cell proliferation,GECKO v2
547,8,False,0.2952,1876,17624,50,27260156,Hs 294T,cell proliferation,GECKO v2
548,8,False,0.2636,2137,17624,50,27260156,HT-29,cell proliferation,GECKO v2
549,9,False,0.2897,1745,17624,50,27260156,K-562,cell proliferation,GECKO v2
550,9,False,0.3013,1200,17624,50,27260156,L3.3,cell proliferation,GECKO v2
551,8,False,0.3044,1911,17624,50,27260156,LNCaP,cell proliferation,GECKO v2
552,8,False,0.2479,1751,17624,50,27260156,MeWo,cell proliferation,GECKO v2
553,9,False,0.2711,1870,17624,50,27260156,MHH-ES-1,cell proliferation,GECKO v2
554,8,True,0.2757,1595,17624,50,27260156,NCI-H1373,cell proliferation,GECKO v2
555,8,False,0.2573,2108,17624,50,27260156,NCI-H2009,cell proliferation,GECKO v2
556,8,False,0.2704,1766,17624,50,27260156,PANC-1,cell proliferation,GECKO v2
557,8,True,0.3332,1759,17624,50,27260156,Panc 03.27,cell proliferation,GECKO v2
558,8,False,0.3041,2145,17624,50,27260156,Panc 08.13,cell proliferation,GECKO v2
559,9,False,0.2476,1757,17624,50,27260156,PaTu 8902,cell proliferation,GECKO v2
560,9,False,0.2452,1997,17624,50,27260156,PaTu 8988s,cell proliferation,GECKO v2
561,9,False,0.2807,1213,17624,50,27260156,PC-3,cell proliferation,GECKO v2
562,9,False,0.2565,1520,17624,50,27260156,RD-ES,cell proliferation,GECKO v2
563,8,False,0.2902,1584,17624,50,27260156,SK-ES-1,cell proliferation,GECKO v2
564,9,False,0.2267,1834,17624,50,27260156,SU.86.86,cell proliferation,GECKO v2
565,8,True,0.3058,1765,17624,50,27260156,T-47D,cell proliferation,GECKO v2
566,8,False,0.2943,1671,17624,50,27260156,TC-32,cell proliferation,GECKO v2
567,8,False,0.2788,1542,17624,50,27260156,TC-71,cell proliferation,GECKO v2
568,8,False,0.2683,1724,17624,50,27260156,TOV-112D,cell proliferation,GECKO v2
569,9,False,0.308,1732,17624,50,27260156,COLO 741,cell proliferation,GECKO v2
570,8,False,0.219,1820,18066,50,26673326,GSC-0131,cell proliferation,GECKO
571,9,False,0.2306,1243,18066,50,26673326,GSC-0827,cell proliferation,GECKO
572,10,False,0.1919,1673,18066,50,26673326,NSC-CB660,cell proliferation,GECKO
573,9,False,0.2629,1933,18066,50,26673326,NSC-U5,cell proliferation,GECKO
574,9,False,0.2542,1359,17998,50,27760321,MOLM-13,cell proliferation,Human Improved Genome-wide Knockout CRISPR Library
575,9,False,0.2796,941,17998,50,27760321,MV4-11,cell proliferation,Human Improved Genome-wide Knockout CRISPR Library
576,8,False,0.2806,1666,17998,50,27760321,OCI-AML-2,cell proliferation,Human Improved Genome-wide Knockout CRISPR Library
577,8,True,0.3079,1475,17998,50,27760321,OCI-AML-3,cell proliferation,Human Improved Genome-wide Knockout CRISPR Library
583,7,True,0.5296,1718,17974,50,28877469,H4,protein/peptide accumulation,"CRISPRn (Hoffman and Nyfeler, 2016)"
597,9,False,0.4852,2552,18142,50,29662178,h-pES10,cell proliferation,Human Activity-optimized genome-wide library
6,6,True,0.4129,142,15965,50,25307932,K-562,cell proliferation,"CRISPRa (Weissman, 2014)"
613,8,True,0.1294,143,18138,50,29576454,HMEC,cell proliferation,Human Activity-optimized genome-wide library
614,7,False,0.2136,823,18138,50,29576454,HMEC,cell proliferation,Human Activity-optimized genome-wide library
629,10,False,0.1645,234,18126,50,28700943,DLD-1,cell proliferation,"CRISPRn (Martin, 2017)"
66,9,True,0.3229,2428,18619,50,28162770,EoL-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
67,8,True,0.3035,2714,18619,50,28162770,HEL,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
68,7,True,0.4178,3476,18619,50,28162770,MOLM-13,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
689,5,True,0.4508,1073,19106,50,30898113,PANC-1,response to chemicals,Brunello (human)
69,9,False,0.271,1923,18619,50,28162770,Mono-Mac-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
691,9,True,0.2472,922,17986,50,30971826,22Rv1,cell proliferation,Human CRISPR Library v.1.1
692,9,False,0.2148,1475,17986,50,30971826,23132/87,cell proliferation,Human CRISPR Library v.1.1
693,9,False,0.1929,1169,17986,50,30971826,42-MG-BA,cell proliferation,Human CRISPR Library v.1.1
694,9,False,0.1985,1613,17986,50,30971826,769-P,cell proliferation,Human CRISPR Library v.1.1
695,9,False,0.197,1944,17986,50,30971826,8-MG-BA,cell proliferation,Human CRISPR Library v.1.1
696,9,False,0.1922,1336,17986,50,30971826,A172,cell proliferation,Human CRISPR Library v.1.1
697,9,False,0.2106,1837,17986,50,30971826,A2058,cell proliferation,Human CRISPR Library v.1.1
698,10,False,0.1794,1237,17986,50,30971826,A253,cell proliferation,Human CRISPR Library v.1.1
699,9,False,0.2404,1572,17986,50,30971826,A2780,cell proliferation,Human CRISPR Library v.1.1
70,8,True,0.2978,2505,18619,50,28162770,MV4-11,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
700,9,False,0.2182,1908,17986,50,30971826,A2780ADR,cell proliferation,Human CRISPR Library v.1.1
701,9,False,0.2128,1358,17986,50,30971826,A2780cis,cell proliferation,Human CRISPR Library v.1.1
702,9,False,0.2314,1368,17986,50,30971826,A-375,cell proliferation,Human CRISPR Library v.1.1
703,9,False,0.1797,1179,17986,50,30971826,A-549,cell proliferation,Human CRISPR Library v.1.1
704,9,False,0.1871,1787,17986,50,30971826,AGS,cell proliferation,Human CRISPR Library v.1.1
705,9,True,0.2599,1551,17986,50,30971826,AM-38,cell proliferation,Human CRISPR Library v.1.1
706,10,False,0.2227,1630,17986,50,30971826,ARH-77,cell proliferation,Human CRISPR Library v.1.1
707,9,False,0.2832,1248,17986,50,30971826,AsPC-1,cell proliferation,Human CRISPR Library v.1.1
708,10,False,0.2836,1164,17986,50,30971826,AU565,cell proliferation,Human CRISPR Library v.1.1
709,9,False,0.1832,1481,17986,50,30971826,BB30-HNC,cell proliferation,Human CRISPR Library v.1.1
71,9,False,0.3364,1931,18619,50,28162770,NB4,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
710,9,False,0.206,1550,17986,50,30971826,SK-N-BE(2)-M17,cell proliferation,Human CRISPR Library v.1.1
711,9,False,0.2428,1614,17986,50,30971826,Becker,cell proliferation,Human CRISPR Library v.1.1
712,10,True,0.2077,1474,17986,50,30971826,BHY,cell proliferation,Human CRISPR Library v.1.1
713,9,False,0.1702,1654,17986,50,30971826,BICR 10,cell proliferation,Human CRISPR Library v.1.1
714,9,True,0.1426,1204,17986,50,30971826,BICR 22,cell proliferation,Human CRISPR Library v.1.1
715,9,False,0.139,986,17986,50,30971826,BICR 78,cell proliferation,Human CRISPR Library v.1.1
716,9,True,0.1668,1112,17986,50,30971826,BxPC-3,cell proliferation,Human CRISPR Library v.1.1
717,9,False,0.239,1323,17986,50,30971826,C2BBe1,cell proliferation,Human CRISPR Library v.1.1
718,9,False,0.1591,1778,17986,50,30971826,Ca9-22,cell proliferation,Human CRISPR Library v.1.1
719,9,False,0.2485,1874,17986,50,30971826,CAL-27,cell proliferation,Human CRISPR Library v.1.1
72,9,True,0.3274,2454,18619,50,28162770,NB4,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
720,9,False,0.2138,1350,17986,50,30971826,CAL-33,cell proliferation,Human CRISPR Library v.1.1
721,9,False,0.2028,1697,17986,50,30971826,CAL-51,cell proliferation,Human CRISPR Library v.1.1
722,8,True,0.2086,877,17986,50,30971826,CAL-72,cell proliferation,Human CRISPR Library v.1.1
723,9,False,0.2089,1213,17986,50,30971826,Caov-4,cell proliferation,Human CRISPR Library v.1.1
724,8,True,0.2234,1564,17986,50,30971826,Capan-1,cell proliferation,Human CRISPR Library v.1.1
725,9,False,0.1386,1116,17986,50,30971826,CAS-1,cell proliferation,Human CRISPR Library v.1.1
726,8,False,0.1811,1285,17986,50,30971826,CHP-212,cell proliferation,Human CRISPR Library v.1.1
727,9,True,0.2053,1395,17986,50,30971826,CL-11,cell proliferation,Human CRISPR Library v.1.1
728,9,False,0.2835,1277,17986,50,30971826,COLO 205,cell proliferation,Human CRISPR Library v.1.1
729,9,False,0.2548,1686,17986,50,30971826,COLO 320HSR,cell proliferation,Human CRISPR Library v.1.1
73,8,True,0.2939,2382,18619,50,28162770,OCI-AML-2,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
730,8,False,0.128,401,17986,50,30971826,COLO 678,cell proliferation,Human CRISPR Library v.1.1
731,9,False,0.2082,1471,17986,50,30971826,COLO 680N,cell proliferation,Human CRISPR Library v.1.1
732,9,False,0.246,1599,17986,50,30971826,COLO 684,cell proliferation,Human CRISPR Library v.1.1
733,9,False,0.2151,1003,17986,50,30971826,COLO 824,cell proliferation,Human CRISPR Library v.1.1
734,8,False,0.2328,1521,17986,50,30971826,COR-L23,cell proliferation,Human CRISPR Library v.1.1
735,9,False,0.2341,1940,17986,50,30971826,D-423MG,cell proliferation,Human CRISPR Library v.1.1
736,9,False,0.1562,933,17986,50,30971826,D-502MG,cell proliferation,Human CRISPR Library v.1.1
737,9,False,0.2193,1404,17986,50,30971826,D-542MG,cell proliferation,Human CRISPR Library v.1.1
738,9,True,0.2375,1529,17986,50,30971826,DAN-G,cell proliferation,Human CRISPR Library v.1.1
739,9,False,0.1543,1258,17986,50,30971826,DBTRG-05MG,cell proliferation,Human CRISPR Library v.1.1
74,9,False,0.3123,2145,18619,50,28162770,OCI-AML-3,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
740,9,False,0.2308,1607,17986,50,30971826,Detroit 562,cell proliferation,Human CRISPR Library v.1.1
741,10,False,0.2175,1333,17986,50,30971826,DiFi,cell proliferation,Human CRISPR Library v.1.1
742,10,False,0.1359,1438,17986,50,30971826,DK-MG,cell proliferation,Human CRISPR Library v.1.1
743,10,False,0.2177,1197,17986,50,30971826,DOK,cell proliferation,Human CRISPR Library v.1.1
744,9,False,0.2231,1668,17986,50,30971826,DOV13,cell proliferation,Human CRISPR Library v.1.1
745,9,False,0.1876,1631,17986,50,30971826,DU145,cell proliferation,Human CRISPR Library v.1.1
746,8,False,0.1723,1131,17986,50,30971826,EBC-1,cell proliferation,Human CRISPR Library v.1.1
747,10,False,0.2216,1594,17986,50,30971826,EC-GI-10,cell proliferation,Human CRISPR Library v.1.1
748,8,False,0.2768,1189,17986,50,30971826,EFO-21,cell proliferation,Human CRISPR Library v.1.1
749,8,False,0.2264,1436,17986,50,30971826,EFO-27,cell proliferation,Human CRISPR Library v.1.1
75,9,True,0.4171,2942,18619,50,28162770,OCI-AML-5,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
750,9,False,0.1819,1152,17986,50,30971826,EGI-1,cell proliferation,Human CRISPR Library v.1.1
751,8,True,0.1581,1306,17986,50,30971826,EPLC-272H,cell proliferation,Human CRISPR Library v.1.1
752,9,False,0.2215,1979,17986,50,30971826,ES-2,cell proliferation,Human CRISPR Library v.1.1
753,9,False,0.1634,973,17986,50,30971826,ES4,cell proliferation,Human CRISPR Library v.1.1
754,9,False,0.2561,1697,17986,50,30971826,ES5,cell proliferation,Human CRISPR Library v.1.1
755,9,False,0.2199,1307,17986,50,30971826,ES8,cell proliferation,Human CRISPR Library v.1.1
756,10,False,0.2314,1819,17986,50,30971826,ESO-26,cell proliferation,Human CRISPR Library v.1.1
757,8,False,0.2094,1255,17986,50,30971826,ESO-51,cell proliferation,Human CRISPR Library v.1.1
758,9,False,0.1967,1775,17986,50,30971826,ESS-1,cell proliferation,Human CRISPR Library v.1.1
759,9,True,0.2158,1525,17986,50,30971826,Evsa-T,cell proliferation,Human CRISPR Library v.1.1
76,9,False,0.2623,2308,18619,50,28162770,P31/FUJ,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
760,9,False,0.2473,1671,17986,50,30971826,EW-1,cell proliferation,Human CRISPR Library v.1.1
761,8,True,0.2206,1688,17986,50,30971826,EW-16,cell proliferation,Human CRISPR Library v.1.1
762,9,False,0.2095,1467,17986,50,30971826,EW-22,cell proliferation,Human CRISPR Library v.1.1
763,9,False,0.2088,1820,17986,50,30971826,EW-7,cell proliferation,Human CRISPR Library v.1.1
764,9,False,0.1836,1661,17986,50,30971826,FaDu,cell proliferation,Human CRISPR Library v.1.1
765,9,False,0.1826,1561,17986,50,30971826,FLO-1,cell proliferation,Human CRISPR Library v.1.1
766,9,True,0.212,1907,17986,50,30971826,GaMG,cell proliferation,Human CRISPR Library v.1.1
767,9,False,0.118,1353,17986,50,30971826,GB-1,cell proliferation,Human CRISPR Library v.1.1
768,9,False,0.1972,1935,17986,50,30971826,GI-1,cell proliferation,Human CRISPR Library v.1.1
769,9,False,0.197,1160,17986,50,30971826,GP5d,cell proliferation,Human CRISPR Library v.1.1
77,9,False,0.3241,2036,18619,50,28162770,PL-21,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
770,9,False,0.2568,1707,17986,50,30971826,HARA,cell proliferation,Human CRISPR Library v.1.1
771,8,False,0.1412,365,17986,50,30971826,HCC15,cell proliferation,Human CRISPR Library v.1.1
772,9,False,0.24,1044,17986,50,30971826,HCC78,cell proliferation,Human CRISPR Library v.1.1
773,8,False,0.2357,1313,17986,50,30971826,HCC1143,cell proliferation,Human CRISPR Library v.1.1
774,10,True,0.1814,1308,17986,50,30971826,HCC1187,cell proliferation,Human CRISPR Library v.1.1
775,9,False,0.2587,1039,17986,50,30971826,HCC1395,cell proliferation,Human CRISPR Library v.1.1
776,10,False,0.2537,1550,17986,50,30971826,HCC1806,cell proliferation,Human CRISPR Library v.1.1
777,9,False,0.2144,1183,17986,50,30971826,HCC1937,cell proliferation,Human CRISPR Library v.1.1
778,9,False,0.2224,1075,17986,50,30971826,HCC1954,cell proliferation,Human CRISPR Library v.1.1
779,10,True,0.2106,1249,17986,50,30971826,HCC2998,cell proliferation,Human CRISPR Library v.1.1
78,9,False,0.2794,2105,18619,50,28162770,SKM-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
780,9,False,0.1523,1501,17986,50,30971826,HCC38,cell proliferation,Human CRISPR Library v.1.1
781,9,False,0.1827,905,17986,50,30971826,HCC70,cell proliferation,Human CRISPR Library v.1.1
782,9,False,0.1964,1207,17986,50,30971826,HCE-4,cell proliferation,Human CRISPR Library v.1.1
783,9,False,0.2008,1379,17986,50,30971826,HCT 116,cell proliferation,Human CRISPR Library v.1.1
784,8,True,0.2701,1750,17986,50,30971826,HCT 15,cell proliferation,Human CRISPR Library v.1.1
785,9,False,0.1836,1504,17986,50,30971826,HEC-1,cell proliferation,Human CRISPR Library v.1.1
786,9,False,0.1519,1559,17986,50,30971826,HEY,cell proliferation,Human CRISPR Library v.1.1
787,8,False,0.1905,1992,17986,50,30971826,HGC-27,cell proliferation,Human CRISPR Library v.1.1
788,9,True,0.1487,1571,17986,50,30971826,HO-1-u-1,cell proliferation,Human CRISPR Library v.1.1
789,10,False,0.139,976,17986,50,30971826,HOP-62,cell proliferation,Human CRISPR Library v.1.1
79,7,False,0.4226,3481,18619,50,28162770,TF-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
790,10,False,0.2126,1291,17986,50,30971826,HPAF-II,cell proliferation,Human CRISPR Library v.1.1
791,10,False,0.2186,1130,17986,50,30971826,Hs 578T,cell proliferation,Human CRISPR Library v.1.1
792,9,False,0.1645,1526,17986,50,30971826,Hs 683,cell proliferation,Human CRISPR Library v.1.1
793,9,False,0.2004,1618,17986,50,30971826,HSC-3,cell proliferation,Human CRISPR Library v.1.1
794,9,False,0.2317,1692,17986,50,30971826,HSC-39,cell proliferation,Human CRISPR Library v.1.1
795,9,False,0.1677,1373,17986,50,30971826,HSC-4,cell proliferation,Human CRISPR Library v.1.1
796,8,False,0.2148,1828,17986,50,30971826,HT-29,cell proliferation,Human CRISPR Library v.1.1
797,9,False,0.2331,1937,17986,50,30971826,HT-29,cell proliferation,Human CRISPR Library v.1.1
798,10,True,0.1789,1003,17986,50,30971826,HT-55,cell proliferation,Human CRISPR Library v.1.1
799,9,False,0.1801,1252,17986,50,30971826,hTERT-RPE1,cell proliferation,Human CRISPR Library v.1.1
80,8,False,0.3388,2816,18619,50,28162770,THP-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
800,9,False,0.196,1238,17986,50,30971826,HuP-T3,cell proliferation,Human CRISPR Library v.1.1
801,9,True,0.2046,1134,17986,50,30971826,HuP-T4,cell proliferation,Human CRISPR Library v.1.1
802,9,False,0.202,1289,17986,50,30971826,IGROV-1,cell proliferation,Human CRISPR Library v.1.1
803,9,False,0.2367,1287,17986,50,30971826,IM-9,cell proliferation,Human CRISPR Library v.1.1
804,10,False,0.1667,926,17986,50,30971826,IM95,cell proliferation,Human CRISPR Library v.1.1
805,9,False,0.2046,1242,17986,50,30971826,IST-MEL1,cell proliferation,Human CRISPR Library v.1.1
806,9,True,0.2344,1564,17986,50,30971826,JHOS-2,cell proliferation,Human CRISPR Library v.1.1
807,9,False,0.2127,1406,17986,50,30971826,JHOS-4,cell proliferation,Human CRISPR Library v.1.1
808,8,False,0.1669,1435,17986,50,30971826,JHU-011,cell proliferation,Human CRISPR Library v.1.1
809,9,False,0.192,1369,17986,50,30971826,JHU-022,cell proliferation,Human CRISPR Library v.1.1
810,9,False,0.1826,1783,17986,50,30971826,JHU-029,cell proliferation,Human CRISPR Library v.1.1
811,9,False,0.2583,1194,17986,50,30971826,JIMT-1,cell proliferation,Human CRISPR Library v.1.1
812,10,False,0.2224,978,17986,50,30971826,KATO III,cell proliferation,Human CRISPR Library v.1.1
813,9,False,0.1942,1547,17986,50,30971826,KINGS-1,cell proliferation,Human CRISPR Library v.1.1
814,8,False,0.1644,975,17986,50,30971826,KLE,cell proliferation,Human CRISPR Library v.1.1
815,10,False,0.2053,1227,17986,50,30971826,KM12,cell proliferation,Human CRISPR Library v.1.1
816,9,False,0.2191,1577,17986,50,30971826,KMS-11,cell proliferation,Human CRISPR Library v.1.1
817,9,False,0.2022,1416,17986,50,30971826,KNS-42,cell proliferation,Human CRISPR Library v.1.1
818,9,False,0.2354,1550,17986,50,30971826,KNS-62,cell proliferation,Human CRISPR Library v.1.1
819,9,False,0.187,1761,17986,50,30971826,KON,cell proliferation,Human CRISPR Library v.1.1
820,9,False,0.2177,1707,17986,50,30971826,KP-1N,cell proliferation,Human CRISPR Library v.1.1
821,8,False,0.2224,1286,17986,50,30971826,KP-3,cell proliferation,Human CRISPR Library v.1.1
822,9,False,0.1979,1695,17986,50,30971826,KP-4,cell proliferation,Human CRISPR Library v.1.1
823,9,False,0.1814,1535,17986,50,30971826,KP-N-YN,cell proliferation,Human CRISPR Library v.1.1
824,9,False,0.1612,1581,17986,50,30971826,KP-N-YS,cell proliferation,Human CRISPR Library v.1.1
825,9,False,0.1978,1444,17986,50,30971826,Kuramochi,cell proliferation,Human CRISPR Library v.1.1
826,8,False,0.2061,949,17986,50,30971826,KYAE-1,cell proliferation,Human CRISPR Library v.1.1
827,9,False,0.2024,1515,17986,50,30971826,KYSE-140,cell proliferation,Human CRISPR Library v.1.1
828,9,False,0.1802,1502,17986,50,30971826,KYSE-150,cell proliferation,Human CRISPR Library v.1.1
829,9,False,0.1947,1874,17986,50,30971826,KYSE-220,cell proliferation,Human CRISPR Library v.1.1
830,9,False,0.198,989,17986,50,30971826,KYSE-270,cell proliferation,Human CRISPR Library v.1.1
831,9,False,0.2049,1770,17986,50,30971826,KYSE-410,cell proliferation,Human CRISPR Library v.1.1
832,10,False,0.1549,1478,17986,50,30971826,KYSE-450,cell proliferation,Human CRISPR Library v.1.1
833,9,False,0.2039,1801,17986,50,30971826,KYSE-510,cell proliferation,Human CRISPR Library v.1.1
834,9,False,0.2358,1327,17986,50,30971826,KYSE-520,cell proliferation,Human CRISPR Library v.1.1
835,9,False,0.2325,1496,17986,50,30971826,KYSE-70,cell proliferation,Human CRISPR Library v.1.1
836,9,False,0.2164,1361,17986,50,30971826,L-363,cell proliferation,Human CRISPR Library v.1.1
837,9,False,0.1522,1557,17986,50,30971826,LB1047-RCC,cell proliferation,Human CRISPR Library v.1.1
838,9,False,0.2104,1623,17986,50,30971826,LB771-HNC,cell proliferation,Human CRISPR Library v.1.1
839,9,False,0.1941,1176,17986,50,30971826,LC-1/sq,cell proliferation,Human CRISPR Library v.1.1
840,9,False,0.198,824,17986,50,30971826,LCLC-97TM1,cell proliferation,Human CRISPR Library v.1.1
841,9,False,0.1799,1559,17986,50,30971826,LK-2,cell proliferation,Human CRISPR Library v.1.1
842,9,False,0.2203,1590,17986,50,30971826,LN-229,cell proliferation,Human CRISPR Library v.1.1
843,10,False,0.1959,1101,17986,50,30971826,LNCaP clone FGC,cell proliferation,Human CRISPR Library v.1.1
844,9,False,0.2379,1711,17986,50,30971826,LNZTA3WT4,cell proliferation,Human CRISPR Library v.1.1
845,8,False,0.2615,1453,17986,50,30971826,LOU-NH91,cell proliferation,Human CRISPR Library v.1.1
846,9,False,0.2042,1503,17986,50,30971826,LoVo,cell proliferation,Human CRISPR Library v.1.1
847,8,True,0.2386,1448,17986,50,30971826,LP-1,cell proliferation,Human CRISPR Library v.1.1
848,10,False,0.2212,1008,17986,50,30971826,LS1034,cell proliferation,Human CRISPR Library v.1.1
849,8,True,0.124,481,17986,50,30971826,LS123,cell proliferation,Human CRISPR Library v.1.1
85,7,True,0.1431,40,20440,50,28145866,HCC364,response to chemicals,GECKO v2
850,9,False,0.1796,1217,17986,50,30971826,LS180,cell proliferation,Human CRISPR Library v.1.1
851,10,True,0.2432,1235,17986,50,30971826,LS411N,cell proliferation,Human CRISPR Library v.1.1
852,10,True,0.2289,1192,17986,50,30971826,LS513,cell proliferation,Human CRISPR Library v.1.1
853,9,False,0.171,1177,17986,50,30971826,Lu-65,cell proliferation,Human CRISPR Library v.1.1
854,9,False,0.2265,1749,17986,50,30971826,Lu-99A,cell proliferation,Human CRISPR Library v.1.1
855,9,False,0.2035,1724,17986,50,30971826,LXF 289,cell proliferation,Human CRISPR Library v.1.1
856,8,False,0.3248,2077,17986,50,30971826,SK-N-MC-IXC,cell proliferation,Human CRISPR Library v.1.1
857,9,False,0.1792,536,17986,50,30971826,MCAS,cell proliferation,Human CRISPR Library v.1.1
858,9,True,0.1652,761,17986,50,30971826,MCF-7,cell proliferation,Human CRISPR Library v.1.1
859,9,False,0.224,1459,17986,50,30971826,MDA-MB-231,cell proliferation,Human CRISPR Library v.1.1
860,9,False,0.2729,1493,17986,50,30971826,MDA-MB-361,cell proliferation,Human CRISPR Library v.1.1
861,10,False,0.2442,1157,17986,50,30971826,MDA-MB-415,cell proliferation,Human CRISPR Library v.1.1
862,8,False,0.2161,1419,17986,50,30971826,MDA-MB-436,cell proliferation,Human CRISPR Library v.1.1
863,9,False,0.2639,931,17986,50,30971826,MDA-MB-453,cell proliferation,Human CRISPR Library v.1.1
864,9,False,0.2377,1447,17986,50,30971826,MDA-MB-468,cell proliferation,Human CRISPR Library v.1.1
865,8,False,0.1932,917,17986,50,30971826,MDST8,cell proliferation,Human CRISPR Library v.1.1
866,9,False,0.1836,903,17986,50,30971826,MFE-280,cell proliferation,Human CRISPR Library v.1.1
867,10,False,0.2108,1426,17986,50,30971826,MFE-296,cell proliferation,Human CRISPR Library v.1.1
868,9,False,0.2806,1774,17986,50,30971826,MFM-223,cell proliferation,Human CRISPR Library v.1.1
869,9,False,0.2264,1699,17986,50,30971826,MHH-ES-1,cell proliferation,Human CRISPR Library v.1.1
870,9,False,0.1941,1586,17986,50,30971826,MIA PaCa-2,cell proliferation,Human CRISPR Library v.1.1
871,8,False,0.2222,1711,17986,50,30971826,MKN28,cell proliferation,Human CRISPR Library v.1.1
872,9,False,0.1641,1612,17986,50,30971826,MOG-G-UVW,cell proliferation,Human CRISPR Library v.1.1
873,9,False,0.1331,864,17986,50,30971826,SJNB-10,cell proliferation,Human CRISPR Library v.1.1
874,9,False,0.194,1577,17986,50,30971826,SJNB-13,cell proliferation,Human CRISPR Library v.1.1
875,10,False,0.1743,1398,17986,50,30971826,SJNB-17,cell proliferation,Human CRISPR Library v.1.1
876,9,True,0.1611,1577,17986,50,30971826,SJNB-5,cell proliferation,Human CRISPR Library v.1.1
877,9,False,0.1674,1536,17986,50,30971826,SJNB-6,cell proliferation,Human CRISPR Library v.1.1
878,9,False,0.195,1580,17986,50,30971826,NB69,cell proliferation,Human CRISPR Library v.1.1
879,9,False,0.2077,2210,17986,50,30971826,SJNB-7,cell proliferation,Human CRISPR Library v.1.1
880,9,False,0.2061,1545,17986,50,30971826,NCI-H1155,cell proliferation,Human CRISPR Library v.1.1
881,9,False,0.2072,1423,17986,50,30971826,NCI-H1299,cell proliferation,Human CRISPR Library v.1.1
