gene,log2FC,t,p,q
NKD2,2.1462389422344947,5.174793880860745,5.068965045269862e-06,0.0008660790840023761
POLD4,-0.7854123878835626,-5.108082486831714,5.160679475070131e-06,0.0008695028154454966
COL13A1,2.1473760655070233,5.1066358090813875,5.292609242988423e-06,0.000879515653790309
ALDH1A3,2.1863858323236904,5.122078367324145,5.5269335436443886e-06,0.0009060436597020282
ADH5,-0.6454199949020181,-5.088545930285066,5.796359621131492e-06,0.0009299570301060122
MRPL10,-0.8077398446837263,-5.072000411842984,5.8261259820342045e-06,0.0009299570301060122
CNTN1,1.7613196584835487,5.095449505529891,5.987107984178142e-06,0.0009377616242171996
MAOB,2.010779583699847,5.21769703596909,6.029627127931874e-06,0.0009377616242171996
CD68,-1.3010343619999754,-5.146928415268531,6.551633299633104e-06,0.0009991931875177869
S100A2,2.303128159743996,5.065958416406778,6.589354134154063e-06,0.0009991931875177869
ROBO1,2.0081530196305364,5.183396584713354,7.5232973903900295e-06,0.0011267298844792773
FAM184A,1.939654601250369,4.986520513759804,7.794860406100915e-06,0.0011531640437367097
CCL13,2.5211227124199516,5.144667709244585,7.900450359730227e-06,0.0011535816609801292
NR4A3,2.2717809418813597,5.064984315261883,7.987870704998009e-06,0.0011535816609801292
CIMAP1C,1.828638845950002,5.002343434966023,8.14817035198803e-06,0.0011628877004701975
DCXR,-0.9803362324135971,-4.983913159214543,8.70466800720392e-06,0.0012278642743650085
RCAN1,1.8219476164009878,5.001146118915986,9.053567247553248e-06,0.0012624002790812467
TBC1D17,-0.807613192514455,-4.934547106551066,9.339953589675671e-06,0.0012875338295040405
TGFB3,1.7002340051384226,5.199330392838947,9.839467493033634e-06,0.0013411525860448428
GALNT5,1.57029739226919,4.929010324422881,1.052674855837616e-05,0.0014188887417962354
SDK2,1.8201443568658948,4.880379321781416,1.1245684451481976e-05,0.0014780152605587365
VLDLR,2.083513399459371,4.954357211432963,1.1304871785508656e-05,0.0014780152605587365
TSPAN5,1.9787312961234784,5.106884750660064,1.1330922366825694e-05,0.0014780152605587365
PTMA,0.7387929611171504,4.8905165485976685,1.154739936873567e-05,0.0014902287419375788
BDKRB1,2.864295933472869,4.889546351699556,1.232850422006213e-05,0.0015593102136139724
TALDO1,-0.6086494062631651,-4.853740652776169,1.2339772525508314e-05,0.0015593102136139724
VCAM1,3.0193493110025105,4.841498093911609,1.3234852851814797e-05,0.0016551752571687143
REL,1.3893394195981026,4.910564942010251,1.4025417659455517e-05,0.0017361463431311722
ENC1,1.411542061280671,4.899939996048121,1.4278571184072587e-05,0.001749629768020046
SERPINA3,-2.749072238327211,-4.795572233063562,1.5065550222812391e-05,0.0018276018975293712
SEZ6L2,2.4749696455279033,4.818041890377313,1.579432918608612e-05,0.0018824199634384833
CD44,0.9045696966651997,4.869798190944947,1.5827783057515893e-05,0.0018824199634384833
ADAMTSL4,-1.1223560600729847,-4.779049744495774,1.8536512234546324e-05,0.0021689590821537073
ENTPD1,1.9954892736266583,4.852393865191014,1.868885614866392e-05,0.0021689590821537073
COL6A5,2.3540645285175206,4.76048148546312,1.8773448489501215e-05,0.0021689590821537073
LSAMP,0.9200584944841284,4.786618945974623,1.927671896187243e-05,0.0021943666769824897
HLX,-0.966494004564936,-4.732167361387428,1.9355142563442947e-05,0.0021943666769824897
CRYM,1.6958007093852743,4.748033417552946,2.0536809820975237e-05,0.0023067781475763945
NT5C,-0.479115862742006,-4.789831073131677,2.1009771518552978e-05,0.0023263227097545434
HMCN1,1.5007312270790063,4.790545196418035,2.120152768185112e-05,0.0023263227097545434
SERTAD1,1.0255878272056558,4.6986293272337685,2.1286111679396117e-05,0.0023263227097545434
COL9A2,1.3572688939990942,4.763973737709238,2.185564140360388e-05,0.0023672391595278455
CREG1,-0.6137524435329,-4.677362243169911,2.2793169363246263e-05,0.0024469375004030126
TUSC3,1.5683451761992862,4.929956301522533,2.3288210540051465e-05,0.002478151597029512
NCAM2,1.7159664797162208,4.868757617234218,2.50935804170817e-05,0.002647045426431462
SERINC5,1.8017483099539064,4.668399967821046,2.673923409195418e-05,0.0027789665254388638
HIGD1A,-1.4548923226782309,-4.654425216961154,2.686832087299731e-05,0.0027789665254388638
MDFI,1.9071940465687165,4.807423530303793,2.716922884879365e-05,0.0027789665254388638
IGFBP3,1.7672005228862888,4.631259245706905,2.7260491016999815e-05,0.0027789665254388638
TMEM59L,2.1348427676443724,4.633798631700769,2.751765509305868e-05,0.0027818056161157904
ADAM12,1.6466879480182506,4.640886334720086,2.823524090817226e-05,0.0028307579128680803
TMEM176B,0.8381154040173486,4.774594946797812,2.9219822630472858e-05,0.0029054562977890675
