gene,log2FC,t,p,q
CDK2AP1,-0.11969358103215022,-0.47991297594288657,0.63322707881678,0.6826331137171971
PLCL2,0.11594599068037437,0.4804200964112661,0.6332560032850124,0.6826331137171971
PERM1,0.11703529223527376,0.47890480980401506,0.6339406729085153,0.6833124907281979
LRRC51,-0.10081439586436902,-0.47787255559674763,0.6344053324440134,0.6837055754106189
SEMA3E,0.13214388260455756,0.47850279162117937,0.6344142868145375,0.6837055754106189
PPIH,0.0537459947911989,0.4765129922549849,0.63555341432139,0.684874410677003
ENSG00000277511,0.08577404092000873,0.47595401573810686,0.6360694913299906,0.6853441730585125
NDUFV3,0.0457034649791801,0.4757028555303672,0.636098539018938,0.6853441730585125
AGBL3,-0.0970893364447023,-0.475854759538402,0.6362705096908197,0.6854706237683539
RBPMS-AS1,0.11795574087673,0.47632656410113433,0.6366460765778489,0.6858065924745617
PLBD1,-0.09761812414876836,-0.4747126095668752,0.6367289363632735,0.6858065924745617
SEC22A,0.1082748037910104,0.47492086142311557,0.6367462626695624,0.6858065924745617
ENSG00000183308,-0.09529019536403549,-0.4748155345450055,0.6368769413709866,0.6858884904795809
SMYD3,0.08176097795503523,0.47425488661922727,0.637233850793832,0.6862139940820943
IFT88,-0.10628897299536089,-0.4736184460476961,0.6377158700494122,0.6866741565217251
ENSG00000276728,0.08990712937763479,0.47345010023026085,0.6380597157019474,0.686985471413204
PRKN,0.11337085071753528,0.47240368013447853,0.6388592520342796,0.6877873233950524
GEMIN2,0.07932835001783145,0.47237460568434314,0.6390153130443823,0.6878963403349739
ZNG1B,0.06595088466833765,0.47152659448467754,0.639078761278807,0.6879056500028181
ACYP2,0.06772310539413784,0.47186776070503056,0.639150297344418,0.6879236630853536
C11orf54,-0.060223910903155264,-0.4712705922098717,0.63923966212364,0.6879608606514106
C5,-0.16188986971702102,-0.4698872234534924,0.6402677590931506,0.6890082451689944
DDX19B,0.08597022740599325,0.4691964444700562,0.64056548790156,0.689269549942421
PLA2G4F,-0.11529113741282204,-0.4692438056278136,0.6410783222838203,0.6897399785247343
PCSK6,0.10269338583520171,0.46878971128570357,0.6411125682646858,0.6897399785247343
CAMSAP3,0.10260463936315078,0.4693475467404899,0.6413149103546896,0.6898985405503829
ZFAND1,0.08803947108222943,0.4679544773288593,0.6414761094539233,0.6900128193637618
PEX5,0.07726645948602329,0.46808734250567985,0.6419735092558078,0.6904886866325212
CAPS,0.09682489892160095,0.46709419742747144,0.6421500184469261,0.6905536200800558
UMAD1,-0.08828807219936685,-0.4669529522081515,0.642150332406852,0.6905536200800558
RPS13,-0.04144643917926771,-0.4668404362560181,0.6422420503673418,0.6905536200800558
FAM174B,0.08362348037612843,0.4679715493829863,0.6422539245148292,0.6905536200800558
BFSP1,0.10273727398142674,0.4660854950972091,0.6429239048532456,0.6912147805432333
ZBTB24,0.09745439068260842,0.46562280255844346,0.6433013091087433,0.6915613028382337
TSPYL5,0.11176632982296475,0.465585807842911,0.6434968733703932,0.6916861095232685
GLS,-0.14344848088500317,-0.46541934342713503,0.6435276087885169,0.6916861095232685
PPP2R3B,0.10251143501425597,0.46535641354002055,0.6435842075748291,0.6916877189800368
CARHSP1,-0.06298850153645486,-0.46303688093523243,0.6449968780731192,0.6931419190219876
NOP2,-0.10065793116378963,-0.46287878782200814,0.6450647762830802,0.6931419190219876
ZEB2,-0.1262765379063897,-0.4629186973052325,0.6451029267851415,0.6931419190219876
PRKG1,0.13492677722798985,0.4631846680683477,0.645215590162971,0.6931821777299444
TRIP13,0.10787532416136658,0.4627772344626191,0.6452508361964789,0.6931821777299444
RBM12B,0.1344771099712183,0.4623055373321225,0.6458756908060095,0.6937940738223376
ZBBX,0.12073381097034008,0.4616628649571075,0.6462097093659833,0.6940934783666629
LGALS3,0.06852157388990143,0.46086461525127254,0.6466356891526854,0.6944915987280681
CDV3,0.08213911744470259,0.4606297019991484,0.6468964354000653,0.6946730625739375
GNG7,0.08626513442900663,0.4606022962985925,0.6469153271321062,0.6946730625739375
APOM,-0.09560181971193571,-0.46048609781005023,0.6471183843163093,0.6948316720830238
ANXA9,-0.10560283389855707,-0.45904431612313085,0.648025018569455,0.6957456430125187
ENSG00000262823,0.10411249904137176,0.45892240361468106,0.6483157743514737,0.6959982823427734
USP34-DT,0.09054084435927279,0.45838254511825777,0.648591348512176,0.6962345816549809
KLHL5,0.06297129094528042,0.4574876544521458,0.6489096629403165,0.6965167164506022
EEF1AKMT3,0.07305139708336261,0.4562572686001699,0.6499166518038062,0.6975379386194579
KLF3,0.0662862173345351,0.4557641805973979,0.6504262218990694,0.6980251657261707
PARP2,0.0904046517478978,0.45518171121619044,0.6508514365362791,0.6984217885826561
RAB5C,0.06782889005897541,0.45457895687922556,0.650999198611777,0.6985206376761807
AZGP1,0.15009850299836813,0.4542942967576845,0.6512232569038492,0.698659091927617
AGBL5,0.0958914996513256,0.45487755783843464,0.6512395470919339,0.698659091927617
ENSG00000261840,-0.09267753120467459,-0.4540157481594815,0.6516990419805007,0.6990922982380128
EMILIN2,0.108281703336776,0.45376003275696986,0.65184557878821,0.6991897419916603
USF1,0.1004292202257151,0.45359483152811275,0.6519816213136804,0.6992759135637928
ZNF624,-0.08453174691053578,-0.4533488703024246,0.652154290395815,0.6994013504774597
GPRC5B,-0.12139759316703547,-0.4522482941906371,0.6528256264272784,0.7000615144833098
ENSG00000260879,0.08304679126638259,0.4515403282797415,0.6533421559721381,0.7005555722147646
TRIM25,0.09325484175230514,0.4510222373598034,0.6537458379809942,0.7009285534826973
ENSG00000281333,0.0838315515765109,0.4505401623793672,0.6540069640306473,0.7011486394633799
HELLS,0.08166568417638498,0.45062595784363857,0.6543356858801672,0.7014411498594141
OXT,0.0992347065808945,0.44997881087419517,0.6543931897834305,0.7014428922680731
IL20RA,0.07584519484374752,0.4503357383041436,0.6544835496097974,0.701479849577509
GRTP1,0.07531781932690063,0.44954163437977934,0.6546018087295139,0.7015141682747391
RFC1,0.06547123509870012,0.4508975812140353,0.6546273374627813,0.7015141682747391
ENSG00000257894,-0.09278958492112244,-0.4501373688307615,0.6546836148155972,0.7015145895672378
SYNJ1,-0.10671958203975684,-0.44892504410283185,0.6550263575213,0.7018219414445954
ZNF606,0.10617406739406077,0.4480652150713955,0.6557369892375526,0.7025233785012374
RNF139-DT,0.10577957016225525,0.4469787878983405,0.6566069651266151,0.7033953945412528
LYL1,-0.09074216386567158,-0.44699221381537424,0.6566849816291033,0.7034189414105413
EEPD1,-0.08692771812410105,-0.44710284074945034,0.6568454800560549,0.7035308285958752
EPM2A,-0.10708604647044084,-0.44660014110723345,0.6570999086391002,0.7037432943559956
TTC6,0.11026924599112764,0.4452321114198408,0.6577144581447286,0.7043413746025233
PTPN14,0.10406126016802819,0.4462560864377004,0.6579125464920753,0.7044934057933141
SLC25A21-AS1,0.08926308050596843,0.4446660299867307,0.6582817632668014,0.7048070346202256
ANXA8L1,0.10744474837358742,0.444381001037354,0.6583177312930889,0.7048070346202256
CYP2A13,-0.09881352627858453,-0.44384020106468985,0.6587494655104793,0.7052091114235927
TMEM44-AS1,0.08062136733002179,0.4434711413465892,0.6589662428406525,0.705381022118079
ZNF497,0.08736527931330906,0.4433511734084307,0.6592940361271903,0.7056717288117854
DDX28,0.0842013747525403,0.44401964311574765,0.6594092954487091,0.7057349207748013
LTF,-0.21255665637606214,-0.4424599917700495,0.6600315767586554,0.7063406976173403
TRMT5,0.06513058601485966,0.4420147937243906,0.6602798671252168,0.7065461744116314
OMA1,0.05455984381896872,0.4411269303814,0.660733614288722,0.706971450747215
DYNLRB2,0.14973064472386577,0.4408351842050135,0.6610444984650838,0.7072438071449926
RBMXL1,0.08296542057592537,0.4403526668078665,0.6613832605948067,0.7075459408766498
COPRS,0.06653923005632834,0.43941748089625976,0.661869298605505,0.7080055650102177
ENSG00000275202,0.09823140463192548,0.4401962292851392,0.661931683986609,0.7080119656683624
CHST11,-0.10314311387028097,-0.4388904635771229,0.6626594867127452,0.7086867535288502
SLC38A9,0.08030669957279679,0.4387866856036962,0.6626754650618691,0.7086867535288502
ORC3,-0.06878794383883458,-0.4379093162990398,0.6633992177830618,0.7094003220743483
RGS7BP,-0.10409715677800024,-0.4362394432723352,0.6642900910304538,0.710292462751728
ZNF22,-0.05629695832664261,-0.43371079556298425,0.666038471555675,0.7121012633879897
NPIPA6,0.08472470244954078,0.4333546512665706,0.666327537401242,0.7123496488671257
INO80B,0.11188976523566652,0.4328750398439539,0.6670992099372731,0.7131138876217823
TVP23C,-0.07852730391533691,-0.4306274033617521,0.6682494389726011,0.7142826300598656
MRRF,0.07672758694215398,0.43012682503964167,0.6686788312857267,0.7146807466266264
PDK2,0.0661224782059242,0.4298819612191949,0.6688457170493332,0.7147982535433577
CEBPA-DT,-0.0944676908747566,-0.4297375452563595,0.6689626872054685,0.7148623999736312
PLSCR3,0.10591092646477929,0.42895381091047846,0.6694208074394009,0.7152910619498467
BEND7,-0.0960182684997819,-0.4295471149879919,0.6695623782367419,0.7153814396123773
NEMP2-DT,0.08520443905960717,0.42863173514945024,0.6698579477140946,0.7156363249068111
SLC16A11,0.06747534380894171,0.42843125906013274,0.6700902024080256,0.715759525553515
ZNF253,0.11181678589959398,0.42863321923960657,0.6702102772210745,0.715759525553515
ALOX5AP,-0.12469919784200556,-0.42846771474665785,0.6702353532180679,0.715759525553515
AIFM3,0.09352459885867814,0.4278650273948101,0.6702504253455006,0.715759525553515
OXSM,0.08448099915405383,0.42788725582369763,0.6702583623740594,0.715759525553515
ODF2L,-0.06805298674784854,-0.4281889525320993,0.6704239406480728,0.7158754446202158
DAZAP1,0.06572908680988832,0.4274047203154908,0.6708006630104684,0.7162167834286306
MZT2B,0.08201624624520143,0.4268750621021284,0.671095734633204,0.7164708927411644
FMOD,-0.10658784375201535,-0.4268118540339255,0.6711585781573249,0.7164770500560337
ENSG00000260267,-0.09542680136493198,-0.4266378711659378,0.6713289030570796,0.7165979353805714
PPM1L,0.09188578774906686,0.42566007458884564,0.6718159765608764,0.7170568789872189
RGL1,0.0684423502427638,0.425729039743069,0.6718802873765756,0.7170645508789453
HENMT1,-0.09540734475321111,-0.42465705065531084,0.6729028355577564,0.7180690121064036
ZNRF2,0.12831271545757694,0.42453704280101956,0.6729358606245306,0.7180690121064036
ATP6V0C,0.11138107468952274,0.4238056416062829,0.6733584136976543,0.7184588327366471
NPW,-0.09946570667474652,-0.4243026525049063,0.6734182253321089,0.7184615827463847
ZGRF1,0.10082758212415399,0.4244884660023792,0.6734837875693573,0.7184704670143743
HDX,0.09604293005084208,0.42312407444666955,0.6738976629633667,0.7188508976188938
CSF3,-0.22583269859620936,-0.42309809801149506,0.6740790147483208,0.7189832502451926
EGOT,-0.10463412811491823,-0.4230365366510083,0.6742675356184401,0.7191232263906779
MAP10,-0.08836173630570787,-0.42252922121436537,0.6743342794007444,0.7191333114703546
ZNF563,0.09155439178659197,0.42264512972080936,0.6744257549794717,0.7191697674360609
DAPK2,0.1259636861508886,0.4219317219351206,0.6749052878446097,0.7196199845675176
BLOC1S1,0.11109415276515655,0.42120082541721254,0.675367599661098,0.7200517647822119
PAK6,0.10005527390254798,0.42011022058832687,0.6758527800579003,0.720507851215866
CLXN,0.14303014826210525,0.4198524196936958,0.6761297021777313,0.7207418606858916
WDSUB1,0.08866019114429813,0.4204534038751415,0.6764590997315342,0.7210317635161713
SOCS1,-0.101089969281833,-0.4188451128302638,0.6771028528915635,0.7216566575265577
SLC16A14,-0.09983869410711543,-0.41824369969759545,0.6774857621594794,0.7220034614473169
ENSG00000238142,0.11359880152570057,0.41782888295950277,0.6777842070877068,0.7222601996241073
ZNF512,-0.07794094562432186,-0.4182304666719676,0.6779036272406042,0.7223261380826164
FAM120C,0.09085692433623915,0.4173421751175673,0.6780712890340835,0.7224434638639322
Y_RNA,-0.07689272614364162,-0.41707136946947193,0.6784695838326574,0.7228064742299372
EFCAB11,0.08723296324767382,0.4164928433708442,0.6788551742815074,0.7231558895753364
TAF5,0.08222380806052576,0.41603303026454475,0.679032112635159,0.7232829961738779
DNAAF1,0.15644580077864734,0.41525671684663057,0.6794024479180982,0.7236160638652542
AIF1,0.13873721024845875,0.4154352478288598,0.679508977501999,0.7236681254418083
ZNF519,0.09398408972452277,0.41419279238483186,0.6803725189602111,0.7244887813669352
COG3,0.05179506365013342,0.41404260210189753,0.6803949847474547,0.7244887813669352
STAU2,0.05312788475807739,0.4133874660766944,0.6807878018618739,0.7248455705489486
ZNF107,0.10022369577128876,0.4128901124440483,0.6812513676840739,0.7252776200948333
SEPSECS,0.08573484983354307,0.412262906916189,0.6815992568569885,0.7255864544882782
TOX-DT,0.0896629728394378,0.41233026750283924,0.6816956372682336,0.7256275192595724
PNMA1,0.0914626725655272,0.4117179840673335,0.6821063221862418,0.7260031085640066
AMIGO1,0.07851293624580369,0.410969384262076,0.6824900026697047,0.7263498943207125
ARSB,0.08482912492204175,0.4107474027625263,0.6827070034843448,0.726468204764126
SNX8,0.0958117925419697,0.41080320954179017,0.682716913216155,0.726468204764126
PTGES,-0.08456036969556902,-0.4105401522311314,0.6828412084983926,0.7265388786472556
CENPU,-0.10095800744038441,-0.41069847920293023,0.6829248706147881,0.7265663107744245
LINC02352,0.08539272941635745,0.4099985623705948,0.6833196405263569,0.7269246989429964
GPRIN3,0.09110784401042704,0.4099994363686836,0.683549557389693,0.7271076683258043
SOCS5,0.0951757992565736,0.40911111373666476,0.6838673117958008,0.7273840336360523
KTI12,0.089709794504083,0.40892468910315066,0.6841448525050322,0.7275921500307253
CHEK1,-0.0903922106963091,-0.40926387591702673,0.6841789005785615,0.7275921500307253
ZNF862,0.09048794919687309,0.40823729679765924,0.6847364700362143,0.7281234145162725
SLC38A5,-0.09036889161750894,-0.4082160267261256,0.6849590343995589,0.7282983871605677
C9orf72,-0.06969052323312397,-0.4062147777478429,0.6861129159105507,0.7294634905924572
ERICH3,0.13004783283944255,0.40486057444636764,0.6870520219846472,0.7304000704584414
ZNF799,0.08276957667028118,0.4040158272011284,0.6876273223658511,0.7309497652348658
DIXDC1,-0.08761984905322873,-0.4037171457767363,0.6878165506455861,0.7310890059486912
ITPRIPL1,0.0798327800998293,0.40350802989766743,0.6880043966720042,0.7312267539940454
ZNF765,0.08644073569409749,0.40305249582464475,0.6882892282972706,0.7314675484943818
CHKA,0.05682834589767971,0.4026053563226197,0.6891455081800826,0.732315547632657
MFSD14A,0.107520114921003,0.4015650104857001,0.6896027901229627,0.7327394467930888
FANCI,0.08253932405135056,0.4014899876231561,0.6898855850474578,0.7329778882015013
TGM1,-0.09688621539993836,-0.39999067025798324,0.6908891161784474,0.733981979975292
PIP5KL1,-0.08602622590125497,-0.39884937293669165,0.692074535040613,0.7351791180811386
TREX1,-0.08935250438695563,-0.3970413792573788,0.6929661288872482,0.7360639546388243
SLC31A1,0.06139043174658454,0.3966128728994621,0.6930705683551899,0.736112602129004
IFIT1,-0.10719377473063929,-0.3965519895698187,0.6931327705718515,0.736116384855199
MSMB,-0.3237011069234246,-0.39653153281423853,0.6934614960663344,0.736403194325412
ENSG00000260563,0.0781768845156654,0.3961399974702865,0.6935428575336956,0.7364272957723297
KLHL15,0.08952165046272054,0.39574169616287197,0.6936459232365311,0.7364744374852553
NXPH4,-0.09486608535259178,-0.39447660572967164,0.6949975516316148,0.7378471131285235
ITGB3,0.08765940086988044,0.39337580230670877,0.6955580379281877,0.7383797082547602
FAM110C,0.09870343328599107,0.3921045490477811,0.6964431469486412,0.7392567921229742
CENPW,0.07731970840288716,0.3915993123992505,0.6967190956335645,0.7394871740498974
ACSL1,0.07046757215387345,0.3917203136347772,0.6970577336403837,0.7397840488998763
BNIP3L,0.05996024288449586,0.3911890122886424,0.6978237065290354,0.7405343636874614
AKT3,0.088877709091296,0.38988312431481326,0.6981526675242773,0.7407961990319271
RAB32,-0.0905689809304997,-0.3902660732539614,0.6982359322841591,0.7407961990319271
CCDC112,0.07206485050949274,0.38951186432117446,0.6982474808369123,0.7407961990319271
NPNT,-0.12103030270197568,-0.39045631567448813,0.6983427311834921,0.7408346407966176
CDC42BPA,0.05816055710017576,0.3896669170485135,0.698468686226267,0.7409056462902087
NT5DC1,0.05435182697207086,0.3885753068670416,0.6990838569227235,0.7414955349345963
ENSG00000278899,0.08088334049481805,0.3877979962536065,0.6998672309541029,0.7422637166413361
SLC5A8,-0.1254855081111932,-0.3845660824334936,0.7019363903245619,0.7443953288623997
RASA4,0.07862009491919975,0.3844400626887552,0.7020883454878114,0.7444935800733652
SIPA1L1,0.06537196362508002,0.3845253614929398,0.702172941733151,0.7445203934095993
CHST9,-0.0958690179452164,-0.38407270128894944,0.7024083927504319,0.7447071414017037
FAM201A,0.08075178787824755,0.3839018286579403,0.7025778969353288,0.7448239456320567
DGKD,0.07625191812779875,0.38342671837011433,0.7028179722420649,0.7450155383849553
GCFC2,-0.07252065864899748,-0.3829419834626161,0.7030518954385266,0.7452005778468146
THRA,0.06537249820501412,0.3830623867111461,0.7033171332531741,0.7454187752218081
LYSET,-0.05708409818014282,-0.3821992561712015,0.7036191995068657,0.7456759655052498
ENSG00000261512,-0.09778151982079053,-0.3820660563111411,0.7038235321213339,0.7458295457301286
UBC,0.049170390755802984,0.38220622224220063,0.7039715378850696,0.7459234164827617
MSH5,0.08708389412945627,0.3816245996613326,0.7041595977981633,0.7460597089095495
CD82,0.049172481355257425,0.38139528571473286,0.7045177590411903,0.7463211417784535
GNPNAT1,-0.06761789432960574,-0.380948970631109,0.7045252553234027,0.7463211417784535
ZNF441,0.09283490340234324,0.380978477653328,0.704810860301796,0.7465606893400089
MORN3,0.07828823775266325,0.3801174758297947,0.705172541115992,0.746880771905927
CREG1,0.04324946335788571,0.3792306647548634,0.7062174110269787,0.7479243365073537
ZBTB37,0.10033454427388655,0.3787449144928692,0.7065325067817849,0.7481949179712962
GTF2A1,0.06741635073332342,0.3767091386559788,0.7077706224668914,0.749442819386494
LIPT1,-0.07570546732486116,-0.3763412356770201,0.7079280489839863,0.7495462887058012
FAM161B,0.07746497346119541,0.3756851295199666,0.7084405532979877,0.7500256612591414
YPEL3,-0.07608656304794437,-0.3750478440453156,0.7090984380376262,0.7506588541648103
C2orf15,0.06909653868062127,0.37450098729700326,0.7094362966959844,0.7509531859705448
SAV1,-0.06606860561852823,-0.373655113769512,0.7100024326106962,0.7514890840271559
LONRF1,0.08157826336546803,0.37339712168133116,0.7101424353662934,0.75157389690187
RNF139,0.07552759033022127,0.37311088065970044,0.7103287911948322,0.7517077487665426
DYNLT2,0.074599721333649,0.37242530208993346,0.7109989121248059,0.7523534808988189
OCLN,0.07455562726911147,0.37195971457280785,0.7118881891293574,0.7532309877057336
OLMALINC,0.09338609891554395,0.3711886266231492,0.7120925409127643,0.7533310378942903
MZT1,0.06812546451424151,0.3715281467871178,0.7121027718994383,0.7533310378942903
CHAF1B,0.0730226813002226,0.371037319734561,0.7124873733840518,0.7536743910078371
MDP1,0.09349251337477504,0.37023558853842303,0.7127623637796046,0.7539017486118449
FAM227B,0.07213168236991252,0.368944316152219,0.7136078302595836,0.7547324200226264
RASGEF1A,-0.07715280244343692,-0.36867611360425045,0.7139041768568131,0.754982235221868
MGST1,-0.028478093390027936,-0.36776307045777645,0.7144506363863086,0.7554964904858336
PLEKHH1,0.08823417890337204,0.3670178255766785,0.7149848500467963,0.7559783032076052
MRPL16,0.03778404082598108,0.3667818171797686,0.7150267182334021,0.7559783032076052
ZNF433,0.074377019545254,0.3672692330256654,0.7152066162517747,0.7561048217793943
NUPR2,0.0923741804260616,0.36629407491647487,0.7157508201873082,0.7566164249104235
FANCD2,0.06870952314910239,0.3656594428856782,0.716025839669778,0.7568434123757767
MAP3K8,0.07453529718703145,0.3650819179873171,0.7165508745235452,0.7573346070467343
EIF2A,-0.043819114456751684,-0.3638852131146281,0.7172202211069258,0.7579782316513926
NMNAT3,0.08264642693208968,0.363599151419387,0.7175908275037576,0.7583060575515337
CDK14,0.09283247644075665,0.36365541092417036,0.7178818187232444,0.7585497028983912
BTBD6,0.09988966215868178,0.3637961813109231,0.7179476796648907,0.7585554433829959
PSMG3-AS1,-0.06452539923077039,-0.3627154795440079,0.7181782592744177,0.7587352035576305
GAB2,0.09132778144793652,0.36223805387398705,0.7185285589727902,0.7590414037520353
EEF1AKMT2,0.06996925044676372,0.36269306396754203,0.7187523190614415,0.7592138893620225
APIP,0.03982406886377188,0.3602366678601633,0.7200522571097355,0.7605230108118225
RNASE4,0.0697864454821513,0.3590714659288936,0.7207968847425937,0.7612454395232862
TSPYL4,0.06784462838211658,0.3593702946073718,0.7210372937230575,0.7614352778754556
TFAP2E,-0.07706216595172988,-0.3586085396623422,0.7212769577165699,0.7616242976292145
TACC2,-0.0708709272444139,-0.3581781169548934,0.7216616917743143,0.7619464024204381
MPHOSPH6,0.043722447516643115,0.35824717330730166,0.72170339558504,0.7619464024204381
TTC27,-0.07564217874615009,-0.3576099384112844,0.7219285221643116,0.7621199847555801
RFESD,0.07836467484204679,0.3575660498023686,0.7220766600584059,0.7622122699052446
DNHD1,-0.07326486718096592,-0.3574000619079591,0.7221443860954055,0.762219665236326
MT1G,0.15075184747813797,0.356738964463046,0.722614746608919,0.7626520022012578
NEK10,0.08832053853513133,0.35631309282070206,0.7229129015799847,0.7629025349754979
C11orf65,-0.0769094628356446,-0.35444884495945245,0.7245151971218116,0.7645291921208893
PITX1,0.11578156091725766,0.3541583068108285,0.7246187497167705,0.764574192249695
HIGD1A,-0.08058445364882871,-0.35366776197232674,0.7247687557503144,0.7646681955735162
CFAP144,0.13669924309947756,0.3534594296199376,0.7250605049268213,0.7649117168120336
FBXO27,0.07903523774565535,0.3531263177146129,0.7251857018186704,0.7649795054562831
TRNP1,0.09447251745176533,0.3517365932305255,0.7265766025714847,0.7663823285505291
ATG9A,0.08367756130754422,0.34891602789118165,0.7286513420997239,0.7685061584084888
MAPK3,0.052199034889767404,0.34845229640189274,0.7290258115510977,0.7688365128455792
ANG,-0.062368984174531406,-0.3481964879763003,0.7291247385816852,0.7688762469267385
BMP3,0.07078530884022882,0.34762220628428453,0.7296891850227387,0.7694068323889491
RIPK2,0.05832094921615294,0.34572737169012885,0.7307808015293091,0.7704931464469525
RABL2B,0.050119690854575794,0.3448228100853502,0.7313818555521738,0.7710621006757737
RAI2,-0.06556774657190845,-0.3447287970335949,0.7314471559843889,0.7710661865193177
RPS26,0.09298368147699776,0.34465520073930356,0.7316777466435137,0.7712162079715202
PIGA,0.10407005740014386,0.34461552723422073,0.7317123426225448,0.7712162079715202
NEBL,0.05768075138064255,0.34384324886653767,0.7322841858686461,0.7717541251959629
TSPAN10,0.07768449461381066,0.3435517072905956,0.7325980896918269,0.7720201326310865
TESMIN,0.07013945946935118,0.3431593104483563,0.7329552578288233,0.7723316840027885
SLC25A42,-0.07478837562586693,-0.3423311695834832,0.7333717221073582,0.7727056595277546
ENSG00000273391,-0.06845079605818483,-0.3421627403604711,0.7334883321788689,0.7727636620932724
PRKAA1,0.06801560958146702,0.341760828966813,0.733692931414761,0.7729143477718609
FOXRED1,0.06747031281252491,0.34130081374999127,0.734049249652491,0.7732248242752136
FBXW8,-0.07498247469402308,-0.340996315201938,0.7342446300128953,0.7733657359080277
TBP,0.06804021427089157,0.33997264337100186,0.7350323219810033,0.7741304419689181
ZFP82,0.077192120345428,0.33928852934262665,0.735793323413937,0.7748669118133515
MAGI2,0.09389961602320751,0.3387677121980058,0.7360638681405332,0.7750867994940117
SENP1,0.07010763793500452,0.3383256795481825,0.7363565839065843,0.7753299947810227
ENSG00000262049,-0.07362087805245876,-0.3381008660161089,0.736532705349694,0.7754503942174543
DPY19L4,0.06841915056477132,0.33782248822507327,0.7368735311876652,0.7757441661354212
CCDC138,0.0701340891210036,0.3377809752128456,0.7370072089594343,0.7758198317876545
ABCB6,-0.07127823982295212,-0.3365766194795747,0.7377924292913569,0.7765812816446758
C5AR1,0.08820721084851546,0.33622746999187486,0.73790953039409,0.7766394177108252
FOSL1,0.12290063638196891,0.3351353284156816,0.7387188319655714,0.7774260142239955
ARGLU1,-0.04864017452283953,-0.3345279951561166,0.7391528236175452,0.7778175366645188
SCHIP1,-0.07618068630100128,-0.3341981716168493,0.7395405188894956,0.7781602794316712
SLC46A3,0.05604551785674028,0.3337376507216382,0.7399032563171538,0.7784767057706171
MRPS31,-0.03562936827399543,-0.33214157008569395,0.7409918649831906,0.7795567282210855
HECA,0.07939650334405401,0.331071658290519,0.7416972851233739,0.7802334718975708
HSD17B1,-0.08119306893494072,-0.3301075309763994,0.7425942619377482,0.7811115946124144
ZNF675,0.05847633478940839,0.32762786422590506,0.744321642634023,0.7828629727679003
PTGR2,0.07412904429442069,0.3283421866916061,0.7444177211680492,0.7828984294422354
EPN3,0.0689992233295551,0.3266928568576095,0.7453578752554986,0.7838215136200279
EP300-AS1,-0.07491405359135417,-0.32657308417870856,0.74564780104766,0.7840607175868048
PRKD1,0.06617935813836873,0.32602838933206385,0.7457564465975455,0.78410927834316
BLNK,-0.07382231308947329,-0.3257706308105415,0.7459078164110272,0.7842027486941059
CCDC78,0.11619340985720172,0.32534322749533395,0.7461501641564662,0.7843411233227044
SHC4,-0.09470671930515384,-0.32513518385270873,0.746164398527821,0.7843411233227044
IRAG2,-0.08399020518844091,-0.32422973100242913,0.7468914110442542,0.7850395949793622
ZNG1E,0.0908420336999547,0.3239231014735899,0.747069984077363,0.7851250776963898
AK7,-0.06850486805103873,-0.3239778606445259,0.747097829449803,0.7851250776963898
LINC02980,-0.06933620121120498,-0.32343698651214614,0.747691163521466,0.785682837408753
GTF2H4,0.09664400841623655,0.32276704957837615,0.7479944288417221,0.7859357215409841
CDKL3,0.06345187628780868,0.32210487708314256,0.7485395929378565,0.7863887537481449
ENSG00000268750,-0.07442773897299149,-0.32209012387270874,0.7485657541084143,0.7863887537481449
LMNB1,-0.08158609482691426,-0.3220742125117819,0.7486135272277807,0.7863887537481449
NHERF2,0.0544383458480473,0.32166688242300795,0.7488560954958663,0.7864992246868628
TMEM168,0.0752300748554453,0.3217338730178264,0.7488642238714436,0.7864992246868628
TCEA3,0.035058143432746824,0.3214860791711848,0.7489066543999101,0.7864992246868628
RPP25,-0.04958087160650715,-0.32212498573547593,0.74901504742045,0.7865472553345246
EPM2A-DT,0.06883051628887471,0.3210521517189814,0.7493790060815095,0.7868636272138176
MRM3,0.0568553714185942,0.32113912564012054,0.7496624363397522,0.7870953967357737
UNK,0.04685890241926094,0.3183069916804778,0.7517259586218884,0.7891959486978811
ZNF787,-0.07939074677164193,-0.3181266480103712,0.7517902136127419,0.789197403535771
ENSG00000277476,0.07028038824122151,0.31737767117909754,0.7521776552122478,0.789538097322464
DCN,-0.10858377663068919,-0.3173221786649427,0.7522809910906524,0.7895805419030902
ACAT1,0.036521639510256776,0.31598655344879906,0.7534811504161709,0.7907740892211516
ZC2HC1C,0.0668576615598655,0.3150093731076584,0.7539614420616851,0.7912120031934737
FOXN3-AS1,-0.07730327270191761,-0.3148543697163853,0.7543143235806109,0.7915161501218264
CIDEB,0.06167341929801995,0.3137095624406897,0.7548597798415062,0.7920223016006709
TNFAIP3,0.10290926733399175,0.3123174441575042,0.7558309604516262,0.79297501433759
SLC9A3,0.0616882388131792,0.31216601452177456,0.7560052833876245,0.7930916197864659
SOWAHC,-0.07038622722247512,-0.3110474177226703,0.7568022479357348,0.793861336871169
TTC39A,-0.05420097295029702,-0.30827116133800014,0.7589010780616965,0.7959964265464969
PACRG,0.08265833942026446,0.30810685216573,0.7591290476972629,0.7961690145996942
CNIH3,-0.05794076835086259,-0.30825649917892667,0.7592221075791089,0.7962000932698876
SMC2,0.06295782634217595,0.30786764364293173,0.7593559576303294,0.7962739400328732
