gene,log2FC,t,p,q
TFE3,-0.05739485151270607,-0.1893704338285,0.8512446122477992,0.9600522185275251
CPT1C,0.09410455956981512,0.18873428280583943,0.8513194937353776,0.9600522185275251
LINC00526,-0.08197707854251268,-0.18846386711488824,0.8514571085926269,0.9601156907952966
CHST3,0.07724446595067835,0.1881507599494425,0.85171583016357,0.9601209181437882
CFAP144,0.0910141732794636,0.18808626993567254,0.8517201794784263,0.9601209181437882
RALGDS,0.08473495768523787,0.18800316855946878,0.8517692147648798,0.9601209181437882
CPSF6,0.07065326062842114,0.18800764564836636,0.8517874085739698,0.9601209181437882
FLNB,0.12064755338693312,0.1879071381151233,0.8518684029341835,0.9601209181437882
DTNBP1,0.07073361458538718,0.18765193565094848,0.8520282110008478,0.960209358555132
BBS10,-0.09280189947914241,-0.1875379095195285,0.8521339026159872,0.9602368003418984
FMNL2,-0.09219024017761868,-0.18708448412170087,0.8525657848318224,0.9604844133625707
TRNT1,-0.07194844983949888,-0.18693409345351003,0.8525761210854377,0.9604844133625707
GREB1,-0.09757630291080543,-0.18706700653179598,0.8526882951412796,0.9604844133625707
PXK,-0.038398417937458795,-0.18713879497032382,0.852803172460986,0.9604844133625707
TSTD3,0.08779514421317325,0.18664006020446544,0.8528152433895229,0.9604844133625707
RFC1,-0.05849955256416539,-0.18731976957197355,0.8528901643333044,0.9604844133625707
CCDC3,0.09146541711710299,0.1867894461507027,0.8529231770673299,0.9604844133625707
DYM,-0.06020357142558996,-0.18668539747469268,0.853046283670216,0.9605314172765069
ZFYVE9,-0.08302945406650197,-0.18618839103166024,0.8532155642580458,0.9606003227728332
MGAT5,-0.08433169791540474,-0.1860548445250997,0.8532702231762753,0.9606003227728332
CACNB3,0.07154689786511703,0.18573302180728885,0.853514922339266,0.9607841764293921
GPR137,0.061787187780237396,0.18535827070654382,0.8538483619282626,0.9610678787722292
EIF1AY,-0.13203868213050907,-0.185236817129245,0.8539572255572182,0.9610987746880504
CCDC107,0.03904325990175117,0.18475169321652823,0.8544375252198798,0.9613423663046846
AHI1-DT,-0.06597402970911248,-0.18454826430492108,0.8544747487692949,0.9613423663046846
PGLS-DT,-0.07560155037542793,-0.18457846015239313,0.8544857738849263,0.9613423663046846
MAPK12,-0.07977773752810324,-0.18440778779078912,0.854552418530008,0.9613423663046846
SNORD42,0.07575224428868621,0.18443276077635629,0.8545808379501364,0.9613423663046846
CHMP1A,0.055788273947105615,0.18449008609387055,0.854958950623506,0.9615129408168026
DPH3,-0.04114850358704736,-0.18373771992200652,0.8552016599328299,0.9615129408168026
AJUBA,0.08844707535826202,0.1836734671285861,0.8552493155615252,0.9615129408168026
ATG101,-0.053848736300127875,-0.18355493889354116,0.8552741534633501,0.9615129408168026
STRN,0.08778782600517454,0.18358963062755593,0.855299459529894,0.9615129408168026
PRRG1,-0.07832342532006642,-0.18339888475126337,0.8553366588512098,0.9615129408168026
C19orf33,-0.08739300350018642,-0.18341959257935528,0.8553590483514666,0.9615129408168026
KBTBD7,0.08196246677962948,0.18338238834058512,0.8553840664513394,0.9615129408168026
THG1L,0.0755243805250525,0.18358623569289712,0.8554844540392194,0.9615342264051209
KLHDC10,-0.05378889345825577,-0.18302181551310265,0.8556678504191246,0.9616487980005489
BCL9L,-0.08564295221539009,-0.18248854301184073,0.8560381249736422,0.9617679429470559
LCA5,0.06813614978120386,0.18242227691299703,0.8560895778552375,0.9617679429470559
PRELID3A,-0.08376262810257873,-0.18255253688867687,0.8560980252166113,0.9617679429470559
ATXN1L,0.08549675867129469,0.1824481177480548,0.8560997496389381,0.9617679429470559
BTBD9,-0.09171479940152194,-0.1822873931407348,0.8562213248779156,0.9618129926904361
TMEM203,0.08469524015850949,0.1822633291546306,0.8563364075521472,0.9618507413085726
SLIT2,-0.04721679115499988,-0.18207140835535193,0.8565610526102011,0.9619370721682692
C17orf67,0.07782273156794828,0.18181870975981052,0.8566178541610939,0.9619370721682692
HDGF,-0.04698018919167968,-0.18192525569811685,0.8566984145992438,0.9619370721682692
ENSG00000278932,0.0784363981979721,0.1816189876608394,0.8567392102310192,0.9619370721682692
PRR5,0.0925020196727564,0.18134176562826895,0.8569637647261438,0.961972569754411
MAP2,0.09100590841080347,0.18131805332597462,0.8570279310595643,0.961972569754411
NAA80,-0.08066631221019449,-0.18136336083589508,0.8570660718378104,0.961972569754411
MRPL58,-0.053777736933886544,-0.18178953685646293,0.8570967800658106,0.961972569754411
FKBP2,0.025148829916533444,0.18096862677741818,0.8572737096960902,0.9620796789582987
LONP1,0.07703213327579483,0.18025453065942024,0.8578353078481089,0.9624386667740824
ENSG00000237188,0.0720356123545638,0.1801936343030866,0.8578432472656005,0.9624386667740824
MSH6,-0.06843095460900006,-0.1801397785944817,0.8578999232390963,0.9624386667740824
FOS,0.05640325058168827,0.1801214591022095,0.8579197027076382,0.9624386667740824
SFXN4,0.07733478353914114,0.1793227349066066,0.8585782983136799,0.9629471602607602
CYBC1,-0.0504522815434818,-0.17947234633945242,0.8585910280551042,0.9629471602607602
GNPDA2,-0.06302449870403226,-0.1792225320831315,0.8586176881749057,0.9629471602607602
SURF1,-0.02941887851788394,-0.1787335263383303,0.8589773521244507,0.9631692382010836
METAP1D,0.0751243093452083,0.17864437066871786,0.8590427636112165,0.9631692382010836
MTR,0.08366389300315458,0.17866973882086856,0.8590604751392807,0.9631692382010836
GRB2,-0.0705049004571352,-0.17832849042687784,0.8593537942467776,0.9634066040914728
MUSK,0.08669361736626602,0.17787969263802775,0.8597223135518592,0.9637282225315448
FUCA1,0.05430137623320963,0.17794832752798131,0.859868070152791,0.9638000919249617
SBNO2,0.096599693314674,0.1773490865380529,0.8600550828502428,0.9639181859913716
CMTR2,-0.06366023820426703,-0.1771237320304224,0.8602418460785951,0.9639877199352971
PRRT2,0.09547933936662556,0.17706878478397411,0.8603165302165177,0.9639877199352971
SLC7A6,-0.07644285394043582,-0.1769328594538896,0.8604197653833333,0.9639877199352971
WWP2,-0.08147265193145747,-0.17687276388392636,0.8604437615381808,0.9639877199352971
ZNF143,-0.07034566393590236,-0.17673398040133606,0.8606174089718357,0.964090767974238
POM121C,0.07779352194023215,0.17637806106164303,0.8608063324211822,0.9642109075084976
TNFRSF1A,0.027980604655006402,0.1764717251629558,0.8609645381704456,0.9642519355383755
FOXK1,0.07157540291906894,0.17603460004305801,0.8610874443693055,0.9642519355383755
ACSL1,-0.08698168168875942,-0.1761226576095036,0.8610880054591744,0.9642519355383755
TRRAP,-0.07616300218523309,-0.1759201900665595,0.8612819209273342,0.9643721111837521
TEX264,0.029138810276916338,0.17568678938042898,0.8614109595389051,0.9643721111837521
EIF4E2,-0.026608806144842845,-0.1755855953569213,0.8614403991895524,0.9643721111837521
WRN,0.07060843240455572,0.17539140790122698,0.8615866006382633,0.9644443220685283
GNG5,-0.022025564026357358,-0.1746762603000074,0.8621482767242361,0.9649815498937714
ZNF554,-0.06729823487623099,-0.17416280158384162,0.8625539849382334,0.9651574372599863
ETFA,0.02705500672240113,0.1739703503593272,0.8626887460698726,0.9651574372599863
ABI1,0.05475044681930363,0.1747039409830363,0.8626963047497017,0.9651574372599863
SMYD4,0.07448833841156643,0.17398546497262515,0.8627035520403938,0.9651574372599863
FTO,0.07020672637998082,0.17389106912562055,0.8627491228957962,0.9651574372599863
TCF19,0.07371531961729572,0.17386312491766467,0.8627959708093719,0.9651574372599863
NEK4,-0.06520424808965952,-0.173741886323778,0.8629273898985177,0.9652129844373698
TBCCD1,0.08264170401719673,0.17362071808615664,0.8630197372662936,0.9652248222101938
METTL14,0.060720157465141256,0.17359795828064717,0.8632138037175902,0.9653076011221077
CBLL1,-0.059911624659144014,-0.1733455236736522,0.86325729310005,0.9653076011221077
PHF10,0.08014160035644657,0.17313108103710917,0.8633946742512466,0.9653697792703132
MED13L,0.07292585522453443,0.1727616317144991,0.8636311458130029,0.9654826040311314
RIT1,0.07447418137716255,0.17272518219293817,0.8637098084766297,0.9654826040311314
RRM2B,-0.06828482612333353,-0.1726630714637664,0.8637409386846912,0.9654826040311314
KCTD3,0.0639957581820223,0.17248054021385142,0.8639871767075867,0.9655327506793604
PRKCH,-0.07561071925146612,-0.17225780383552922,0.8640649184459209,0.9655327506793604
ENSG00000226310,0.07551618924890602,0.1721995820518989,0.8641621689791844,0.9655327506793604
RAB11B-AS1,0.07948294789607191,0.17219831052551085,0.8642419713558344,0.9655327506793604
IGSF10,-0.06424048759461165,-0.17196149818782785,0.8642571931402129,0.9655327506793604
TAB1,-0.07821278534085119,-0.17193762817797414,0.8642765418406438,0.9655327506793604
TTF2,0.07732584506526097,0.17165936703351042,0.8645223339684848,0.9655345569715195
METTL18,0.0782086254435943,0.17162890886573157,0.864629331809919,0.9655345569715195
RAD51C,0.05843891559589576,0.17142167180179158,0.8647063922106288,0.9655345569715195
ACTR1A,-0.030011773861301272,-0.17145759859142481,0.8648220281813079,0.9655345569715195
CYBRD1,0.03970391428750997,0.17176922477875756,0.864848078447143,0.9655345569715195
MAPKAPK5,-0.0816590680032574,-0.17120382966991188,0.8649483548475954,0.9655345569715195
VIPR2,-0.07863993756531973,-0.17109710401148134,0.864969759924732,0.9655345569715195
LINC01798,0.07355959902062148,0.17108862476330133,0.8649725868051882,0.9655345569715195
FER,0.0707824957123151,0.17113664461047165,0.8650724566299339,0.9655345569715195
POLR1B,0.07504497725108328,0.1709528062498319,0.8650960617609286,0.9655345569715195
PLCXD1,-0.0653663345355977,-0.1706845800898359,0.865273802880549,0.9656064248200965
LNPK,-0.029303396764877476,-0.17064781530433282,0.8653240464355613,0.9656064248200965
OLMALINC,0.06838749316109549,0.1704575322339338,0.8654876917602854,0.9656977505888629
LSM5,-0.02851814158151722,-0.17049905928815146,0.8655883799423076,0.965718819130417
SMIM15,0.021690792358552535,0.17014650675886017,0.8656782915391321,0.9657278616159002
PEPD,0.05642216917418441,0.17007430086729813,0.8662873617429951,0.9662724759071671
TMEM256,-0.025733661925250395,-0.16956937765245675,0.8663301893266799,0.9662724759071671
PLD3,-0.02862206331782957,-0.16909072481665655,0.8665006267949579,0.9663671573189841
IMMT,-0.051936451330405475,-0.16969434061734823,0.8665787994391162,0.9663671573189841
ELL2,0.07644054760838781,0.16873561536303894,0.8667987900354917,0.9664449177223332
ARAP1,0.06042552905251419,0.16874487552893933,0.8668122650439699,0.9664449177223332
COQ2,-0.06390059809380189,-0.1682905881842299,0.8671799967264148,0.9665988817152742
LMTK2,0.07659256365398237,0.1682585887967645,0.8671912141280317,0.9665988817152742
SLC25A51,0.06384509878293176,0.1682660478034765,0.8671959979878415,0.9665988817152742
GLS,0.07604440987591499,0.16805229744066066,0.867313529219991,0.9666386152229979
SRRD,0.07724658107608873,0.16776546430716827,0.8675776740223433,0.9667794943096729
MTX1,0.026462117237140426,0.16769582783631962,0.8676037240759572,0.9667794943096729
COL5A3,-0.07191085816704756,-0.16726178669379554,0.8679319421285392,0.9670539477892784
ELP3,0.060193591144350744,0.1670197129906174,0.8681245418483872,0.967107750650063
ATP5MF,0.028135568651336484,0.16718121732517352,0.868144077394216,0.967107750650063
ANKRD36B,0.08205770009713786,0.16670801994116907,0.8683641411040457,0.9672565009877633
USP40,0.06263033545871588,0.16658130421838063,0.8684631886440951,0.9672565009877633
SENP1,-0.0728128994181656,-0.16659914217239716,0.8685234146946456,0.9672565009877633
TECPR2,0.06406896628535286,0.16626892086678366,0.8687198793242809,0.9673840369232276
C1S,-0.029491502079258325,-0.16596199165877937,0.8691021821046073,0.9675748517626848
DSTN,-0.04110026194642202,-0.16600162762604012,0.8691164994330037,0.9675748517626848
PPIB,0.02634602756631388,0.16577141786924351,0.8691371222440922,0.9675748517626848
OSTM1,-0.06423702265831732,-0.16552561441487465,0.8693607049117866,0.9676994993518309
NCBP2,0.03422785186374622,0.16556567463993466,0.8694883037782394,0.9676994993518309
ORMDL3,-0.06582847366456157,-0.16527261730859535,0.8694950097098577,0.9676994993518309
SZT2,0.06377640709608112,0.16512205259519125,0.8696123502905906,0.967738857011729
PBLD,0.07806607933241172,0.1650792858836806,0.8697278496090739,0.9677531480752823
CACHD1,-0.06853844172568069,-0.16500408684914117,0.8697891487572,0.9677531480752823
ZBED5-AS1,-0.06741012287373183,-0.164486406117474,0.870156842583266,0.9680353497843504
TSPYL4,-0.06808555628840773,-0.16441704177367733,0.8702401767923142,0.9680353497843504
FMO4,-0.07691536398135446,-0.1642479071662335,0.870288790111081,0.9680353497843504
NOC2L,-0.032148969034995645,-0.16397274388393615,0.8705767939878591,0.9681293089414194
HSDL1,-0.0678153370471124,-0.1638634398041096,0.8706014650292222,0.9681293089414194
NECAP1,-0.06616475142598155,-0.16408885000009302,0.8706192921407969,0.9681293089414194
NUDT11,-0.07148182513739076,-0.16355473042703583,0.8709157691152856,0.9682842058730723
MVB12A,-0.03202014218908111,-0.16351254686742786,0.8710118610463186,0.9682842058730723
ISG20L2,0.0753187104865285,0.16329497037233595,0.8710373416692297,0.9682842058730723
ZSCAN30,-0.06578850772406852,-0.16297845868150102,0.871290678944331,0.9682842058730723
PPP4R3A,-0.07569357036628777,-0.16290428120661368,0.8713403755952575,0.9682842058730723
UBE3B,0.07556828245582992,0.16286130489922357,0.8714789425299501,0.9682842058730723
SNHG10,-0.07014715176472786,-0.16275883537674188,0.8715026775307173,0.9682842058730723
MUTYH,-0.07319909620753906,-0.16272977090062013,0.8715219253997587,0.9682842058730723
TBX5,-0.07498410942101952,-0.16262054298095954,0.8715668664859568,0.9682842058730723
TMEM68,0.07077329490553508,0.162631035331331,0.8715788201276803,0.9682842058730723
PALS1,0.06911405132593584,0.16227963573847104,0.8718331868183229,0.9683330578933962
GALNT10,-0.06489762036827029,-0.16256911641374538,0.8718505335147813,0.9683330578933962
RNF130,-0.0275570476950584,-0.16254482089943936,0.8718688752519194,0.9683330578933962
ULK1,0.08337301475904102,0.16183169125483005,0.8722257879426177,0.9686383280021262
AKR1B1,-0.0496134186870254,-0.16181391190927608,0.8723273866217385,0.9686600318944242
ABCD4,0.06507615703054803,0.16154372585613258,0.8724541645402121,0.9687096889011666
NAPA-AS1,0.08317217730178661,0.16151806457968015,0.8725470734178582,0.9687217343833175
FBXO6,0.06953337786894487,0.16077461187354308,0.8730983721600378,0.9691658636171403
NCAPD3,-0.07875258384208284,-0.16075351821791362,0.8731113053425064,0.9691658636171403
ZNF669,0.06469170702813365,0.1604700622432399,0.8732620056074571,0.9692420060357307
ADIPOR2,0.0552465501803896,0.16024873470946902,0.8734422011174625,0.9692970846929998
ZNF704,-0.05522941912762924,-0.16009610401149857,0.8735388124964355,0.9692970846929998
WDR3,-0.08232059999720942,-0.1601630483898242,0.8735579571409423,0.9692970846929998
SART3,-0.05643894568833563,-0.15986469110683524,0.8737212920352905,0.9693872041801319
DMWD,0.0770269445336389,0.15969267603047876,0.8738540106702809,0.969443341411772
PLEKHG4,-0.0690317722618774,-0.15947004742086918,0.874093389652792,0.9694465798063034
RBBP8,0.06963628086281037,0.15933914024001516,0.8741744172130913,0.9694465798063034
SECTM1,0.0741901318760505,0.15930657996952546,0.8741939603911226,0.9694465798063034
SLC39A6,-0.04475022178593058,-0.15948269313893715,0.874212584024442,0.9694465798063034
ZNF668,0.07173436625564689,0.15919815392171288,0.8743496331039731,0.9694465798063034
PRRT1,0.0755373294651025,0.159069080713514,0.8743863594173933,0.9694465798063034
CRNKL1,-0.07483948714730193,-0.15898768472245456,0.8744317815991121,0.9694465798063034
ELOA-AS1,0.0642351787772868,0.15885657714998885,0.8745271322417312,0.9694612448223904
ZC3H8,0.07050439844039946,0.15858379267792413,0.8748353423169483,0.9697118512724483
TRIM73,0.0745680919631333,0.15825067777410076,0.8750857294995763,0.9697380539841226
EXOC3-AS1,-0.07205024401448323,-0.15817626144016222,0.8750957586151344,0.9697380539841226
SNAPC2,0.04978994325119057,0.15871980366582236,0.8751494664627625,0.9697380539841226
MBLAC2,0.07340576082162986,0.1580083717507559,0.8752590658353888,0.9697380539841226
SYCE1L,-0.07883320415317963,-0.15774343332123442,0.8753888182275548,0.9697380539841226
HDGFL2,0.06259269196317963,0.15786888209612837,0.8754089400896422,0.9697380539841226
RWDD2A,0.07322479529671799,0.15766062551486867,0.8754931858014992,0.9697380539841226
DYRK2,-0.057089235200120214,-0.15758446865220055,0.8755161524237847,0.9697380539841226
SF3A2,-0.03512295879818783,-0.15750941478802089,0.8756558866549412,0.9697727957736006
TELO2,0.05155964525527512,0.15792979915926592,0.8757118172762882,0.9697727957736006
F8,-0.06691496648956319,-0.15693598486527943,0.8761199393903738,0.9699683098176821
STAG1,0.02549234079577012,0.15672866720840203,0.8761845530100494,0.9699683098176821
APEX2,0.054048339271175916,0.1567206792385594,0.8761995303353141,0.9699683098176821
RAF1,0.055287321450887994,0.156776560274103,0.8762170314185314,0.9699683098176821
NCOA7,0.036453040996626385,0.15684394436873073,0.8763713384711468,0.9700083461868062
ERCC6L2-AS1,-0.07228232976589588,-0.15636212464361873,0.8764945503562575,0.9700083461868062
TRIM47,0.06321908921588637,0.1563376663556873,0.8764997059529573,0.9700083461868062
TENT2,-0.029636480893280748,-0.15575869348043772,0.8769631800124525,0.9704302905930824
HEMK1,-0.06325616207946627,-0.15559462314886086,0.8770817681227857,0.9704705476323447
CYB561A3,0.055757819414314014,0.1553907423025358,0.8772451012794966,0.9705603018373438
ZNF549,0.05977349753851979,0.1553326504652194,0.8773455020981684,0.970580419104946
TPMT,0.07441662461404341,0.15497076139991986,0.8775858761909638,0.9706862918520753
HAPSTR1,0.07216255019285978,0.15490463174910607,0.8776056580209404,0.9706862918520753
ZEB1-AS1,0.055577333992717914,0.15451463567716478,0.8780687331317601,0.9709735532567464
TRMO,0.06361582441298319,0.15451147930339004,0.8780786913416984,0.9709735532567464
ETHE1,0.054673852111744026,0.15424119529096514,0.8781308813356016,0.9709735532567464
ZNF174,-0.058455007991769836,-0.1538249860486337,0.8784887749493873,0.9709735532567464
C1orf21,0.05738146067406813,0.15404658164590368,0.8785111467383843,0.9709735532567464
HLA-DRB1,-0.06780004790049965,-0.1537401163752356,0.8785738096798618,0.9709735532567464
REPIN1,-0.06678790628032161,-0.1536475995239667,0.878599010407733,0.9709735532567464
SAMD1,-0.07074228411202999,-0.15385166347257526,0.878600182230273,0.9709735532567464
C9orf78,-0.019055110286889665,-0.15359805874675908,0.8786301167136107,0.9709735532567464
ENSG00000268750,0.05967541854845004,0.15306518309459807,0.8790673919462605,0.9709735532567464
ZNF728,-0.059350263370125056,-0.15306347852475427,0.8791021835956165,0.9709735532567464
THRA,0.03360833457486123,0.15304951103489864,0.8791059836095207,0.9709735532567464
NUTM2A-AS1,-0.03469795384101371,-0.1530424340269822,0.8791299124696321,0.9709735532567464
FHOD3,-0.08669722683036651,-0.15293585338834123,0.8791994949311085,0.9709735532567464
MED15,0.05281103966305345,0.15287182095656596,0.8792318739655769,0.9709735532567464
ZNF551,-0.05873940893845475,-0.15267245107935465,0.8793718975582906,0.9709735532567464
ZNF598,-0.07301220579301093,-0.1526536484774964,0.8793918971835386,0.9709735532567464
DDX10,-0.06491167521429375,-0.15257792273513382,0.8794352638211786,0.9709735532567464
SMOC2,-0.040794736449191404,-0.15266066363823685,0.879460719668593,0.9709735532567464
COX19,0.07250083038845112,0.1525786404531735,0.8795103943222693,0.9709735532567464
TRIM25,0.06196365946853,0.15214579876575685,0.8798610029268199,0.971039255397539
FAM76B,-0.07274103177220725,-0.15205441194940314,0.8798834169616425,0.971039255397539
TNKS,0.0648867227326333,0.1520014911298051,0.8799177780353122,0.971039255397539
GNPTAB,0.057658233480297305,0.15192061660671785,0.8799504805157449,0.971039255397539
SCAP,-0.06390521291764628,-0.15193255623921548,0.8799811905330683,0.971039255397539
CABIN1,0.06227865911372188,0.15167221795320854,0.8801595992624023,0.9710787625931554
WDR90,-0.061216750790421326,-0.15163635798302844,0.8801815128968032,0.9710787625931554
CCDC89,0.06358834491707155,0.15156830754787423,0.8803321491441904,0.9711103977899778
MTMR11,0.06522665772861114,0.15152359174915972,0.8803747121684322,0.9711103977899778
IFT22,-0.02903077586752989,-0.15117059106648537,0.8805321998616219,0.9711671516611171
SIGMAR1,-0.0579781061101885,-0.15109582893779103,0.8806043644597192,0.9711671516611171
ZNF133,0.06245668807762561,0.1508395801439602,0.8808123875878574,0.9711671516611171
ACTG2,-0.1277524808309689,-0.1507333667590212,0.8808872904243578,0.9711671516611171
DYNC2LI1,-0.027077650429731648,-0.1508125875951193,0.8809496249035444,0.9711671516611171
TGM2,0.04756639627370607,0.15043444415872506,0.8811106286028262,0.9711671516611171
MYOZ1,0.09579958350693518,0.15053183065573245,0.8811216435083111,0.9711671516611171
BYSL,-0.07250337064669266,-0.15026925357288137,0.8812390821300904,0.9711671516611171
FECH,0.05253014470919615,0.15031800547036986,0.8812437706494347,0.9711671516611171
CDIP1,0.052598010922333405,0.15018410870448112,0.8813094506386626,0.9711671516611171
ABHD10,0.06774000732146179,0.15028983550032035,0.881378728393039,0.9711671516611171
RGS14,-0.06861592897139968,-0.1501273834355298,0.8814133725452952,0.9711671516611171
CRYL1,-0.02965538669366108,-0.1499071644688615,0.8815229891010535,0.9711777328563603
H6PD,0.04553233124725331,0.14986459224089987,0.8816400863827452,0.9711777328563603
TRAPPC1,-0.019155845134539717,-0.14976935809354733,0.8816697808574006,0.9711777328563603
ADAMTS6,-0.07189186619957022,-0.149579798666741,0.8818303222801632,0.9712639442542756
WDR36,-0.06911711193810399,-0.14917134012870034,0.8821013816910335,0.9713934798031516
GTF2IRD1,-0.06519672923278175,-0.14917369585318943,0.8821125034722392,0.9713934798031516
FNDC10,-0.057414278068326885,-0.14877601215616137,0.8824648707331664,0.971690868296337
KATNIP,-0.0663710128876569,-0.14853972149208156,0.8826482939998336,0.9718021927502365
ARK2N,0.07594217695425964,0.14826203924925596,0.8828575088285013,0.9718264336830464
FAM114A2,-0.0251510437028184,-0.14813194318379247,0.8829326541761242,0.9718264336830464
PPP1R35,0.07433565944183318,0.14815712499397818,0.8829467091844801,0.9718264336830464
CLIP3,0.05258826782888004,0.14840741741336866,0.8830040718989945,0.9718264336830464
ECD,0.0506748622875719,0.14795380183457968,0.8830914398054014,0.9718264336830464
GAB2,-0.06611763080549649,-0.14782517637659146,0.8832437348430485,0.9718264336830464
UCK1,-0.05743625435492472,-0.14775745002998422,0.8833699256289619,0.9718264336830464
CEP43,-0.06261450543411762,-0.14756915166207685,0.883373794567643,0.9718264336830464
HLA-DQA1,-0.07215469203593905,-0.14748440957212416,0.8834318784392544,0.9718264336830464
FKBP1B,-0.06692075312851475,-0.14759268564522462,0.8835358276930241,0.9718264336830464
CRYBG3,0.025919089788583705,0.1473044092819236,0.8835758672359286,0.9718264336830464
ACVRL1,0.05568447032119561,0.14736687362870401,0.8836963849266067,0.9718684389844039
KCTD9,0.06209112219249757,0.14716803507308182,0.8838336331452543,0.9718762532300455
ATP5F1E,-0.020145528977296934,-0.14693923630325303,0.8838681452501285,0.9718762532300455
ANKHD1,-0.06763067572483994,-0.14665866331615343,0.8840956374523364,0.971946933006593
TRMT6,-0.054288996682533064,-0.14662156003450522,0.8841083605985723,0.971946933006593
PPP2R2A,0.058440755434990166,0.14659875751771412,0.8841794251213724,0.971946933006593
GATA6-AS1,-0.06625930945314185,-0.14644897121358655,0.8842626330286165,0.9719478941250297
ZBTB6,0.0722217519609254,0.14569222687855055,0.8848510227811694,0.9724655466818894
DCTN4,0.0524483643321112,0.14547445512048182,0.8850265049028843,0.9724655466818894
ENSG00000278743,0.07158573081408903,0.14530844211032215,0.8852178470213112,0.9724655466818894
S100A14,0.0659407968527117,0.14517264110674943,0.8852941444586829,0.9724655466818894
DYNLRB2,-0.06262510600930771,-0.1451994445802408,0.8853141633352843,0.9724655466818894
ZCCHC8,-0.05575560441024985,-0.14512232615454668,0.8853193399801996,0.9724655466818894
SLC5A6,0.06470867508406819,0.145071956355995,0.8853767260304547,0.9724655466818894
SLC16A4,-0.05084624866647136,-0.14485668062147153,0.885523410466257,0.9724655466818894
XRCC5,0.015532910166008662,0.1447066484794837,0.8856309189069791,0.9724655466818894
HOXB-AS1,0.0512159833411463,0.14492490823759685,0.8856375663273701,0.9724655466818894
STX3,-0.06689137235284282,-0.14463768116857434,0.8856654922991168,0.9724655466818894
ARMC6,0.060160794699092524,0.14466653413222558,0.8857221141824376,0.9724655466818894
STK36,0.056443766826330455,0.14393266437414637,0.8863147637199836,0.9726222467519017
RSU1,0.02355133081668548,0.14400846607657136,0.8863708168200763,0.9726222467519017
RPRD2,0.06843599639564957,0.1435762538713937,0.8864983821580223,0.9726222467519017
ZNF24,-0.022808430356539233,-0.14367400761682234,0.8865271663574407,0.9726222467519017
PSRC1,-0.07226797782695105,-0.14350318328697745,0.8865895713207685,0.9726222467519017
RGMA,-0.060096849612842895,-0.14389428630739712,0.8866483214967468,0.9726222467519017
ADD3,-0.03501347877307204,-0.14364054597581774,0.8866996439552941,0.9726222467519017
HOXA7,-0.0542982909428833,-0.14328991121234216,0.8867165553970481,0.9726222467519017
TMEM216,0.057355692334501995,0.14342666444010427,0.886734272755313,0.9726222467519017
PDSS1,0.06474866574831539,0.1432814308315618,0.8867347708023103,0.9726222467519017
CDC73,0.026957113809680244,0.14319207973021103,0.8867930137653897,0.9726222467519017
PIN4,-0.02572991426910054,-0.14312187430944967,0.8868535251196501,0.9726222467519017
NARS2,-0.059101259563232755,-0.14281151907690728,0.8871018454715223,0.9728042067618504
NAXD,0.07211720083910977,0.14262235140110896,0.8872402970064863,0.972865660984727
TRABD,-0.03682695699906535,-0.1425049737221418,0.8874189016085112,0.9728821259042879
ABCA9,-0.06861811782526317,-0.1429042143974585,0.8874201382242585,0.9728821259042879
ZNF784,0.06175505979273144,0.14215745073273492,0.8876270497382889,0.9729579157204912
MOCS2,0.022136641544522107,0.1421631526206942,0.8876541086242855,0.9729579157204912
PLBD2,-0.043856928936024,-0.14244358123313164,0.8878759981948446,0.9729670303245203
CENPJ,-0.06926591244438995,-0.14159382673411916,0.8880917697729303,0.9729670303245203
MTIF3,-0.02021969116476452,-0.1414501423850246,0.8881600072437903,0.9729670303245203
MSANTD4,-0.06597988341151195,-0.14140387670896182,0.8882184411529779,0.9729670303245203
CCDC71L,-0.08564702106384026,-0.14132137121812963,0.8883315232646162,0.9729670303245203
HIC2,0.07060827639077072,0.14114878809858353,0.8884564323564632,0.9729670303245203
CSNK2A2,-0.06447590574771533,-0.14104730179722097,0.8885513110098205,0.9729670303245203
TOR1A,0.051685001066296365,0.14090380597118085,0.8886339360405563,0.9729670303245203
MFSD3,-0.06599846537813914,-0.14070402643792793,0.8887758523891112,0.9729670303245203
RNF41,0.05727774612855008,0.14063332896072264,0.8889155162346267,0.9729670303245203
SLC2A11,0.06000896582520099,0.14030795893993067,0.8890724438971791,0.9729670303245203
SF3B3,0.06792520465148222,0.14026889471969387,0.889091615155081,0.9729670303245203
PTPRJ,-0.05249402627812949,-0.1400991963628586,0.8892553475089685,0.9729670303245203
RCSD1,0.08478124316149316,0.14008140979382422,0.8893380099162148,0.9729670303245203
NKRF,-0.05682114458616483,-0.13997175616328306,0.8893489993270896,0.9729670303245203
AKIP1,-0.04855989089218493,-0.13990845151790357,0.8893882000043082,0.9729670303245203
KLF4,-0.04035343662921598,-0.1399724645791813,0.889484351840275,0.9729670303245203
ARL6IP4,0.01497658262690127,0.13991031989039718,0.8894867832137635,0.9729670303245203
SLC27A5,-0.058397050351294943,-0.1396813700650153,0.8895545113269747,0.9729670303245203
DYRK1A,0.06153076903673638,0.1396933785169116,0.8895693568854741,0.9729670303245203
EDC4,-0.06289946548067826,-0.13966247534303391,0.8895878136519827,0.9729670303245203
SUMO1,-0.023267423733432935,-0.13951878643424193,0.8896773059354165,0.9729670303245203
