perturbation,target,u_z,cosine,delta,rank_u_z,rank_cosine,rank_delta,avg_rank
188_AGL_P1P2_ENSG00000162688,AGL,0.4288282467700114,-0.010025347483307794,0.0023569642198712198,4045.0,6569.0,4565.0,5059.666666666667
5191_MRI1_P1P2_ENSG00000037757,MRI1,-0.04826365339480438,-0.0033055532616523015,0.000969418745308431,5493.0,4762.0,4927.0,5060.666666666667
6432_PLEC_P1_ENSG00000178209,PLEC,0.2613281672755124,-0.004867629775823287,-0.0010317804900111878,4540.0,5186.0,5457.0,5061.0
3286_GART_P1P2_ENSG00000159131,GART,-0.14430596315012645,-0.0022197640157175535,0.0008684756530679353,5756.0,4481.0,4948.0,5061.666666666667
2382_DSN1_P1P2_ENSG00000149636,DSN1,0.6693576598425096,-0.017356020834644388,0.007128836935729632,3378.0,8338.0,3470.0,5062.0
3398_GLMN_P1P2_ENSG00000174842,GLMN,0.51815772760262,-0.012664320771987116,0.00410506119773988,3803.0,7251.0,4135.0,5063.0
5626_NFATC2_P2_ENSG00000101096,NFATC2,0.05474278845006821,-0.00144294809243525,-0.002110782988593925,5181.0,4291.0,5721.0,5064.333333333333
1085_C3orf38_P1P2_ENSG00000179021,C3orf38,0.10483719989507087,-0.002778694637698376,-0.001378043289630668,5017.0,4632.0,5547.0,5065.333333333333
8475_ST6GALNAC4_P1P2_ENSG00000136840,ST6GALNAC4,0.13291338711195858,-0.005061089253787384,0.0006071108984370141,4933.0,5235.0,5029.0,5065.666666666667
5413_MZF1_P1P2_ENSG00000099326,MZF1,0.3934236258513974,-0.00857906374949974,0.0012304233627352954,4141.0,6190.0,4866.0,5065.666666666667
10681_ZNF85_P1P2_ENSG00000105750,ZNF85,0.18929203263417396,-0.008485281603995011,0.0033993999024342523,4746.0,6161.0,4294.0,5067.0
4373_KIDINS220_P1P2_ENSG00000134313,KIDINS220,0.3941831309206086,-0.013252524668372657,0.006214006597330932,4136.0,7391.0,3675.0,5067.333333333333
8305_SP140_P1P2_ENSG00000079263,SP140,0.17463833131922235,-0.006697924870360913,0.0017219663049741658,4794.0,5671.0,4738.0,5067.666666666667
9372_TSTD2_P1P2_ENSG00000136925,TSTD2,0.08115019547187273,-0.004194950755815248,0.00032117633967404524,5094.0,5000.0,5112.0,5068.666666666667
6916_PTMA_P1P2_ENSG00000187514,PTMA,0.3231401952159309,-0.009857783544190986,0.003326646487884501,4366.0,6525.0,4316.0,5069.0
9882_WWC2_P1P2_ENSG00000151718,WWC2,-0.13676933592487694,-0.0006337356504596212,-0.0008318298996335371,5739.0,4070.0,5401.0,5070.0
9616_UQCRQ_P1P2_ENSG00000164405,UQCRQ,-0.0559696812541786,-0.0032712942013686888,0.0008861000637191549,5516.0,4752.0,4946.0,5071.333333333333
7587_RTKN2_P1P2_ENSG00000182010,RTKN2,-0.011509422971892676,-0.0015405591507000925,-0.0012611319749780865,5380.0,4310.0,5525.0,5071.666666666667
3256_GABRG3_P1P2_ENSG00000182256,GABRG3,-0.49204243791512753,0.010426193602131244,-0.0061731793171343925,6833.0,1668.0,6716.0,5072.333333333333
3426_GMPR_P1P2_ENSG00000137198,GMPR,0.020336313023124115,-0.0032903241735876233,9.103478525335131e-05,5293.0,4758.0,5167.0,5072.666666666667
491_ARID3B_P1P2_ENSG00000179361,ARID3B,0.3140261343853966,-0.009469071480063734,0.0030238522272750153,4385.0,6433.0,4401.0,5073.0
6180_PDIA5_P1P2_ENSG00000065485,PDIA5,0.08010831574367652,-0.00559356597685991,0.0016748992205079076,5101.0,5371.0,4748.0,5073.333333333333
4067_IGF2BP3_P1P2_ENSG00000136231,IGF2BP3,0.01115888217071828,-0.0023477686532747746,-0.0007807838484972284,5317.0,4519.0,5387.0,5074.333333333333
9605_UQCC1_P1P2_ENSG00000101019,UQCC1,-0.3170641546622414,0.006380932472576149,-0.005078542099055977,6307.0,2472.0,6446.0,5075.0
6457_PLOD2_P1P2_ENSG00000152952,PLOD2,0.2545510451194741,-0.008034616682372453,0.0020458931533892397,4555.0,6024.0,4647.0,5075.333333333333
7757_SECISBP2_P1P2_ENSG00000187742,SECISBP2,0.17971058406874046,-0.004546404336129556,-0.000623246568048923,4779.0,5098.0,5350.0,5075.666666666667
8371_SPRED2_ENST00000443619.2_ENSG00000198369,SPRED2,0.393365202384535,-0.008671351855292202,0.0012003750865026506,4143.0,6220.0,4874.0,5079.0
9667_USP4_P1P2_ENSG00000114316,USP4,-0.3456332299579547,-0.0034844614550458815,0.004520196451056136,6396.0,4813.0,4040.0,5083.0
3125_FNDC3A_ENST00000541916.1_ENSG00000102531,FNDC3A,-0.32167960854437094,-1.4897361163248918e-05,0.0006631019965719407,6323.0,3914.0,5015.0,5084.0
4387_KIF22_P2_ENSG00000079616,KIF22,-0.10808341369543883,-0.001603185435870769,-0.0002859147041881422,5660.0,4336.0,5259.0,5085.0
4432_KLHL11_P1P2_ENSG00000178502,KLHL11,0.22580669942317358,-0.00424470300472146,-0.0016769668400486524,4629.0,5010.0,5618.0,5085.666666666667
4652_LRPAP1_P1P2_ENSG00000163956,LRPAP1,0.1771983749936573,-0.007187602910305441,0.0019306420979164768,4788.0,5789.0,4680.0,5085.666666666667
6641_PPM1G_P2_ENSG00000115241,PPM1G,-0.033872502168495126,-0.0016520102688897087,-0.0010455966574345632,5446.0,4346.0,5465.0,5085.666666666667
4876_MBD4_P1P2_ENSG00000129071,MBD4,-0.05485963538379301,-0.000765023842033083,-0.0017991548281122809,5514.0,4107.0,5644.0,5088.333333333333
4690_LSM1_P1P2_ENSG00000175324,LSM1,0.16615633975666383,-0.005790622806681779,0.0006087845603904478,4827.0,5414.0,5027.0,5089.333333333333
5146_MON1A_P1P2_ENSG00000164077,MON1A,0.9438311071620619,-0.021224053896735876,0.006911744101948919,2705.0,9045.0,3522.0,5090.666666666667
5876_NUDT8_P1P2_ENSG00000167799,NUDT8,-0.05690445672397699,-0.0006051311201954658,-0.001980924843965129,5523.0,4062.0,5690.0,5091.666666666667
6550_POLR2I_P1P2_ENSG00000105258,POLR2I,0.4198236678470575,-0.008692761442445582,0.0007861132546077669,4064.0,6228.0,4983.0,5091.666666666667
23_ABCB8_P1P2_ENSG00000197150,ABCB8,0.36999581563957523,-0.010198799392018936,0.002861201186713201,4222.0,6615.0,4442.0,5093.0
8406_SRF_P1P2_ENSG00000112658,SRF,0.3612322956102153,-0.004304508559185798,-0.003277644601279533,4246.0,5024.0,6009.0,5093.0
3231_FXR2_P1P2_ENSG00000129245,FXR2,-0.18146328807461246,0.00287521074711941,-0.004013807762715293,5878.0,3220.0,6182.0,5093.333333333333
394_APBA3_P1P2_ENSG00000011132,APBA3,0.09144384692841266,-0.005355654321763337,0.0009990168983475996,5056.0,5305.0,4921.0,5094.0
4366_CIP2A_P1P2_ENSG00000163507,CIP2A,-0.26775474863037635,0.00254310044783914,-0.002633678519165631,6132.0,3305.0,5845.0,5094.0
10947_non-targeting_non-targeting_non-targeting,,0.010925188303268683,-0.0031316861643903697,-0.00022227355032996502,5318.0,4725.0,5246.0,5096.333333333333
3262_GALE_P1P2_ENSG00000117308,GALE,0.1112382809060084,-0.00302436374775004,-0.0016456523111210886,4994.0,4690.0,5608.0,5097.333333333333
4989_CSKMT_P1P2_ENSG00000214756,CSKMT,0.35924589773689375,-0.01011782651277563,0.0028577359347858253,4256.0,6594.0,4443.0,5097.666666666667
9615_UQCRH_P1P2_ENSG00000173660,UQCRH,0.15323972761556137,-0.006725002537103424,0.0016762991256942979,4871.0,5677.0,4746.0,5098.0
10741_ZXDC_P1P2_ENSG00000070476,ZXDC,0.49023131044239315,-0.005824420029911781,-0.0032013308306464263,3882.0,5426.0,5988.0,5098.666666666667
10798_non-targeting_non-targeting_non-targeting,,-0.1402163204697585,0.0006641811311107795,-0.0024343038739163903,5747.0,3741.0,5808.0,5098.666666666667
7110_RAPGEF6_P1P2_ENSG00000158987,RAPGEF6,-0.3081253642322943,0.004693099430528649,-0.004104725268247383,6272.0,2823.0,6204.0,5099.666666666667
3294_GATA3_P1P2_ENSG00000107485,GATA3,0.22089912820673202,-0.0074683671428170785,0.0015329539763606764,4645.0,5862.0,4792.0,5099.666666666667
8186_SMPD2_P1P2_ENSG00000135587,SMPD2,-0.10446115874997008,-0.001529256998104546,-0.0005987243105137713,5653.0,4307.0,5341.0,5100.333333333333
4221_ITFG2_P1P2_ENSG00000111203,ITFG2,-0.2612113203417876,-0.0007300583831371896,0.00035210916756090783,6107.0,4093.0,5101.0,5100.333333333333
10224_ZNF230_P1P2_ENSG00000159882,ZNF230,0.3086511754340559,-0.0035765107055570323,-0.003536622766722111,4402.0,4842.0,6057.0,5100.333333333333
6541_POLR2B_P1P2_ENSG00000047315,POLR2B,0.4110090893769796,-0.01452767313468229,0.006711889572028201,4091.0,7651.0,3561.0,5101.0
4579_LIG3_P1P2_ENSG00000005156,LIG3,-0.07530784878563279,-0.0007458182563871135,-0.0017021733606866554,5574.0,4100.0,5629.0,5101.0
2825_FAIM_P1P2_ENSG00000158234,FAIM,0.166331610157251,-0.004665043555075346,-0.0006248363351539794,4825.0,5128.0,5351.0,5101.333333333333
10983_non-targeting_non-targeting_non-targeting,,-0.2664694323594035,0.0009971357902807758,-0.0012309574614356733,6124.0,3669.0,5517.0,5103.333333333333
6408_PLA2G15_P1P2_ENSG00000103066,PLA2G15,-0.16310282564035303,4.747335570511986e-05,-0.001655483390526493,5805.0,3892.0,5613.0,5103.333333333333
2499_EFNA3_P2_ENSG00000143590,EFNA3,0.12339036201338748,-0.005578039786392693,0.000778875724353559,4961.0,5368.0,4984.0,5104.333333333333
772_BAZ2A_P2_ENSG00000076108,BAZ2A,0.3359933579256588,-0.007349288591238262,0.00012801720863159054,4321.0,5832.0,5161.0,5104.666666666667
48_ABHD2_P1P2_ENSG00000140526,ABHD2,0.4451868174914832,-0.008318823072413302,-2.451766460436454e-05,4008.0,6108.0,5200.0,5105.333333333333
3792_HIST2H3D_ENST00000331491.1_ENSG00000183598,HIST2H3D,0.042240166541514745,-0.003581239790939478,-0.00025513420803151103,5222.0,4844.0,5252.0,5106.0
5855_NUCB1_P1P2_ENSG00000104805,NUCB1,0.2862749876257569,-0.008869822875137113,0.002345159354655648,4472.0,6278.0,4568.0,5106.0
3941_HS2ST1_P1P2_ENSG00000153936,HS2ST1,-0.26313929474824677,-0.0017845942708361942,0.00139506923626754,6115.0,4387.0,4820.0,5107.333333333333
8611_SVIP_P1P2_ENSG00000198168,SVIP,0.23673188772644227,-0.005069587179174497,-0.001151353135937891,4595.0,5239.0,5490.0,5108.0
9580_UHMK1_P1P2_ENSG00000152332,UHMK1,0.035988855587238015,-0.004574129509560513,0.0008030005294319426,5241.0,5109.0,4974.0,5108.0
11313_non-targeting_non-targeting_non-targeting,,-0.004148066147230355,-0.002442943022046514,-0.0009395760630635224,5358.0,4535.0,5433.0,5108.666666666667
2985_FAXDC2_P2_ENSG00000170271,FAXDC2,0.13332235137999537,-0.004969587670876939,-4.343489898266453e-06,4932.0,5212.0,5192.0,5112.0
425_APTX_P2_ENSG00000137074,APTX,0.03201605984059486,-0.006474239588899604,0.0027272267529979506,5254.0,5605.0,4478.0,5112.333333333333
6341_PIGP_P1P2_ENSG00000185808,PIGP,0.056093350192508724,-0.00590604604044598,0.0017902063275374528,5178.0,5447.0,4716.0,5113.666666666667
8740_TBPL2_ENST00000247219.5_ENSG00000182521,TBPL2,0.17784103312914368,-0.0021401435603473043,-0.0036880741557812425,4786.0,4465.0,6092.0,5114.333333333333
8496_STAT3_P1P2_ENSG00000168610,STAT3,0.16288462561236944,-0.008602845987185765,0.003357903997825101,4838.0,6200.0,4309.0,5115.666666666667
7852_SGK1_P2_ENSG00000118515,SGK1,0.05807292606122497,-0.0013260943779385718,-0.0029205881546759483,5169.0,4262.0,5916.0,5115.666666666667
1460_CDX1_P1P2_ENSG00000113722,CDX1,0.24076310693994782,-0.006384008456953261,3.075283529596455e-05,4588.0,5580.0,5184.0,5117.333333333333
7001_R3HDM4_P2_ENSG00000198858,R3HDM4,0.1672663856270494,-0.005111865626277549,-0.000383549201531665,4819.0,5252.0,5286.0,5119.0
2688_SELENOI_P1P2_ENSG00000138018,SELENOI,-0.04755670202599309,-0.00185051053685139,-0.0010709218100801348,5490.0,4400.0,5468.0,5119.333333333333
238_AKNA_P1_ENSG00000106948,AKNA,0.18052851260481406,-0.005544113538730658,-0.00019097975148600534,4775.0,5354.0,5240.0,5123.0
866_BOD1L1_P2_ENSG00000038219,BOD1L1,0.7170312088022275,-0.011027769000344145,-0.00028957536816563365,3250.0,6860.0,5260.0,5123.333333333333
9899_XPO6_P1P2_ENSG00000169180,XPO6,0.06362315541315292,-0.005683293751637434,0.0013738620472649307,5152.0,5389.0,4830.0,5123.666666666667
9578_UGP2_P1P2_ENSG00000169764,UGP2,-0.12525991295298425,-0.003337987353296399,0.0011411337803758038,5710.0,4771.0,4891.0,5124.0
6149_PC_P1P2_ENSG00000173599,PC,0.5312445841797975,-0.009536197884787769,0.0001639258079941825,3765.0,6453.0,5156.0,5124.666666666667
5216_MRPL34_P1P2_ENSG00000130312,MRPL34,-0.4018366050795829,0.0063499710293842,-0.004739281374803965,6552.0,2478.0,6349.0,5126.333333333333
8256_SNX4_P1P2_ENSG00000114520,SNX4,0.09972885793411573,-0.0014439754551676739,-0.003531981790567737,5037.0,4293.0,6055.0,5128.333333333333
5959_OR7A10_ENST00000248058.1_ENSG00000127515,OR7A10,-0.10703179129191565,-0.00015636832330258044,-0.002368957489390177,5656.0,3946.0,5785.0,5129.0
8979_TMED8_P1P2_ENSG00000100580,TMED8,0.05124361262378141,-0.006818957512538324,0.0026680949758212105,5194.0,5701.0,4494.0,5129.666666666667
4146_INTS1_P1P2_ENSG00000164880,INTS1,0.8549690140643524,-0.011733902706874489,-0.000990954820543245,2919.0,7029.0,5450.0,5132.666666666667
9515_UBE2Q1_P1P2_ENSG00000160714,UBE2Q1,-0.19244689984474353,-0.0031199903386569527,0.0015832874456721342,5904.0,4720.0,4778.0,5134.0
7689_SCCPDH_P1P2_ENSG00000143653,SCCPDH,0.31145550184345105,-0.010216634251824631,0.0030654444300379693,4391.0,6621.0,4393.0,5135.0
10405_ZNF506_P1P2_ENSG00000081665,ZNF506,-0.01764388699244461,-0.0025964759084640726,-0.0009480124727446973,5397.0,4575.0,5434.0,5135.333333333333
4527_LBR_P1P2_ENSG00000143815,LBR,-0.261853978477274,-0.0015157445852786973,0.0007341316237181692,6109.0,4304.0,4996.0,5136.333333333333
5314_MTG1_P1P2_ENSG00000148824,MTG1,-0.2681637128984131,0.002812240368822915,-0.0034882790105353577,6133.0,3236.0,6044.0,5137.666666666667
4257_JMY_P1P2_ENSG00000152409,JMY,0.10405219448193329,-0.004252120245394655,-0.0007627930938546336,5021.0,5012.0,5381.0,5138.0
2978_FASTKD3_P1P2_ENSG00000124279,FASTKD3,-0.4030634978836933,0.005568927732526269,-0.004126791332371567,6559.0,2648.0,6209.0,5138.666666666667
9144_TNNI3_P1P2_ENSG00000129991,TNNI3,-0.38138839167774313,0.00544635214213853,-0.004367173633531047,6492.0,2674.0,6254.0,5140.0
10640_ZNF790_P2_ENSG00000197863,ZNF790,-0.20848028488215742,-0.0011466528648188025,-0.00029375246825354205,5955.0,4209.0,5263.0,5142.333333333333
2053_DCAF16_P1P2_ENSG00000163257,DCAF16,0.8845312882967264,-0.014072758927931011,0.0005830426957363181,2849.0,7544.0,5035.0,5142.666666666667
9214_TPRX1_ENST00000535759.1_ENSG00000178928,TPRX1,0.04236216550996753,-0.007335949192225246,0.0030692957784176286,5221.0,5825.0,4391.0,5145.666666666667
5394_MYO16_ENST00000356711.2_ENSG00000041515,MYO16,0.30228301754605436,-0.008418616688584868,0.001184040368116616,4422.0,6138.0,4877.0,5145.666666666667
9862_WIPF2_P1P2_ENSG00000171475,WIPF2,0.2878290031753104,-0.008312963099259493,0.0012167295452056373,4466.0,6105.0,4870.0,5147.0
9393_TTC7B_P1P2_ENSG00000165914,TTC7B,0.1864292827579164,-0.0027864779059459262,-0.00352812156987371,4756.0,4634.0,6054.0,5148.0
6638_PPM1B_P1P2_ENSG00000138032,PPM1B,0.11595244875294393,-0.0032387802536534014,-0.0021269757323581244,4979.0,4747.0,5724.0,5150.0
3075_FGFR4_P1P2_ENSG00000160867,FGFR4,-0.10083890380450132,-3.5452620101196254e-05,-0.0027756757941335285,5647.0,3920.0,5883.0,5150.0
6730_PRDM6_P1P2_ENSG00000061455,PRDM6,0.06923180823194326,-0.00417712576332965,-0.0005346542263195012,5137.0,4994.0,5320.0,5150.333333333333
2172_ESS2_P1P2_ENSG00000100056,ESS2,-0.4962489275292203,0.0016225852014426566,0.00041851788925583605,6843.0,3524.0,5085.0,5150.666666666667
5507_NCOA3_P1P2_ENSG00000124151,NCOA3,0.12835635669669143,-0.004983190701255936,-0.00044185185771440823,4940.0,5216.0,5300.0,5152.0
2874_FAM171A2_P1P2_ENSG00000161682,FAM171A2,0.11871648466439552,-0.004528260833468261,-0.0008038809350481759,4974.0,5094.0,5394.0,5154.0
10678_ZNF852_P1P2_ENSG00000178917,ZNF852,-0.0366899371895868,-0.0044683172255472045,0.0009553288158555022,5456.0,5076.0,4934.0,5155.333333333333
10583_ZNF716_P1P2_ENSG00000182111,ZNF716,-0.12742158122689304,-0.002227627432126231,-0.00031348490595150885,5717.0,4485.0,5267.0,5156.333333333333
5276_MSANTD3_P1P2_ENSG00000066697,MSANTD3,-0.13612667778939053,-0.002465875983797195,-2.810137779444069e-05,5736.0,4538.0,5201.0,5158.333333333333
7297_RHOT2_P1P2_ENSG00000140983,RHOT2,0.3563831478606362,-0.0093208403360964,0.0013774008399658668,4263.0,6385.0,4828.0,5158.666666666667
9710_VCL_P1P2_ENSG00000035403,VCL,0.15540642185398232,-0.007282001654773741,0.0014612642081369255,4861.0,5813.0,4804.0,5159.333333333333
"7696_SCLY_ENST00000254663.6,ENST00000555827.1_ENSG00000132330",,0.48941338190631956,-0.011066924125635591,0.0017703593730391109,3887.0,6873.0,4720.0,5160.0
317_ANKHD1_P1P2_ENSG00000131503,ANKHD1,0.047206161224818695,-0.005013598728989496,0.0005284867514157889,5205.0,5224.0,5052.0,5160.333333333333
6464_PLSCR3_P2_ENSG00000187838,PLSCR3,-0.1208781529383043,-0.0017050895148733652,-0.0009053499739380137,5696.0,4363.0,5423.0,5160.666666666667
1189_CARD8_P1_ENSG00000105483,CARD8,0.46048408598646046,-0.010317138378165754,0.0012290411477643877,3969.0,6649.0,4867.0,5161.666666666667
2792_EXOSC5_P1P2_ENSG00000077348,EXOSC5,0.13378973911489456,-0.01981828107166466,0.01666641344288751,4930.0,8781.0,1777.0,5162.666666666667
9663_USP46_P1P2_ENSG00000109189,USP46,-0.18952572650162355,-0.0025153184766797004,0.0005372783106785042,5892.0,4551.0,5047.0,5163.333333333333
319_ANKLE1_P1P2_ENSG00000160117,ANKLE1,0.04510291641777232,-0.0036024052949814155,-0.0009251063743735688,5214.0,4850.0,5428.0,5164.0
4086_IKZF4_P2_ENSG00000123411,IKZF4,0.5922971070510048,-0.013158754781963124,0.0024284597216135077,3587.0,7361.0,4547.0,5165.0
1306_CCDC90B_P1P2_ENSG00000137500,CCDC90B,-0.17947689020129087,0.0023219344451751184,-0.004433517628536325,5869.0,3358.0,6272.0,5166.333333333333
2896_FAM204A_P1P2_ENSG00000165669,FAM204A,0.3828489783493031,-0.01028539305931206,0.0018809385856436989,4171.0,6642.0,4691.0,5168.0
3360_GGT1_P2_ENSG00000286070,GGT1,0.09067322057044383,-0.00873137822996307,0.003783553711141089,5063.0,6242.0,4200.0,5168.333333333333
7022_RAB30_P1P2_ENSG00000137502,RAB30,0.3476034794742025,-0.006648719829370222,-0.0014806838568549047,4283.0,5649.0,5577.0,5169.666666666667
1244_CCDC112_P1P2_ENSG00000164221,CCDC112,0.14658447835776003,-0.0073225025057791744,0.0014835946785954329,4895.0,5821.0,4798.0,5171.333333333333
"6727_PRDM2_ENST00000235372.7,ENST00000311066.5_ENSG00000116731",,0.03200241648611159,-0.003091992691326791,-0.0014030161440404553,5255.0,4707.0,5552.0,5171.333333333333
10618_ZNF76_P1P2_ENSG00000065029,ZNF76,0.10989454116817322,-0.006031012144545857,0.0005699467164713484,4998.0,5479.0,5040.0,5172.333333333333
562_ASAP1_P1P2_ENSG00000153317,ASAP1,-0.02063854400926866,-0.0038502099917529496,-4.870580837518755e-05,5404.0,4911.0,5204.0,5173.0
5409_MYRF_P2_ENSG00000124920,MYRF,-0.02811194438164691,-0.0029490759539864586,-0.0008760676690524184,5436.0,4673.0,5414.0,5174.333333333333
3679_HEATR5A_P1P2_ENSG00000129493,HEATR5A,0.39348204931825975,-0.010096324572986039,0.0015232916643044114,4139.0,6591.0,4795.0,5175.0
8729_TBCD_P1P2_ENSG00000141556,TBCD,0.4548851129906415,-0.006801305576582788,-0.002667461622455184,3980.0,5694.0,5855.0,5176.333333333333
2482_EEF1A1_P1P2_ENSG00000156508,EEF1A1,0.003563831478606362,-0.0052435981884655205,0.0010458173869173342,5335.0,5282.0,4913.0,5176.666666666667
5274_MS4A4A_P1P2_ENSG00000110079,MS4A4A,0.14804506502932002,-0.0057077997133711325,-0.00024290768135154604,4889.0,5395.0,5250.0,5178.0
7888_SHARPIN_P1P2_ENSG00000179526,SHARPIN,-0.3893339831710294,0.0006121385838956809,-0.00030910393775722276,6516.0,3755.0,5265.0,5178.666666666667
1867_CREBZF_P1P2_ENSG00000137504,CREBZF,-0.14535758555364964,-0.0032726405774022643,0.0006352754144576668,5762.0,4753.0,5022.0,5179.0
3018_FBXO3_P1_ENSG00000110429,FBXO3,0.009698295499158295,-0.0063055228496229,0.002009686225859733,5321.0,5559.0,4658.0,5179.333333333333
7636_SAFB_P1P2_ENSG00000160633,SAFB,-0.33272164378136443,-0.00024333602424448262,-0.00011299658559135004,6358.0,3968.0,5216.0,5180.666666666667
7434_RPL12_P1P2_ENSG00000197958,RPL12,3.056094265748733,-0.026325400993698556,-0.0011495738402569691,267.0,9787.0,5489.0,5181.0
1018_C19orf47_P2_ENSG00000160392,C19orf47,-0.011363364304736678,-0.004758957003273037,0.0006872413492536363,5379.0,5157.0,5010.0,5182.0
2220_DIAPH1_P1P2_ENSG00000131504,DIAPH1,0.03645624332213721,-0.006101016037134461,0.0014212115365755465,5238.0,5497.0,4815.0,5183.333333333333
823_BEX4_P1P2_ENSG00000102409,BEX4,-0.3947673655892326,-0.001476835140021646,0.0017615526915611226,6532.0,4298.0,4722.0,5184.0
9705_VAT1_P1P2_ENSG00000108828,VAT1,0.3795772642050087,-0.008039077272761343,-0.0005841106971965085,4189.0,6026.0,5338.0,5184.333333333333
6838_PSENEN_P1P2_ENSG00000205155,PSENEN,-0.3738517644524936,0.0002529967910403783,-0.0002564047747914229,6472.0,3842.0,5253.0,5189.0
7934_SIX4_P1P2_ENSG00000100625,SIX4,-0.06505215031993689,-0.0036170821969169617,9.904365012963854e-05,5548.0,4853.0,5166.0,5189.0
4576_LHX9_P1P2_ENSG00000143355,LHX9,0.1862540123573292,-0.004850315353187945,-0.001705518567671177,4759.0,5184.0,5630.0,5191.0
8497_STAT4_P1P2_ENSG00000138378,STAT4,-0.09616502645550937,-0.00518748376737296,0.0019566861778718145,5636.0,5267.0,4671.0,5191.333333333333
4422_KLF6_P1P2_ENSG00000067082,KLF6,-0.012444198441691066,-0.001729849761309211,-0.0025505323818419013,5381.0,4370.0,5824.0,5191.666666666667
7985_SLC25A15_P1P2_ENSG00000102743,SLC25A15,0.20459898095212262,-0.0070922521030614884,0.0003258239815216307,4694.0,5774.0,5110.0,5192.666666666667
7581_RSU1_P1P2_ENSG00000148484,RSU1,0.08576564935400229,-0.0044132058367737275,-0.0009727558230709955,5074.0,5063.0,5442.0,5193.0
10748_non-targeting_non-targeting_non-targeting,,0.10446115874997008,-0.0045119084140541965,-0.0010877857384821248,5020.0,5089.0,5475.0,5194.666666666667
4521_LARS2_P1P2_ENSG00000011376,LARS2,-0.8377340913399446,0.010882436544737148,-0.004085290806618402,7778.0,1610.0,6198.0,5195.333333333333
"7946_SKOR2_ENST00000400404.1,ENST00000425639.1_ENSG00000215474",,0.05889085459729857,-0.0066625537656545665,0.001612283756664933,5167.0,5654.0,4767.0,5196.0
327_ANKRD13A_P1P2_ENSG00000076513,ANKRD13A,0.23427810211822148,-0.006305817049710789,-0.0009236335482525043,4604.0,5560.0,5427.0,5197.0
5664_NHLH2_P1P2_ENSG00000177551,NHLH2,0.0008179285360735912,-0.002475425521593068,-0.0020361881166342643,5347.0,4542.0,5702.0,5197.0
148_ADCY7_P1P2_ENSG00000121281,ADCY7,0.09073164403730623,-0.0036078632694779306,-0.0019560019444704087,5062.0,4851.0,5682.0,5198.333333333333
8074_SLC39A3_P1P2_ENSG00000141873,SLC39A3,0.050711569236562656,-0.005624965086993475,0.0006352846715008114,5198.0,5380.0,5021.0,5199.666666666667
2996_FBXL20_P1P2_ENSG00000108306,FBXL20,0.14424753968326406,-0.006037593704003607,-0.00012822440682406372,4903.0,5481.0,5221.0,5201.666666666667
3451_GNPNAT1_P1P2_ENSG00000100522,GNPNAT1,0.17836684433090527,-0.009908753022447241,0.003446682241156721,4783.0,6542.0,4283.0,5202.666666666667
10499_ZNF609_ENST00000326648.3_ENSG00000180357,ZNF609,0.20068460867234184,-0.007904881267923684,0.0010081481249711345,4703.0,5986.0,4920.0,5203.0
5806_NRARP_P1P2_ENSG00000198435,NRARP,-0.28417174281871055,0.0017871348037559489,-0.00299597196846202,6189.0,3487.0,5934.0,5203.333333333333
9929_YIF1B_P1P2_ENSG00000167645,YIF1B,0.2603130982866015,-0.006652597131718016,-0.0008978248064426776,4543.0,5650.0,5420.0,5204.333333333333
4871_MAX_P1P2_ENSG00000125952,MAX,-0.3718069431123096,-0.0062550954169588125,0.006554385104833103,6469.0,5547.0,3600.0,5205.333333333333
6569_POMGNT2_P1P2_ENSG00000144647,POMGNT2,-0.3032546744782503,-0.0009541974276948905,-0.0001264212913888892,6251.0,4158.0,5220.0,5209.666666666667
11197_non-targeting_non-targeting_non-targeting,,-0.20021722093744265,0.0018696257535603246,-0.0042516665441262565,5936.0,3470.0,6231.0,5212.333333333333
9409_TUBA1C_P1P2_ENSG00000167553,TUBA1C,0.4519639396475216,-0.008501876427886983,-0.001118934196943316,3991.0,6167.0,5480.0,5212.666666666667
3234_FYTTD1_P1P2_ENSG00000122068,FYTTD1,0.16066453387159826,-0.007252978805506331,0.0007469257397170956,4844.0,5805.0,4992.0,5213.666666666667
7403_RNMT_P1P2_ENSG00000101654,RNMT,0.4211747726110371,-0.01976378531113661,0.010529271697320708,4060.0,8774.0,2808.0,5214.0
1687_CLU_P1_ENSG00000120885,CLU,0.021090871537326174,-0.006540661737789328,0.0017331579278796836,5289.0,5625.0,4733.0,5215.666666666667
9696_VAMP4_P1P2_ENSG00000117533,VAMP4,-0.03943584013211958,-0.0029167853975171007,-0.0012360688492884884,5465.0,4665.0,5519.0,5216.333333333333
9282_TRIM58_P1P2_ENSG00000162722,TRIM58,-0.014722713649324643,-0.0035042756374486527,-0.0009857971555058875,5387.0,4819.0,5446.0,5217.333333333333
6814_PRR3_P1P2_ENSG00000204576,PRR3,0.3256524042910141,-0.008213281927280849,-0.000128281749573138,4351.0,6082.0,5222.0,5218.333333333333
769_BAX_P1P2_ENSG00000087088,BAX,0.19811397613039627,-0.007443297549158364,0.0004143919614225892,4713.0,5855.0,5087.0,5218.333333333333
9729_VIM_P1P2_ENSG00000026025,VIM,0.12473410175122267,-0.007253336898001801,0.0011324000986675312,4956.0,5806.0,4895.0,5219.0
