target,u_z,cosine,delta,avg_rank,rpe1_u_z,rpe1_rank,rpe1_covered,depmap_chronos,depmap_n_lines,essential,depmap_covered,tier
MLXIPL,-1.4655366307139823,-0.0182820467653523,-0.0078790513005433,9319.666666666666,,,False,-0.04927641804620642,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPL12,-0.1077936913015914,-0.0447261378471795,-0.0144969880318796,9323.333333333334,2.3893453278803536,612.0,True,-2.5511011324530557,1178.0,True,True,T2_reversal_confounded_by_essentiality
ANKRD52,-0.870521788196397,-0.0144546881474365,-0.0233087267823954,9323.333333333334,,,False,-0.2420895703759623,1178.0,False,True,T1_reversal_not_explained_by_fitness
RCCD1,-0.5501163139919496,-0.026538808014942,-0.0116066568689608,9323.333333333334,1.790948505319892,955.0,True,0.05067125561995841,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF713,-1.2279750597483656,-0.0188147104090953,-0.0094392074363217,9324.333333333334,,,False,0.053624055404011835,1178.0,False,True,T1_reversal_not_explained_by_fitness
SPRY2,-1.2571638095277464,-0.0244341469654821,-0.0057802047356726,9325.0,,,False,0.11187009691300327,1178.0,False,True,T1_reversal_not_explained_by_fitness
OR2A1,-1.1455149304810592,-0.0255452805932317,-0.0061110591366463,9327.0,1.9410579469987719,876.0,True,,,False,False,T3_no_fitness_data
ZFHX4,-1.0671749721301047,-0.0204936433984337,-0.0096805718729215,9327.333333333334,,,False,-0.09241866503266517,1178.0,False,True,T1_reversal_not_explained_by_fitness
NCAPH,-0.4524691868785797,-0.0225740162859028,-0.0182033363437462,9328.333333333334,2.4726638716221365,573.0,True,-1.0583082065335305,1178.0,True,True,T2_reversal_confounded_by_essentiality
ELAC1,-0.8595433330554956,-0.0322060667284315,-0.0061329044931208,9329.0,,,False,0.007930118092711814,1178.0,False,True,T1_reversal_not_explained_by_fitness
SNX9,-1.2800791563694691,-0.0199499644546553,-0.0082634328123507,9329.0,,,False,0.05514923038974628,1178.0,False,True,T1_reversal_not_explained_by_fitness
CNOT4,-1.136357237679653,-0.0137680156770377,-0.0175461029382171,9330.333333333334,,,False,-0.044775607613916864,1178.0,False,True,T1_reversal_not_explained_by_fitness
MGME1,-1.3580174748102336,-0.0168353524732049,-0.0100804058018214,9332.0,,,False,-0.023405151268422953,1178.0,False,True,T1_reversal_not_explained_by_fitness
YTHDC2,-0.8048035358946122,-0.0266929390198123,-0.0085035892608934,9333.333333333334,,,False,0.0013191163710283118,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF333,-1.4178761945070533,-0.0188904126150765,-0.0079691029994788,9334.333333333334,,,False,-0.08934096684759,1178.0,False,True,T1_reversal_not_explained_by_fitness
PROX1,-0.9565787026406514,-0.0233468449012991,-0.0088550685041166,9336.333333333334,,,False,-0.04555789685752098,1178.0,False,True,T1_reversal_not_explained_by_fitness
LRRC37A3,-1.460134533739888,-0.017556395217008,-0.0088358285790594,9338.0,0.5449208858813234,1664.0,True,-0.39633699418159196,1043.0,False,True,T1_reversal_not_explained_by_fitness
CMBL,-1.0463077663453542,-0.0229815589058786,-0.0082546860221798,9338.333333333334,,,False,0.1561780650495036,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF566,-1.837322885366572,-0.0112599913287188,-0.0131352081921923,9345.0,,,False,0.053921116492063145,1178.0,False,True,T1_reversal_not_explained_by_fitness
NPAS3,-1.0186438020022095,-0.0223758649065192,-0.0090724694760918,9346.0,,,False,-0.015353562428213466,1178.0,False,True,T1_reversal_not_explained_by_fitness
UBQLN4,-0.9263289351626458,-0.0313821322385471,-0.0060735287430331,9347.0,2.71189454140522,466.0,True,-0.5692958215136978,1178.0,True,True,T2_reversal_confounded_by_essentiality
UBE2H,-1.2014002278596756,-0.0218451733516276,-0.0077607700837949,9348.0,1.531868653166048,1119.0,True,-0.4628844809114438,1178.0,False,True,T1_reversal_not_explained_by_fitness
RFWD3,-0.993593755549756,-0.0163725137306491,-0.0155378523560399,9349.0,,,False,-0.3593433750270081,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM120C,-1.313697488453631,-0.0187920635140321,-0.009088559468816,9351.666666666666,,,False,-0.01366087170873262,1178.0,False,True,T1_reversal_not_explained_by_fitness
CD9,-0.8768823217304113,-0.0199803056484031,-0.0125996435805015,9351.666666666666,,,False,-0.0732384859598683,1178.0,False,True,T1_reversal_not_explained_by_fitness
COPG2,-0.9256140574013776,-0.0250041551840202,-0.0083880097137765,9352.0,,,False,,,False,False,T3_no_fitness_data
ZNF467,-1.5521022868108876,-0.0144478946441707,-0.0113790127402637,9352.666666666666,,,False,0.03684552633529044,1178.0,False,True,T1_reversal_not_explained_by_fitness
BMP1,-1.297156753255316,-0.0157345187076378,-0.0123497375546764,9353.333333333334,,,False,-0.004071371335037038,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM76B,-1.125117390749682,-0.0192101698920382,-0.0105022716418515,9354.0,,,False,-0.019702312521670453,1178.0,False,True,T1_reversal_not_explained_by_fitness
PALM,-1.0391630574441326,-0.0221909209834803,-0.0091547675802188,9357.0,,,False,-0.07027496416533437,1178.0,False,True,T1_reversal_not_explained_by_fitness
EEF1AKMT1,-1.6331323328054417,-0.0144102794048121,-0.0108220769755545,9357.333333333334,,,False,-0.09975017403699116,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDFIP2,-1.4621821027542623,-0.0112792340624703,-0.0181179135165961,9359.666666666666,,,False,0.08704390452364338,1178.0,False,True,T1_reversal_not_explained_by_fitness
RNF2,-1.134919582839773,-0.0173975920423838,-0.0123412002222265,9360.0,,,False,-0.04362099209076605,1178.0,False,True,T1_reversal_not_explained_by_fitness
CAPRIN1,-0.9601356065489136,-0.0169638827370314,-0.0154632053729075,9360.666666666666,,,False,0.008120525773273905,1178.0,False,True,T1_reversal_not_explained_by_fitness
RHEBL1,-1.052798995773903,-0.0172814847843887,-0.0135099517216181,9363.0,,,False,-0.12259865653384952,1178.0,False,True,T1_reversal_not_explained_by_fitness
NRIP1,-1.2445930562909342,-0.0207820174075504,-0.008408796088592,9363.333333333334,,,False,0.12753631000464657,1178.0,False,True,T1_reversal_not_explained_by_fitness
COPB2,-0.8296139732070857,-0.0274052977961773,-0.0082547145686812,9363.333333333334,0.1473481642926249,1831.0,True,-2.2082251534545807,1178.0,True,True,T2_reversal_confounded_by_essentiality
PRELID2,-1.518163510913224,-0.0116445492751284,-0.016489252541024,9363.666666666666,,,False,0.022658185067467182,1178.0,False,True,T1_reversal_not_explained_by_fitness
CIRBP,-1.3069578109499551,-0.0190722020350876,-0.00914867902811,9368.666666666666,,,False,-0.009339117802600522,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZDHHC24,-1.041813211676963,-0.0240751735800012,-0.0081395654110522,9369.333333333334,,,False,-0.0843212288166436,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZFHX2,-1.292146743964825,-0.0227213484961886,-0.0068520380991754,9370.0,,,False,0.024233379528249242,1178.0,False,True,T1_reversal_not_explained_by_fitness
DIP2A,-1.2398888736335438,-0.0183600069033046,-0.0103304029354486,9370.333333333334,,,False,-0.007800439567522219,1178.0,False,True,T1_reversal_not_explained_by_fitness
NMI,-1.2717146191192583,-0.0215672195410778,-0.0077190102751929,9371.333333333334,,,False,0.017219663498718743,1178.0,False,True,T1_reversal_not_explained_by_fitness
TRAFD1,-1.4711565541789675,-0.0135273706380348,-0.0137813917063442,9373.0,,,False,0.05029460343596533,1178.0,False,True,T1_reversal_not_explained_by_fitness
YWHAE,-1.7558122124751971,-0.0093254392065682,-0.0191703509737899,9373.666666666666,,,False,-0.3853317538941653,1162.0,False,True,T1_reversal_not_explained_by_fitness
SLC35D2,-1.08159565786968,-0.0252893205496901,-0.0071869202601883,9374.0,,,False,-0.0950176191523106,1178.0,False,True,T1_reversal_not_explained_by_fitness
RTEL1,-0.697086203368699,-0.0386234270734785,-0.0070707849078667,9376.666666666666,1.8391834107294418,932.0,True,-0.571211918524573,1178.0,True,True,T2_reversal_confounded_by_essentiality
HIST1H4D,-1.3875780337475951,-0.021410218972055,-0.0069952206769886,9376.666666666666,,,False,,,False,False,T3_no_fitness_data
TEDC1,-1.5426036431911831,-0.0146856950733549,-0.01153324994758,9378.666666666666,,,False,-0.1825634977144036,1178.0,False,True,T1_reversal_not_explained_by_fitness
PTPMT1,-0.0099340992792089,-0.0361767372497587,-0.0233968069491521,9380.0,-1.089223882595509,2187.0,True,-0.545466502640771,1178.0,True,True,T2_reversal_confounded_by_essentiality
GNB4,-1.0816392231678582,-0.01971481185906,-0.0109301424257464,9381.666666666666,,,False,0.08989498322827374,1178.0,False,True,T1_reversal_not_explained_by_fitness
RRM2B,-1.6599249911850225,-0.0174229505179339,-0.0081067604767975,9382.666666666666,,,False,0.003172020254552567,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCNE2,-0.9861005242631092,-0.0211174446011403,-0.0110218748126715,9391.0,,,False,-0.09804902699745656,1178.0,False,True,T1_reversal_not_explained_by_fitness
ETV5,-1.029143038863151,-0.0136505731018044,-0.0248319728427534,9393.0,,,False,0.1314120308887092,1178.0,False,True,T1_reversal_not_explained_by_fitness
SBNO1,-1.2646805512206925,-0.0254364212765257,-0.0060839340314183,9395.0,-0.45669126857887976,2031.0,True,-1.3415399127711864,1178.0,True,True,T2_reversal_confounded_by_essentiality
MOG,-1.03755114141154,-0.0269808472525749,-0.0071652877068496,9397.0,0.07187324906832002,1862.0,True,-0.07099047533812408,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAP4K2,-1.2214402650216385,-0.0213518026310823,-0.008637517490455,9397.0,,,False,-0.17059304497110417,1178.0,False,True,T1_reversal_not_explained_by_fitness
SECISBP2L,-1.1602310210812954,-0.0269995835799972,-0.0062361035252985,9397.666666666666,,,False,0.015303802788493592,1178.0,False,True,T1_reversal_not_explained_by_fitness
VPS52,-0.9646663975594444,-0.0181652689889909,-0.0144021112963219,9398.0,,,False,-0.5851348874112059,1178.0,True,True,T2_reversal_confounded_by_essentiality
CIAO1,-1.5355024995881397,-0.0172547817124551,-0.0093668422413674,9398.666666666666,-0.14606757188160804,1938.0,True,-1.2104910051716422,1178.0,True,True,T2_reversal_confounded_by_essentiality
TMEM53,-1.116622157604937,-0.0207114807658968,-0.010072548378137,9398.666666666666,,,False,-0.1619234027956815,1178.0,False,True,T1_reversal_not_explained_by_fitness
PUS10,-1.2883565630233234,-0.0147531531666857,-0.0148178283290114,9402.666666666666,,,False,-0.06896793700797291,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF41,-1.220873916145322,-0.0147644870298256,-0.0159479682010329,9405.0,,,False,0.05772086070051299,1178.0,False,True,T1_reversal_not_explained_by_fitness
KIAA0355,-1.420054459415962,-0.0174419430758511,-0.0101104973777927,9405.666666666666,,,False,,,False,False,T3_no_fitness_data
CARHSP1,-1.3412884003098124,-0.0140820006289527,-0.0153354168936211,9406.333333333334,,,False,0.10378544002049431,1178.0,False,True,T1_reversal_not_explained_by_fitness
UCHL3,-1.0756707773174476,-0.0156083244115195,-0.0171706186843357,9409.333333333334,,,False,0.040223980296672714,1178.0,False,True,T1_reversal_not_explained_by_fitness
SELENOH,-0.8076134976271048,-0.0294976649972601,-0.0083204263969951,9411.0,,,False,-0.12238255110213823,1178.0,False,True,T1_reversal_not_explained_by_fitness
YRDC,-0.7260156941393732,-0.0273723219209071,-0.0103119136990327,9414.666666666666,0.7777798063849297,1539.0,True,-1.570444681986354,1178.0,True,True,T2_reversal_confounded_by_essentiality
USP38,-1.3353199544594017,-0.0231351446608657,-0.0067976901493258,9414.666666666666,,,False,-0.07361639696551373,1178.0,False,True,T1_reversal_not_explained_by_fitness
PPP2R3B,-1.3780575119721965,-0.0184750137831444,-0.0096636920873774,9415.333333333334,,,False,,,False,False,T3_no_fitness_data
SAGE1,-1.1795525353392138,-0.020961533607103,-0.0095245440106721,9415.666666666666,,,False,0.06952194811778502,1178.0,False,True,T1_reversal_not_explained_by_fitness
CARS,-0.038685984782224,-0.0296517815557517,-0.0530476023362097,9416.0,0.5045133914277898,1684.0,True,,,False,False,T3_no_fitness_data
TTLL12,-1.3168482680318532,-0.0229528223494858,-0.0070821414801403,9417.666666666666,,,False,-0.02123585226525516,1178.0,False,True,T1_reversal_not_explained_by_fitness
OCIAD1,-1.0245949559983143,-0.026809988550222,-0.0076348682881016,9424.0,,,False,0.05488946892617178,1178.0,False,True,T1_reversal_not_explained_by_fitness
PLRG1,-0.7350772761604347,-0.0203203227388589,-0.0167836457775488,9426.666666666666,-0.2666433510814122,1979.0,True,-1.1751877015481798,1178.0,True,True,T2_reversal_confounded_by_essentiality
MAP3K8,-1.629889411564241,-0.0152659745721833,-0.0108932314542973,9427.0,,,False,0.07060313197002961,1178.0,False,True,T1_reversal_not_explained_by_fitness
HIST1H2AA,-0.8862052955405418,-0.0279557403159806,-0.0083199805111824,9428.0,,,False,,,False,False,T3_no_fitness_data
SEPHS2,-0.6371424858558856,-0.0253994814409088,-0.0128670449425704,9429.666666666666,-0.7605918551183131,2117.0,True,-0.6955251739881219,1178.0,True,True,T2_reversal_confounded_by_essentiality
ITPKA,-1.44716305363063,-0.028010849074273,-0.0043747758655998,9430.666666666666,,,False,-0.14616504527365748,1178.0,False,True,T1_reversal_not_explained_by_fitness
ITCH,-1.144748435100286,-0.0190379705109515,-0.0116963711376971,9434.333333333334,,,False,-0.049969209327357746,1178.0,False,True,T1_reversal_not_explained_by_fitness
LTBR,-1.3974440696614867,-0.0144875042338905,-0.0144984264558347,9435.333333333334,,,False,0.013331743287076087,1178.0,False,True,T1_reversal_not_explained_by_fitness
DNM2,-0.8424657361696489,-0.018076431139388,-0.0182264795051557,9437.333333333334,3.0289212001575754,326.0,True,-1.163969523273483,1178.0,True,True,T2_reversal_confounded_by_essentiality
SSBP3,-1.0014790745200066,-0.0272899601365685,-0.0077578601934957,9437.666666666666,2.1650415633881854,745.0,True,-0.24930011878555444,1178.0,False,True,T1_reversal_not_explained_by_fitness
PHPT1,-0.9498541961788632,-0.0212069635115896,-0.0122389884469861,9440.333333333334,,,False,0.018201813611211346,1178.0,False,True,T1_reversal_not_explained_by_fitness
LDHA,-1.5844698947404143,-0.0155227179975838,-0.0113507591227976,9442.0,,,False,-0.40164008388869504,1178.0,False,True,T1_reversal_not_explained_by_fitness
POGLUT1,-0.9366374219524296,-0.0243228499761261,-0.0098775632858849,9442.333333333334,,,False,-0.02455394118468153,1178.0,False,True,T1_reversal_not_explained_by_fitness
PHF2,-1.354085242227416,-0.0206728207354826,-0.0086162674159321,9442.666666666666,,,False,-0.11549362572871888,1178.0,False,True,T1_reversal_not_explained_by_fitness
HIST1H1D,-1.2874416917615816,-0.0194510152257444,-0.0101298790646565,9443.333333333334,,,False,,,False,False,T3_no_fitness_data
KMT2E,-0.7998588745513887,-0.0224251706178123,-0.0130415918643839,9443.666666666666,,,False,-0.1588613411894468,1178.0,False,True,T1_reversal_not_explained_by_fitness
CDC42EP1,-1.8537905680779243,-0.0143937935050182,-0.0108708223969003,9444.333333333334,,,False,0.06401963008192887,1178.0,False,True,T1_reversal_not_explained_by_fitness
TEAD4,-1.159010130214616,-0.0201357091139483,-0.0108086877452932,9446.0,,,False,-0.13746290961746524,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF17,-0.6034229450659742,-0.0280199918303823,-0.0121913992910473,9448.0,,,False,-0.01495988914475532,1178.0,False,True,T1_reversal_not_explained_by_fitness
MPLKIP,-1.3947865864726177,-0.0169061866494024,-0.0114631759048263,9450.0,,,False,-0.012600695721345125,1178.0,False,True,T1_reversal_not_explained_by_fitness
EXPH5,-1.3863784839242288,-0.0180276517565901,-0.0104647425195692,9450.666666666666,,,False,0.06411438427596619,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAPRE1,-0.8954196240658874,-0.0207126824997626,-0.0135424172119757,9455.333333333334,,,False,-0.24568681874718695,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM20B,-1.2851762962563162,-0.0213222193025799,-0.0089684326054759,9458.666666666666,,,False,-0.08002662634312974,1178.0,False,True,T1_reversal_not_explained_by_fitness
NIPA2,-1.4450173752720594,-0.014174845368103,-0.0149971939614424,9459.0,,,False,-0.1807432125308142,1178.0,False,True,T1_reversal_not_explained_by_fitness
CXCL3,-1.0285766899868347,-0.0265252357149411,-0.0081707978735103,9459.333333333334,,,False,0.024915078615482825,1178.0,False,True,T1_reversal_not_explained_by_fitness
GALNT1,-1.559027760604357,-0.0158578070140388,-0.0114957692526096,9460.666666666666,,,False,0.1047504385022867,1178.0,False,True,T1_reversal_not_explained_by_fitness
SSR1,-2.0576325982536297,-0.011981135949037,-0.0133043100005298,9464.666666666666,,,False,0.0026342841843956487,1178.0,False,True,T1_reversal_not_explained_by_fitness
SS18L1,-1.2946299659609817,-0.0150633199574392,-0.0155589361192484,9465.333333333334,,,False,0.008666680481122945,1178.0,False,True,T1_reversal_not_explained_by_fitness
FBXL15,-1.2139034684368135,-0.0134932446954665,-0.0222870177343326,9466.0,,,False,-0.0659665896378068,1178.0,False,True,T1_reversal_not_explained_by_fitness
ECT2,-1.0227825053291368,-0.0161521004002174,-0.019298016724533,9466.333333333334,3.5208687785522628,184.0,True,-0.9836383174207741,1178.0,True,True,T2_reversal_confounded_by_essentiality
F2R,-1.0744073836702803,-0.0201983026269515,-0.0120887286236238,9466.666666666666,,,False,-0.1347203466292046,1178.0,False,True,T1_reversal_not_explained_by_fitness
SEC62,-0.9095127300658684,-0.0166894472526925,-0.0218622568933232,9472.666666666666,2.0523094127058594,804.0,True,-0.37841092448349245,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF680,-1.017293277758686,-0.0282754532162748,-0.0076877505301724,9473.333333333334,,,False,-0.07623596887568271,1178.0,False,True,T1_reversal_not_explained_by_fitness
IKBIP,-1.1298224429529256,-0.0219473907394566,-0.0100866466743108,9475.333333333334,,,False,-0.0594929164054993,1178.0,False,True,T1_reversal_not_explained_by_fitness
ITGA2B,-1.4116027915693952,-0.0196867340612422,-0.0093785554530364,9475.666666666666,,,False,-0.24753095222059449,1178.0,False,True,T1_reversal_not_explained_by_fitness
MT2A,-1.5174664661423731,-0.0205544567020153,-0.0080683780665955,9476.333333333334,0.2499956497381933,1790.0,True,-0.4937284349552976,1059.0,False,True,T1_reversal_not_explained_by_fitness
DNAJB9,-1.3831434311459965,-0.0196183080408644,-0.0096094633979212,9477.0,,,False,0.012528148274374911,1178.0,False,True,T1_reversal_not_explained_by_fitness
THAP7,-1.5549915314723106,-0.018308603647108,-0.0094294393538012,9478.333333333334,,,False,-0.16138874351257312,1178.0,False,True,T1_reversal_not_explained_by_fitness
APRT,-1.0009127256436905,-0.0226348716306221,-0.0108877742501162,9478.666666666666,,,False,-0.17482591078650153,1178.0,False,True,T1_reversal_not_explained_by_fitness
SARS,-0.1612787338556231,-0.0269453345670346,-0.0819126367261505,9479.0,0.4322799757438713,1719.0,True,,,False,False,T3_no_fitness_data
BCKDHB,-0.8795833702174585,-0.0213620149731798,-0.0135617257438656,9480.666666666666,,,False,-0.07800567478619373,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCP110,-1.05454160770103,-0.0183552542122348,-0.0146626483576933,9481.0,1.728799754872731,998.0,True,-0.2090738216862506,1178.0,False,True,T1_reversal_not_explained_by_fitness
RFX2,-1.1366186294687215,-0.0182595785448337,-0.0135133913221684,9481.0,,,False,-0.09301184539558266,1178.0,False,True,T1_reversal_not_explained_by_fitness
TMEM147,-1.2731522739591383,-0.0168118092859857,-0.0135942146113337,9481.0,,,False,-0.020778673401578743,1178.0,False,True,T1_reversal_not_explained_by_fitness
SOX5,-1.2796870686858657,-0.013875570538829,-0.0196211993759576,9483.0,,,False,-0.06925876543494883,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAN2A2,-1.2992914528660466,-0.0160328505177176,-0.0146457663240569,9488.333333333334,,,False,0.03939164159700172,1178.0,False,True,T1_reversal_not_explained_by_fitness
PAQR4,-1.7772899044770398,-0.0126594379721324,-0.0147544160188072,9491.666666666666,,,False,-0.17895364789657084,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZFP69,-1.9909776920410136,-0.0115062606546419,-0.0150075416542016,9493.666666666666,,,False,-0.2528777781141592,1178.0,False,True,T1_reversal_not_explained_by_fitness
PURB,-1.2791642851077274,-0.0248091486713148,-0.0073568045361176,9494.0,,,False,-0.006485092521689216,1178.0,False,True,T1_reversal_not_explained_by_fitness
VAV1,-1.2856901657552646,-0.0180716017255253,-0.0123142565112106,9495.666666666666,,,False,-0.05073992425125352,1178.0,False,True,T1_reversal_not_explained_by_fitness
B4GALT7,-1.3324210546029154,-0.0184791161593027,-0.0113070894918475,9496.333333333334,,,False,-0.06190400584761656,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZFP2,-1.0510563838467757,-0.0252341325098083,-0.0090703741595484,9496.333333333334,,,False,0.14233418428117486,1178.0,False,True,T1_reversal_not_explained_by_fitness
IGHMBP2,-1.420054459415962,-0.0151870213728514,-0.014343312281147,9497.333333333334,,,False,-0.17618098051113917,1178.0,False,True,T1_reversal_not_explained_by_fitness
VPS26B,-1.216648082222039,-0.0188710264325385,-0.0122674622036057,9497.666666666666,,,False,-0.065998628786177,1178.0,False,True,T1_reversal_not_explained_by_fitness
CEP89,-0.8455153070421215,-0.0284623773032466,-0.0094885773385898,9498.666666666666,,,False,-0.11508193977176054,1178.0,False,True,T1_reversal_not_explained_by_fitness
FTO,-1.4457579853410885,-0.0216485614935396,-0.007991156792127,9501.666666666666,,,False,-0.059570703245463326,1178.0,False,True,T1_reversal_not_explained_by_fitness
LTF,-1.0678290236453751,-0.0220736233649175,-0.0110085376579353,9502.0,,,False,-0.2752546397223157,1178.0,False,True,T1_reversal_not_explained_by_fitness
PPRC1,-1.7896628416381843,-0.0478800433836056,-0.0013847836649686,9504.0,2.0429850992131433,810.0,True,-0.48212416732766483,1178.0,False,True,T1_reversal_not_explained_by_fitness
FNDC4,-1.1511258737620558,-0.0238712873499305,-0.0090523056243343,9506.333333333334,,,False,-0.012913514904422666,1178.0,False,True,T1_reversal_not_explained_by_fitness
LZTR1,-0.8327506746759148,-0.0258244378349991,-0.0110359215124894,9507.666666666666,-1.7775823220299036,2266.0,True,-0.062057206012716595,1178.0,False,True,T1_reversal_not_explained_by_fitness
POLR3C,-1.3343179526013036,-0.0225106029304542,-0.0083499599457124,9507.666666666666,1.157895650636287,1333.0,True,-1.1816550936328738,1178.0,True,True,T2_reversal_confounded_by_essentiality
GRPEL1,-0.1942377832750584,-0.0299937317576941,-0.028136273801039,9507.666666666666,1.9194079315500183,885.0,True,-1.3549090151176575,1178.0,True,True,T2_reversal_confounded_by_essentiality
RNF169,-1.193427778293069,-0.0194104131990552,-0.0122202293946728,9508.333333333334,,,False,-0.11605053530476336,1178.0,False,True,T1_reversal_not_explained_by_fitness
RARS,-0.4486354406388998,-0.0229775152078612,-0.0277835300683615,9509.0,1.6344361015859277,1058.0,True,,,False,False,T3_no_fitness_data
BNC1,-1.4075868944633585,-0.0178025652739534,-0.0113935953525788,9509.333333333334,,,False,0.005406600671695597,1178.0,False,True,T1_reversal_not_explained_by_fitness
VPS33B,-1.0821657742404995,-0.0251538480428279,-0.008920688577012,9510.0,,,False,0.005233143230235914,1178.0,False,True,T1_reversal_not_explained_by_fitness
C11orf68,-1.2915803950885087,-0.0248556510034511,-0.0074507539195897,9511.333333333334,,,False,-0.21173056756841768,1178.0,False,True,T1_reversal_not_explained_by_fitness
CTSD,-1.3984460715195848,-0.0206637065128848,-0.0091919450709603,9513.333333333334,,,False,0.1704793686208368,1178.0,False,True,T1_reversal_not_explained_by_fitness
TOMM22,-0.0840810254838878,-0.0317830655496231,-0.0559809693189227,9515.666666666666,1.525945913265095,1122.0,True,-0.9781799456696854,1178.0,True,True,T2_reversal_confounded_by_essentiality
OGDH,-1.6476831423969538,-0.008883080709296,-0.0644306711732117,9516.0,,,False,-0.5875016376984061,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZNF792,-1.3424646633606232,-0.0228196662054118,-0.0082219814761924,9519.0,,,False,-0.07612122311610571,1178.0,False,True,T1_reversal_not_explained_by_fitness
DEXI,-1.3478667603347176,-0.0160599721205062,-0.0145518023590408,9520.0,,,False,,,False,False,T3_no_fitness_data
CCDC112,-0.9126929968328754,-0.0225586059034367,-0.0127556119117584,9520.333333333334,,,False,-0.012640464539588383,1178.0,False,True,T1_reversal_not_explained_by_fitness
OXA1L,-0.5136784308189228,-0.0211018990351846,-0.0380941636366809,9520.666666666666,0.4746195623331155,1697.0,True,-0.6639564182946445,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZNF597,-1.5628615068440368,-0.0136183913010466,-0.0161248992987763,9520.666666666666,,,False,0.009685870511147079,1178.0,False,True,T1_reversal_not_explained_by_fitness
CBX6,-0.9813519067616876,-0.0240226734276261,-0.0108212711383113,9521.666666666666,,,False,-0.0005522673567208751,1178.0,False,True,T1_reversal_not_explained_by_fitness
GOLM1,-1.6829274686231015,-0.0206473521555058,-0.0074632102855139,9522.0,,,False,-0.034583983483059286,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF121,-0.686327707499051,-0.0204556614153001,-0.0219652380538814,9523.0,,,False,0.013063330445700244,1178.0,False,True,T1_reversal_not_explained_by_fitness
NCSTN,-1.4533530998266524,-0.0183414323618163,-0.010730510121205,9524.0,,,False,-0.09896081914756771,1178.0,False,True,T1_reversal_not_explained_by_fitness
DGKZ,-1.826431878095732,-0.0143600889866346,-0.0125082273368692,9524.0,,,False,-0.09550422432919876,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAP1S,-1.6462454875570738,-0.0170476954678326,-0.0105186503173502,9527.0,,,False,-0.0012792881188077,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDFIP1,-1.2212445927194815,-0.022877027332806,-0.0092342870914439,9527.333333333334,,,False,0.02069790269494184,1178.0,False,True,T1_reversal_not_explained_by_fitness
LONP2,-1.3256484582638457,-0.0261962076979931,-0.0068003110023459,9530.0,,,False,0.06829065822431382,1178.0,False,True,T1_reversal_not_explained_by_fitness
COIL,-1.0281846023032313,-0.0243492360890898,-0.010337895837672,9531.0,,,False,-0.3996044760422294,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCNY,-1.6960406233747338,-0.0181556178694084,-0.0092574063353595,9532.333333333334,,,False,0.07169330467018409,1178.0,False,True,T1_reversal_not_explained_by_fitness
AIMP2,-1.275417669464404,-0.0204523086650921,-0.0107195683738384,9532.333333333334,,,False,-0.16126829461551304,1178.0,False,True,T1_reversal_not_explained_by_fitness
TMEM39A,-1.3787109914448692,-0.0209747623696132,-0.0094202290452533,9534.333333333334,,,False,0.019827571064362635,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF444,-1.3253435011765984,-0.019689611008701,-0.0109677198959829,9534.333333333334,,,False,0.02012385396861539,1178.0,False,True,T1_reversal_not_explained_by_fitness
USP11,-1.162365720692026,-0.0212398068406833,-0.0112605395566791,9535.0,,,False,0.1273214951780849,1178.0,False,True,T1_reversal_not_explained_by_fitness
ARNTL2,-1.0683082419253351,-0.0261438725083052,-0.0089635268081342,9535.333333333334,,,False,,,False,False,T3_no_fitness_data
PMP22,-1.3560302873622947,-0.0235660222706574,-0.0078415254210818,9536.333333333334,,,False,0.05782944873801109,1178.0,False,True,T1_reversal_not_explained_by_fitness
COMMD10,-1.2758533224461857,-0.0233587887167919,-0.008719638554693,9539.0,,,False,-0.028883666444375202,1178.0,False,True,T1_reversal_not_explained_by_fitness
URM1,-1.8329890570510872,-0.0125889686727021,-0.0154809581031084,9539.333333333334,-0.010404813339511806,1891.0,True,-0.7054271083181551,1178.0,True,True,T2_reversal_confounded_by_essentiality
