screen_id,r2_size_alone,r2_size_raw,n_hits,n_measured,n_sets_used,source_id,cell_line,phenotype,library
747,0.2216,0.1843,1594,17986,50,30971826,EC-GI-10,cell proliferation,Human CRISPR Library v.1.1
748,0.2768,0.2302,1189,17986,50,30971826,EFO-21,cell proliferation,Human CRISPR Library v.1.1
749,0.2264,0.175,1436,17986,50,30971826,EFO-27,cell proliferation,Human CRISPR Library v.1.1
75,0.4171,0.3905,2942,18619,50,28162770,OCI-AML-5,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
750,0.1819,0.145,1152,17986,50,30971826,EGI-1,cell proliferation,Human CRISPR Library v.1.1
751,0.1581,0.1284,1306,17986,50,30971826,EPLC-272H,cell proliferation,Human CRISPR Library v.1.1
752,0.2215,0.1917,1979,17986,50,30971826,ES-2,cell proliferation,Human CRISPR Library v.1.1
753,0.1634,0.1362,973,17986,50,30971826,ES4,cell proliferation,Human CRISPR Library v.1.1
754,0.2561,0.2111,1697,17986,50,30971826,ES5,cell proliferation,Human CRISPR Library v.1.1
755,0.2199,0.179,1307,17986,50,30971826,ES8,cell proliferation,Human CRISPR Library v.1.1
756,0.2314,0.193,1819,17986,50,30971826,ESO-26,cell proliferation,Human CRISPR Library v.1.1
757,0.2094,0.1703,1255,17986,50,30971826,ESO-51,cell proliferation,Human CRISPR Library v.1.1
758,0.1967,0.1654,1775,17986,50,30971826,ESS-1,cell proliferation,Human CRISPR Library v.1.1
759,0.2158,0.178,1525,17986,50,30971826,Evsa-T,cell proliferation,Human CRISPR Library v.1.1
76,0.2623,0.2365,2308,18619,50,28162770,P31/FUJ,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
760,0.2473,0.204,1671,17986,50,30971826,EW-1,cell proliferation,Human CRISPR Library v.1.1
761,0.2206,0.1803,1688,17986,50,30971826,EW-16,cell proliferation,Human CRISPR Library v.1.1
762,0.2095,0.1764,1467,17986,50,30971826,EW-22,cell proliferation,Human CRISPR Library v.1.1
763,0.2088,0.1694,1820,17986,50,30971826,EW-7,cell proliferation,Human CRISPR Library v.1.1
764,0.1836,0.1449,1661,17986,50,30971826,FaDu,cell proliferation,Human CRISPR Library v.1.1
765,0.1826,0.1495,1561,17986,50,30971826,FLO-1,cell proliferation,Human CRISPR Library v.1.1
766,0.212,0.1808,1907,17986,50,30971826,GaMG,cell proliferation,Human CRISPR Library v.1.1
767,0.118,0.0935,1353,17986,50,30971826,GB-1,cell proliferation,Human CRISPR Library v.1.1
768,0.1972,0.163,1935,17986,50,30971826,GI-1,cell proliferation,Human CRISPR Library v.1.1
769,0.197,0.161,1160,17986,50,30971826,GP5d,cell proliferation,Human CRISPR Library v.1.1
77,0.3241,0.3005,2036,18619,50,28162770,PL-21,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
770,0.2568,0.2179,1707,17986,50,30971826,HARA,cell proliferation,Human CRISPR Library v.1.1
771,0.1412,0.1294,365,17986,50,30971826,HCC15,cell proliferation,Human CRISPR Library v.1.1
772,0.24,0.195,1044,17986,50,30971826,HCC78,cell proliferation,Human CRISPR Library v.1.1
773,0.2357,0.1872,1313,17986,50,30971826,HCC1143,cell proliferation,Human CRISPR Library v.1.1
774,0.1814,0.1422,1308,17986,50,30971826,HCC1187,cell proliferation,Human CRISPR Library v.1.1
775,0.2587,0.2224,1039,17986,50,30971826,HCC1395,cell proliferation,Human CRISPR Library v.1.1
776,0.2537,0.2033,1550,17986,50,30971826,HCC1806,cell proliferation,Human CRISPR Library v.1.1
777,0.2144,0.1664,1183,17986,50,30971826,HCC1937,cell proliferation,Human CRISPR Library v.1.1
778,0.2224,0.1875,1075,17986,50,30971826,HCC1954,cell proliferation,Human CRISPR Library v.1.1
779,0.2106,0.1694,1249,17986,50,30971826,HCC2998,cell proliferation,Human CRISPR Library v.1.1
78,0.2794,0.2511,2105,18619,50,28162770,SKM-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
780,0.1523,0.1219,1501,17986,50,30971826,HCC38,cell proliferation,Human CRISPR Library v.1.1
781,0.1827,0.1479,905,17986,50,30971826,HCC70,cell proliferation,Human CRISPR Library v.1.1
782,0.1964,0.1632,1207,17986,50,30971826,HCE-4,cell proliferation,Human CRISPR Library v.1.1
783,0.2008,0.1604,1379,17986,50,30971826,HCT 116,cell proliferation,Human CRISPR Library v.1.1
784,0.2701,0.2371,1750,17986,50,30971826,HCT 15,cell proliferation,Human CRISPR Library v.1.1
785,0.1836,0.155,1504,17986,50,30971826,HEC-1,cell proliferation,Human CRISPR Library v.1.1
786,0.1519,0.1245,1559,17986,50,30971826,HEY,cell proliferation,Human CRISPR Library v.1.1
787,0.1905,0.1501,1992,17986,50,30971826,HGC-27,cell proliferation,Human CRISPR Library v.1.1
788,0.1487,0.1211,1571,17986,50,30971826,HO-1-u-1,cell proliferation,Human CRISPR Library v.1.1
789,0.139,0.123,976,17986,50,30971826,HOP-62,cell proliferation,Human CRISPR Library v.1.1
79,0.4226,0.3687,3481,18619,50,28162770,TF-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
790,0.2126,0.1749,1291,17986,50,30971826,HPAF-II,cell proliferation,Human CRISPR Library v.1.1
791,0.2186,0.1945,1130,17986,50,30971826,Hs 578T,cell proliferation,Human CRISPR Library v.1.1
792,0.1645,0.1414,1526,17986,50,30971826,Hs 683,cell proliferation,Human CRISPR Library v.1.1
793,0.2004,0.1653,1618,17986,50,30971826,HSC-3,cell proliferation,Human CRISPR Library v.1.1
794,0.2317,0.1973,1692,17986,50,30971826,HSC-39,cell proliferation,Human CRISPR Library v.1.1
795,0.1677,0.1348,1373,17986,50,30971826,HSC-4,cell proliferation,Human CRISPR Library v.1.1
796,0.2148,0.1837,1828,17986,50,30971826,HT-29,cell proliferation,Human CRISPR Library v.1.1
797,0.2331,0.2054,1937,17986,50,30971826,HT-29,cell proliferation,Human CRISPR Library v.1.1
798,0.1789,0.1437,1003,17986,50,30971826,HT-55,cell proliferation,Human CRISPR Library v.1.1
799,0.1801,0.1533,1252,17986,50,30971826,hTERT-RPE1,cell proliferation,Human CRISPR Library v.1.1
80,0.3388,0.3012,2816,18619,50,28162770,THP-1,cell proliferation,Focused Ras Synthetic Lethal Human CRISPR Knockout Library
800,0.196,0.1582,1238,17986,50,30971826,HuP-T3,cell proliferation,Human CRISPR Library v.1.1
801,0.2046,0.1748,1134,17986,50,30971826,HuP-T4,cell proliferation,Human CRISPR Library v.1.1
802,0.202,0.182,1289,17986,50,30971826,IGROV-1,cell proliferation,Human CRISPR Library v.1.1
803,0.2367,0.2038,1287,17986,50,30971826,IM-9,cell proliferation,Human CRISPR Library v.1.1
804,0.1667,0.1305,926,17986,50,30971826,IM95,cell proliferation,Human CRISPR Library v.1.1
805,0.2046,0.1811,1242,17986,50,30971826,IST-MEL1,cell proliferation,Human CRISPR Library v.1.1
806,0.2344,0.1847,1564,17986,50,30971826,JHOS-2,cell proliferation,Human CRISPR Library v.1.1
807,0.2127,0.1818,1406,17986,50,30971826,JHOS-4,cell proliferation,Human CRISPR Library v.1.1
808,0.1669,0.1367,1435,17986,50,30971826,JHU-011,cell proliferation,Human CRISPR Library v.1.1
809,0.192,0.1533,1369,17986,50,30971826,JHU-022,cell proliferation,Human CRISPR Library v.1.1
810,0.1826,0.161,1783,17986,50,30971826,JHU-029,cell proliferation,Human CRISPR Library v.1.1
811,0.2583,0.201,1194,17986,50,30971826,JIMT-1,cell proliferation,Human CRISPR Library v.1.1
812,0.2224,0.194,978,17986,50,30971826,KATO III,cell proliferation,Human CRISPR Library v.1.1
813,0.1942,0.1682,1547,17986,50,30971826,KINGS-1,cell proliferation,Human CRISPR Library v.1.1
814,0.1644,0.1439,975,17986,50,30971826,KLE,cell proliferation,Human CRISPR Library v.1.1
815,0.2053,0.1639,1227,17986,50,30971826,KM12,cell proliferation,Human CRISPR Library v.1.1
816,0.2191,0.1838,1577,17986,50,30971826,KMS-11,cell proliferation,Human CRISPR Library v.1.1
817,0.2022,0.1774,1416,17986,50,30971826,KNS-42,cell proliferation,Human CRISPR Library v.1.1
818,0.2354,0.2022,1550,17986,50,30971826,KNS-62,cell proliferation,Human CRISPR Library v.1.1
819,0.187,0.1513,1761,17986,50,30971826,KON,cell proliferation,Human CRISPR Library v.1.1
820,0.2177,0.1895,1707,17986,50,30971826,KP-1N,cell proliferation,Human CRISPR Library v.1.1
821,0.2224,0.1931,1286,17986,50,30971826,KP-3,cell proliferation,Human CRISPR Library v.1.1
822,0.1979,0.1531,1695,17986,50,30971826,KP-4,cell proliferation,Human CRISPR Library v.1.1
823,0.1814,0.1459,1535,17986,50,30971826,KP-N-YN,cell proliferation,Human CRISPR Library v.1.1
824,0.1612,0.1256,1581,17986,50,30971826,KP-N-YS,cell proliferation,Human CRISPR Library v.1.1
825,0.1978,0.1604,1444,17986,50,30971826,Kuramochi,cell proliferation,Human CRISPR Library v.1.1
826,0.2061,0.1644,949,17986,50,30971826,KYAE-1,cell proliferation,Human CRISPR Library v.1.1
827,0.2024,0.1656,1515,17986,50,30971826,KYSE-140,cell proliferation,Human CRISPR Library v.1.1
828,0.1802,0.1408,1502,17986,50,30971826,KYSE-150,cell proliferation,Human CRISPR Library v.1.1
829,0.1947,0.162,1874,17986,50,30971826,KYSE-220,cell proliferation,Human CRISPR Library v.1.1
830,0.198,0.163,989,17986,50,30971826,KYSE-270,cell proliferation,Human CRISPR Library v.1.1
831,0.2049,0.1657,1770,17986,50,30971826,KYSE-410,cell proliferation,Human CRISPR Library v.1.1
832,0.1549,0.1234,1478,17986,50,30971826,KYSE-450,cell proliferation,Human CRISPR Library v.1.1
833,0.2039,0.1633,1801,17986,50,30971826,KYSE-510,cell proliferation,Human CRISPR Library v.1.1
834,0.2358,0.1964,1327,17986,50,30971826,KYSE-520,cell proliferation,Human CRISPR Library v.1.1
835,0.2325,0.1944,1496,17986,50,30971826,KYSE-70,cell proliferation,Human CRISPR Library v.1.1
836,0.2164,0.1923,1361,17986,50,30971826,L-363,cell proliferation,Human CRISPR Library v.1.1
837,0.1522,0.1233,1557,17986,50,30971826,LB1047-RCC,cell proliferation,Human CRISPR Library v.1.1
838,0.2104,0.164,1623,17986,50,30971826,LB771-HNC,cell proliferation,Human CRISPR Library v.1.1
839,0.1941,0.1558,1176,17986,50,30971826,LC-1/sq,cell proliferation,Human CRISPR Library v.1.1
840,0.198,0.1621,824,17986,50,30971826,LCLC-97TM1,cell proliferation,Human CRISPR Library v.1.1
841,0.1799,0.1465,1559,17986,50,30971826,LK-2,cell proliferation,Human CRISPR Library v.1.1
842,0.2203,0.1833,1590,17986,50,30971826,LN-229,cell proliferation,Human CRISPR Library v.1.1
843,0.1959,0.1626,1101,17986,50,30971826,LNCaP clone FGC,cell proliferation,Human CRISPR Library v.1.1
844,0.2379,0.2004,1711,17986,50,30971826,LNZTA3WT4,cell proliferation,Human CRISPR Library v.1.1
845,0.2615,0.2236,1453,17986,50,30971826,LOU-NH91,cell proliferation,Human CRISPR Library v.1.1
846,0.2042,0.1618,1503,17986,50,30971826,LoVo,cell proliferation,Human CRISPR Library v.1.1
847,0.2386,0.1952,1448,17986,50,30971826,LP-1,cell proliferation,Human CRISPR Library v.1.1
848,0.2212,0.1826,1008,17986,50,30971826,LS1034,cell proliferation,Human CRISPR Library v.1.1
849,0.124,0.0958,481,17986,50,30971826,LS123,cell proliferation,Human CRISPR Library v.1.1
85,0.1431,0.146,40,20440,50,28145866,HCC364,response to chemicals,GECKO v2
850,0.1796,0.1437,1217,17986,50,30971826,LS180,cell proliferation,Human CRISPR Library v.1.1
851,0.2432,0.2064,1235,17986,50,30971826,LS411N,cell proliferation,Human CRISPR Library v.1.1
852,0.2289,0.186,1192,17986,50,30971826,LS513,cell proliferation,Human CRISPR Library v.1.1
853,0.171,0.1423,1177,17986,50,30971826,Lu-65,cell proliferation,Human CRISPR Library v.1.1
854,0.2265,0.1898,1749,17986,50,30971826,Lu-99A,cell proliferation,Human CRISPR Library v.1.1
855,0.2035,0.1589,1724,17986,50,30971826,LXF 289,cell proliferation,Human CRISPR Library v.1.1
856,0.3248,0.2671,2077,17986,50,30971826,SK-N-MC-IXC,cell proliferation,Human CRISPR Library v.1.1
857,0.1792,0.1573,536,17986,50,30971826,MCAS,cell proliferation,Human CRISPR Library v.1.1
858,0.1652,0.1537,761,17986,50,30971826,MCF-7,cell proliferation,Human CRISPR Library v.1.1
859,0.224,0.19,1459,17986,50,30971826,MDA-MB-231,cell proliferation,Human CRISPR Library v.1.1
860,0.2729,0.2463,1493,17986,50,30971826,MDA-MB-361,cell proliferation,Human CRISPR Library v.1.1
861,0.2442,0.2053,1157,17986,50,30971826,MDA-MB-415,cell proliferation,Human CRISPR Library v.1.1
862,0.2161,0.1783,1419,17986,50,30971826,MDA-MB-436,cell proliferation,Human CRISPR Library v.1.1
863,0.2639,0.2398,931,17986,50,30971826,MDA-MB-453,cell proliferation,Human CRISPR Library v.1.1
864,0.2377,0.1967,1447,17986,50,30971826,MDA-MB-468,cell proliferation,Human CRISPR Library v.1.1
865,0.1932,0.1601,917,17986,50,30971826,MDST8,cell proliferation,Human CRISPR Library v.1.1
866,0.1836,0.1598,903,17986,50,30971826,MFE-280,cell proliferation,Human CRISPR Library v.1.1
867,0.2108,0.1731,1426,17986,50,30971826,MFE-296,cell proliferation,Human CRISPR Library v.1.1
868,0.2806,0.2373,1774,17986,50,30971826,MFM-223,cell proliferation,Human CRISPR Library v.1.1
869,0.2264,0.1905,1699,17986,50,30971826,MHH-ES-1,cell proliferation,Human CRISPR Library v.1.1
870,0.1941,0.1584,1586,17986,50,30971826,MIA PaCa-2,cell proliferation,Human CRISPR Library v.1.1
871,0.2222,0.1802,1711,17986,50,30971826,MKN28,cell proliferation,Human CRISPR Library v.1.1
872,0.1641,0.1351,1612,17986,50,30971826,MOG-G-UVW,cell proliferation,Human CRISPR Library v.1.1
873,0.1331,0.1097,864,17986,50,30971826,SJNB-10,cell proliferation,Human CRISPR Library v.1.1
874,0.194,0.1685,1577,17986,50,30971826,SJNB-13,cell proliferation,Human CRISPR Library v.1.1
875,0.1743,0.1412,1398,17986,50,30971826,SJNB-17,cell proliferation,Human CRISPR Library v.1.1
876,0.1611,0.1222,1577,17986,50,30971826,SJNB-5,cell proliferation,Human CRISPR Library v.1.1
877,0.1674,0.1404,1536,17986,50,30971826,SJNB-6,cell proliferation,Human CRISPR Library v.1.1
878,0.195,0.1604,1580,17986,50,30971826,NB69,cell proliferation,Human CRISPR Library v.1.1
879,0.2077,0.1746,2210,17986,50,30971826,SJNB-7,cell proliferation,Human CRISPR Library v.1.1
880,0.2061,0.165,1545,17986,50,30971826,NCI-H1155,cell proliferation,Human CRISPR Library v.1.1
881,0.2072,0.1633,1423,17986,50,30971826,NCI-H1299,cell proliferation,Human CRISPR Library v.1.1
882,0.1908,0.155,1326,17986,50,30971826,NCI-H1355,cell proliferation,Human CRISPR Library v.1.1
883,0.2122,0.1745,1345,17986,50,30971826,NCI-H1581,cell proliferation,Human CRISPR Library v.1.1
884,0.2186,0.1746,1313,17986,50,30971826,NCI-H1650,cell proliferation,Human CRISPR Library v.1.1
885,0.249,0.218,1735,17986,50,30971826,NCI-H1755,cell proliferation,Human CRISPR Library v.1.1
886,0.1834,0.1597,1568,17986,50,30971826,NCI-H1869,cell proliferation,Human CRISPR Library v.1.1
887,0.1939,0.1593,1179,17986,50,30971826,NCI-H1915,cell proliferation,Human CRISPR Library v.1.1
888,0.2177,0.1681,1471,17986,50,30971826,NCI-H1944,cell proliferation,Human CRISPR Library v.1.1
889,0.2134,0.1748,1858,17986,50,30971826,NCI-H1975,cell proliferation,Human CRISPR Library v.1.1
89,0.7475,0.7005,1990,21709,50,28611215,LNCaP,cell proliferation,GECKO v2
890,0.3052,0.2413,1466,17986,50,30971826,NCI-H1993,cell proliferation,Human CRISPR Library v.1.1
891,0.1906,0.1474,1636,17986,50,30971826,NCI-H2023,cell proliferation,Human CRISPR Library v.1.1
892,0.2174,0.1792,1590,17986,50,30971826,NCI-H2087,cell proliferation,Human CRISPR Library v.1.1
893,0.213,0.1763,1577,17986,50,30971826,NCI-H2170,cell proliferation,Human CRISPR Library v.1.1
894,0.163,0.1325,927,17986,50,30971826,NCI-H226,cell proliferation,Human CRISPR Library v.1.1
895,0.2225,0.1843,1828,17986,50,30971826,NCI-H23,cell proliferation,Human CRISPR Library v.1.1
896,0.1551,0.1395,1619,17986,50,30971826,NCI-H3118,cell proliferation,Human CRISPR Library v.1.1
897,0.1812,0.1401,1251,17986,50,30971826,NCI-H3122,cell proliferation,Human CRISPR Library v.1.1
898,0.2219,0.179,1011,17986,50,30971826,NCI-H322M,cell proliferation,Human CRISPR Library v.1.1
899,0.151,0.1228,900,17986,50,30971826,NCI-H358,cell proliferation,Human CRISPR Library v.1.1
900,0.1908,0.1647,1946,17986,50,30971826,NCI-H520,cell proliferation,Human CRISPR Library v.1.1
901,0.1812,0.1628,934,17986,50,30971826,NCI-H650,cell proliferation,Human CRISPR Library v.1.1
902,0.2261,0.1776,1491,17986,50,30971826,NCI-N87,cell proliferation,Human CRISPR Library v.1.1
903,0.2284,0.1975,1405,17986,50,30971826,NH-12,cell proliferation,Human CRISPR Library v.1.1
904,0.1219,0.106,703,17986,50,30971826,NMC-G1,cell proliferation,Human CRISPR Library v.1.1
905,0.1475,0.1218,1497,17986,50,30971826,Onda 10,cell proliferation,Human CRISPR Library v.1.1
906,0.212,0.1726,1302,17986,50,30971826,Onda 11,cell proliferation,Human CRISPR Library v.1.1
907,0.2773,0.2366,1724,17986,50,30971826,NUGC-3,cell proliferation,Human CRISPR Library v.1.1
908,0.1763,0.1475,1387,17986,50,30971826,OACM5.1 C,cell proliferation,Human CRISPR Library v.1.1
909,0.2719,0.2359,1073,17986,50,30971826,OAW42,cell proliferation,Human CRISPR Library v.1.1
910,0.1912,0.1626,1570,17986,50,30971826,OC 314,cell proliferation,Human CRISPR Library v.1.1
911,0.2057,0.18,1559,17986,50,30971826,OCI-AML-2,cell proliferation,Human CRISPR Library v.1.1
912,0.1961,0.1708,1601,17986,50,30971826,OCI-AML-3,cell proliferation,Human CRISPR Library v.1.1
913,0.2684,0.2376,895,17986,50,30971826,OCI-Ly19,cell proliferation,Human CRISPR Library v.1.1
914,0.2099,0.18,1284,17986,50,30971826,OCUB-M,cell proliferation,Human CRISPR Library v.1.1
915,0.2518,0.2111,1860,17986,50,30971826,OE21,cell proliferation,Human CRISPR Library v.1.1
916,0.1923,0.1632,1266,17986,50,30971826,OE33,cell proliferation,Human CRISPR Library v.1.1
917,0.2191,0.1847,1492,17986,50,30971826,OPM-2,cell proliferation,Human CRISPR Library v.1.1
918,0.1586,0.1315,1181,17986,50,30971826,OSC-19,cell proliferation,Human CRISPR Library v.1.1
919,0.2413,0.2021,1481,17986,50,30971826,OSC-20,cell proliferation,Human CRISPR Library v.1.1
920,0.2052,0.1725,1587,17986,50,30971826,OV-90,cell proliferation,Human CRISPR Library v.1.1
921,0.1511,0.1216,1340,17986,50,30971826,OVCA420,cell proliferation,Human CRISPR Library v.1.1
922,0.2135,0.166,1387,17986,50,30971826,OVCAR-3,cell proliferation,Human CRISPR Library v.1.1
923,0.2435,0.201,1834,17986,50,30971826,OVCAR-5,cell proliferation,Human CRISPR Library v.1.1
924,0.1736,0.1435,2030,17986,50,30971826,NCI-ADR-RES,cell proliferation,Human CRISPR Library v.1.1
925,0.2398,0.1907,1699,17986,50,30971826,OVISE,cell proliferation,Human CRISPR Library v.1.1
926,0.2109,0.17,1491,17986,50,30971826,OVK-18,cell proliferation,Human CRISPR Library v.1.1
927,0.2918,0.2474,1258,17986,50,30971826,OVMIU,cell proliferation,Human CRISPR Library v.1.1
928,0.2263,0.1767,1124,17986,50,30971826,PaTu 8902,cell proliferation,Human CRISPR Library v.1.1
929,0.2144,0.1819,1637,17986,50,30971826,PaTu 8988t,cell proliferation,Human CRISPR Library v.1.1
930,0.2574,0.2133,1394,17986,50,30971826,Panc 02.03,cell proliferation,Human CRISPR Library v.1.1
931,0.2606,0.2124,1470,17986,50,30971826,Panc 03.27,cell proliferation,Human CRISPR Library v.1.1
932,0.23,0.1936,1671,17986,50,30971826,Panc 04.03,cell proliferation,Human CRISPR Library v.1.1
933,0.253,0.2148,1193,17986,50,30971826,Panc 08.13,cell proliferation,Human CRISPR Library v.1.1
934,0.1512,0.1114,1109,17986,50,30971826,Panc 10.05,cell proliferation,Human CRISPR Library v.1.1
935,0.2177,0.1765,1623,17986,50,30971826,PC-14,cell proliferation,Human CRISPR Library v.1.1
936,0.2058,0.1651,1579,17986,50,30971826,PCI-15A,cell proliferation,Human CRISPR Library v.1.1
937,0.2108,0.184,1716,17986,50,30971826,PCI-30,cell proliferation,Human CRISPR Library v.1.1
938,0.192,0.162,1875,17986,50,30971826,PCI-38,cell proliferation,Human CRISPR Library v.1.1
939,0.1779,0.1436,1491,17986,50,30971826,PCI-04B,cell proliferation,Human CRISPR Library v.1.1
940,0.2206,0.1746,1185,17986,50,30971826,PCI-06A,cell proliferation,Human CRISPR Library v.1.1
941,0.2045,0.1648,1809,17986,50,30971826,PE/CA-PJ15,cell proliferation,Human CRISPR Library v.1.1
942,0.268,0.222,1721,17986,50,30971826,PEO1,cell proliferation,Human CRISPR Library v.1.1
943,0.1526,0.1267,1218,17986,50,30971826,PEO4,cell proliferation,Human CRISPR Library v.1.1
944,0.2846,0.2439,1427,17986,50,30971826,PL4,cell proliferation,Human CRISPR Library v.1.1
945,0.2258,0.1959,1656,17986,50,30971826,PSN1,cell proliferation,Human CRISPR Library v.1.1
946,0.1895,0.1612,1456,17986,50,30971826,KTCTL-26A,cell proliferation,Human CRISPR Library v.1.1
947,0.2619,0.214,1275,17986,50,30971826,RCM-1,cell proliferation,Human CRISPR Library v.1.1
948,0.2628,0.2244,1222,17986,50,30971826,RERF-GC-1B,cell proliferation,Human CRISPR Library v.1.1
949,0.2022,0.163,1583,17986,50,30971826,RERF-LC-Sq1,cell proliferation,Human CRISPR Library v.1.1
950,0.2284,0.191,1411,17986,50,30971826,RKN,cell proliferation,Human CRISPR Library v.1.1
951,0.2332,0.1959,2009,17986,50,30971826,RKO,cell proliferation,Human CRISPR Library v.1.1
952,0.2164,0.1797,1561,17986,50,30971826,RL95-2,cell proliferation,Human CRISPR Library v.1.1
953,0.2421,0.201,1509,17986,50,30971826,RMG-I,cell proliferation,Human CRISPR Library v.1.1
954,0.2098,0.2001,892,17986,50,30971826,ROS-50,cell proliferation,Human CRISPR Library v.1.1
955,0.2074,0.175,1193,17986,50,30971826,RPMI-8226,cell proliferation,Human CRISPR Library v.1.1
956,0.1854,0.1425,1568,17986,50,30971826,SAS,cell proliferation,Human CRISPR Library v.1.1
957,0.1678,0.1297,1481,17986,50,30971826,SCC-4,cell proliferation,Human CRISPR Library v.1.1
958,0.185,0.1433,1480,17986,50,30971826,SCC-9,cell proliferation,Human CRISPR Library v.1.1
959,0.1894,0.1563,1095,17986,50,30971826,UPCI-SCC-090,cell proliferation,Human CRISPR Library v.1.1
960,0.2504,0.2015,791,17986,50,30971826,SCH,cell proliferation,Human CRISPR Library v.1.1
961,0.156,0.1279,1693,17986,50,30971826,SF126,cell proliferation,Human CRISPR Library v.1.1
962,0.2016,0.1736,1996,17986,50,30971826,SF295,cell proliferation,Human CRISPR Library v.1.1
963,0.1867,0.1464,1558,17986,50,30971826,SF539,cell proliferation,Human CRISPR Library v.1.1
964,0.206,0.1796,1915,17986,50,30971826,SJSA-1,cell proliferation,Human CRISPR Library v.1.1
965,0.203,0.1705,1473,17986,50,30971826,SK-GT-4,cell proliferation,Human CRISPR Library v.1.1
966,0.2273,0.1886,1557,17986,50,30971826,SK-MEL-2,cell proliferation,Human CRISPR Library v.1.1
967,0.2373,0.1982,1486,17986,50,30971826,SK-MES-1,cell proliferation,Human CRISPR Library v.1.1
968,0.1958,0.1619,1699,17986,50,30971826,SK-MG-1,cell proliferation,Human CRISPR Library v.1.1
969,0.1455,0.1241,1900,17986,50,30971826,SK-N-AS,cell proliferation,Human CRISPR Library v.1.1
970,0.1472,0.1207,1105,17986,50,30971826,SK-N-DZ,cell proliferation,Human CRISPR Library v.1.1
971,0.2076,0.1795,1792,17986,50,30971826,SK-N-FI,cell proliferation,Human CRISPR Library v.1.1
972,0.1701,0.1413,967,17986,50,30971826,SK-N-SH,cell proliferation,Human CRISPR Library v.1.1
973,0.1363,0.1081,1289,17986,50,30971826,SK-PN-DW,cell proliferation,Human CRISPR Library v.1.1
974,0.157,0.1256,970,17986,50,30971826,SKN-3,cell proliferation,Human CRISPR Library v.1.1
975,0.145,0.1218,1065,17986,50,30971826,SNB-75,cell proliferation,Human CRISPR Library v.1.1
976,0.2327,0.1941,1667,17986,50,30971826,SNG-M,cell proliferation,Human CRISPR Library v.1.1
977,0.1961,0.1686,1371,17986,50,30971826,SNU-1,cell proliferation,Human CRISPR Library v.1.1
978,0.2286,0.1926,1515,17986,50,30971826,SNU-16,cell proliferation,Human CRISPR Library v.1.1
979,0.2125,0.1713,1400,17986,50,30971826,SNU-61,cell proliferation,Human CRISPR Library v.1.1
980,0.2346,0.1994,1446,17986,50,30971826,SNU-81,cell proliferation,Human CRISPR Library v.1.1
981,0.222,0.1858,1183,17986,50,30971826,SNU-C1,cell proliferation,Human CRISPR Library v.1.1
982,0.2273,0.1886,1456,17986,50,30971826,SNU-C5,cell proliferation,Human CRISPR Library v.1.1
983,0.2606,0.2174,1430,17986,50,30971826,SU-DHL-10,cell proliferation,Human CRISPR Library v.1.1
984,0.2741,0.2383,1950,17986,50,30971826,SU-DHL-5,cell proliferation,Human CRISPR Library v.1.1
985,0.2215,0.1787,1732,17986,50,30971826,SU-DHL-8,cell proliferation,Human CRISPR Library v.1.1
986,0.157,0.1242,1186,17986,50,30971826,SU.86.86,cell proliferation,Human CRISPR Library v.1.1
987,0.2014,0.1727,1539,17986,50,30971826,SUIT-2,cell proliferation,Human CRISPR Library v.1.1
988,0.2207,0.1836,1918,17986,50,30971826,SW1088,cell proliferation,Human CRISPR Library v.1.1
989,0.1497,0.1252,1419,17986,50,30971826,SW1573,cell proliferation,Human CRISPR Library v.1.1
990,0.1844,0.1552,1493,17986,50,30971826,SW1990,cell proliferation,Human CRISPR Library v.1.1
991,0.2122,0.1814,1507,17986,50,30971826,SW48,cell proliferation,Human CRISPR Library v.1.1
992,0.1608,0.1309,1301,17986,50,30971826,SW620,cell proliferation,Human CRISPR Library v.1.1
993,0.1964,0.1702,1677,17986,50,30971826,SW626,cell proliferation,Human CRISPR Library v.1.1
994,0.1997,0.1525,1332,17986,50,30971826,SW837,cell proliferation,Human CRISPR Library v.1.1
995,0.1517,0.1321,725,17986,50,30971826,T.T,cell proliferation,Human CRISPR Library v.1.1
996,0.2618,0.2263,1191,17986,50,30971826,T-47D,cell proliferation,Human CRISPR Library v.1.1
997,0.1896,0.1496,641,17986,50,30971826,T84,cell proliferation,Human CRISPR Library v.1.1
998,0.1564,0.1399,1417,17986,50,30971826,T98G,cell proliferation,Human CRISPR Library v.1.1
999,0.1823,0.1499,1931,17986,50,30971826,TC-71,cell proliferation,Human CRISPR Library v.1.1
