gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
RAB24,7055,7750.666666666667,-0.2062816868736833,-0.0195571704886211,-0.0015969017744718,0.9439470276104536,,False,-0.0366397050571948,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0511527499176321,
SLC30A9,7056,7753.333333333333,-0.4908937798717346,-0.007196744701014,-0.0075978299317206,0.8518159484941834,,False,-0.1449273437826349,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.8703120300428085,
KIAA2013,7057,7753.666666666667,-0.4668893005755573,-0.0124179368951897,-0.0034659074173381,0.8597567107489303,,False,-0.2289935860905972,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1868252171025548,
FBXO34,7058,7753.666666666667,-0.3226839441307947,-0.0168610325102576,-0.0019326318773321,0.9097048768624874,,False,0.0902823253043437,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0299578943209615,
PRDM15,7059,7754.333333333333,-0.2275851176828134,-0.0137908236424121,-0.0047700688209555,0.9368752762560266,,False,0.0294531790317251,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0761213354587624,
DDX17,7060,7755.333333333333,-0.3655564170131101,-0.0135288661726055,-0.0035561774089502,0.8960963036688587,2343.0,True,-0.2348638710233872,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.102060627129489,
ELK3,7061,7755.333333333333,-0.7565114028640993,-0.0052937807122868,-0.00676284202966,0.7484390327283631,,False,0.0635336972379226,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1552046619833433,
PCTP,7062,7755.666666666667,-0.3665584188712083,-0.0154462877870136,-0.0023740894365454,0.8958024439572676,,False,0.108187806295103,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0466518108641027,
EIF2AK2,7063,7756.0,-0.2576887387239359,-0.0132857137637264,-0.0048192081198047,0.9275832716928268,,False,0.1459066953118284,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0676056822415587,
WDFY3,7064,7756.333333333333,-0.4367421142362566,-0.0187790893087702,6.814077298679735e-05,0.8720649355859602,1177.0,True,-0.0938154313207296,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2245089248279545,
GCAT,7065,7756.666666666667,-0.6868940563753674,-0.0095858531748383,-0.0035609917206693,0.7773901781189316,,False,-0.1576825151616873,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0732337122929636,
NUDT4,7066,7760.333333333333,-0.8134948128811591,-0.0059021837900286,-0.0056447288082833,0.7290086989964408,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
PTRHD1,7067,7761.666666666667,-0.7484518227011361,-0.0075132104597667,-0.0048698099922513,0.7520565602643327,,False,-0.0039244423587601,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1202552018437514,
DNAJB1,7068,7763.0,-0.3279124174356415,-0.0197033276544143,-0.000554712116019,0.9078100846501137,,False,-0.1499841424976156,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2533961645636685,
KLHL24,7069,7763.333333333333,-0.4337796739601404,-0.0129494824448334,-0.0034821474348664,0.8728542092110039,,False,0.0120997633400418,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.019524813013536,
NT5C,7070,7763.666666666667,-0.756603657822205,-0.0093434870978957,-0.0033071547173054,0.7484390327283631,,False,-0.1298846094682795,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1352849315818612,
ZNF534,7071,7764.0,-0.8789761312339096,-0.0063772018282933,-0.0047880484341536,0.7013894241833452,,False,0.1203457882296577,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0872741382472498,
UBE2D1,7072,7764.0,-0.5238668254315171,-0.0149814153934202,-0.0014410291817825,0.8396246749995682,,False,0.019335204201407,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0091472177143659,
TRIM13,7073,7764.0,0.1164064767320975,-0.0202308097662486,-0.004328556749659,0.9709021119826553,,False,0.0528471299385883,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0802491954568853,
REEP5,7074,7766.0,-0.6020288555242723,-0.0064405819195246,-0.0072494584270475,0.8100463496011486,,False,0.0872655154009036,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2006798394377763,
TSHZ1,7075,7766.0,-0.3104898801158903,-0.0154345754148759,-0.0029726865793441,0.9127131112489262,,False,0.0347262177414601,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0222008319321527,
SP5,7076,7766.666666666667,0.1490804503657327,-0.0240648096826099,-0.0028990873575313,0.9610332277787245,,False,-0.0575729829910925,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0156451053991135,
ZMYM1,7077,7767.0,-0.5737114117084552,-0.007570391785991,-0.0064429984539575,0.8198628538222136,,False,0.0291407732211985,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2356267371156847,
ERI2,7078,7768.333333333333,-0.6815790899976294,-0.0083863689164862,-0.0046368047847614,0.7798669566466283,,False,-0.1010629184794377,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0340827711506006,
TDRKH,7079,7768.333333333333,-0.5747759237012576,-0.0098842892285313,-0.0043658167613644,0.819606125040747,,False,-0.1443426175396016,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1206206068272923,
CSTF1,7080,7768.666666666667,-0.2897963634812547,-0.0119277255703158,-0.0056738441375733,0.9192467517292433,638.0,True,-0.7427264631685898,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.3033735660557697,
SLC25A10,7081,7768.666666666667,0.497515705194818,-0.0180963655801537,-0.0104538536884534,0.8498936646489043,2195.0,True,-0.2670305549009028,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3185739168134628,
SAMD1,7082,7771.0,-0.3726575606161535,-0.0127751183837332,-0.0041947878505084,0.8935402382282975,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
NR1D2,7083,7771.333333333333,-0.5612517364294957,-0.0063821111486549,-0.007810869438006,0.8238051801712666,,False,-0.0475197985414714,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0275285058655114,
B3GNT2,7084,7772.0,-0.2874874026778112,-0.014749116121032,-0.0036778140083327,0.9196960843598435,,False,-0.0351663811870832,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0631072546672958,
HIST1H2BB,7085,7772.333333333333,-0.07337290871135,-0.0215529366888169,-0.0019833577351465,0.9819807506922237,980.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
FMC1,7086,7772.666666666667,-0.6833217019247566,-0.0079694913781515,-0.0050355750111969,0.7792237920385969,,False,-0.0596499445150507,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.195025341322891,
ESR2,7087,7774.0,-0.4592218080961976,-0.012559331294701,-0.0036100642005892,0.8629430310146233,,False,-0.0688114167285477,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1166113781745732,
UBL3,7088,7775.666666666667,-0.3806735754809386,-0.0120989954996179,-0.0045843848160092,0.8925306100973952,,False,0.0836828353951913,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0906233701948993,
CD164,7089,7779.333333333333,-0.6428320436112832,-0.0091941823931235,-0.0043958523840856,0.7966693742925336,,False,-0.0049172339804411,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0148199323136908,
ATP5F1C,7090,7781.0,-0.0873919881454295,-0.0048524059592427,-0.0219912016873957,0.9769486426044357,1617.0,True,-0.5625136019749778,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.563591679810072,
ZNF688,7091,7785.333333333333,-0.7344673619859402,-0.0071308495843924,-0.0056058483193479,0.7569410553110895,,False,-0.0409914458009136,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0033464589115475,
UBR3,7092,7785.333333333333,-0.0413049391082896,-0.0182020411271101,-0.003962822881418,0.9904756266435193,,False,-0.063291511725293,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.272604718445901,
CCDC169-SOHLH2,7093,7788.333333333333,-0.3125591983667035,-0.0114017102316059,-0.0060054949774275,0.9114524473296068,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
TTC7B,7094,7790.0,-0.4938126548496727,-0.0074642658513616,-0.0077170481111981,0.8508851225625523,,False,-0.0394913542338618,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0015719782849057,
MYL6B,7095,7791.0,-1.0595080516933428,-0.0034227812744233,-0.0066330149097874,0.6192188121849383,,False,-0.1011075471521893,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1113609579691284,
YAF2,7096,7792.0,-0.7054964386974504,-0.0054019577370092,-0.007507844485167,0.7706915756337698,,False,-0.0573947205682873,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0075071958185634,
CNEP1R1,7097,7794.333333333333,-0.9182506241637184,-0.0049463579377441,-0.0062272040071795,0.6840430841729929,,False,-0.1163645584492275,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0224345558493215,
ENO2,7098,7795.0,-0.4884541231737565,-0.0132526237819188,-0.0030663653415604,0.8527193045707436,,False,-0.0401856131388154,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0483086653944746,
PKNOX2,7099,7797.666666666667,-0.422155648755505,-0.0089570981842966,-0.0069673006390049,0.8779275316819513,,False,0.1215715829550442,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.158189157883696,
UBAP2,7100,7798.666666666667,-0.2329436493587296,-0.0205948996555001,-0.0013287343147858,0.935042546547223,,False,-0.136803544671613,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2768496876149868,
ATP6V0A1,7101,7799.666666666667,-0.4754421608958306,-0.0160001740879799,-0.0016081200366626,0.8574836072505296,,False,-0.2165906536720952,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.7602128218127971,
XRCC3,7102,7802.0,0.0102378450718723,-0.0140064117188837,-0.0077273922259214,0.9974411735530179,2086.0,True,-0.4885527659340142,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4287754761078674,
ZNF79,7103,7803.0,-0.2048690123282469,-0.0188822091123049,-0.0023526496418478,0.9443980442211963,,False,-0.0660656287183942,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1646965690519844,
MKKS,7104,7805.333333333333,-0.2965054194006945,-0.0152623561912489,-0.0035411733891153,0.9170523903512607,,False,0.0545697276033245,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.044984571835466,
GMDS,7105,7806.333333333333,-0.5996327641244724,-0.011776352868506,-0.0031487877532195,0.8110593188102807,,False,0.1560552715060801,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2055108593144599,
BRAP,7106,7807.0,-0.5892642231580656,-0.0106013601435788,-0.0040859285438228,0.8139760465683442,,False,-0.4039670873859837,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4738811889227806,
RAI1,7107,7809.333333333333,-0.2708890240719245,-0.0142920580301046,-0.0045592753817316,0.9241089848096071,,False,-0.0844990039965962,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2154367778664578,
ASCL1,7108,7810.333333333333,-0.3071789174543486,-0.0128783400818268,-0.0051133635288216,0.9143144470523545,,False,-0.0809553506095341,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0871882306074793,
MSL3,7109,7812.333333333333,-0.5556318129645104,-0.0067635373347718,-0.0080358687915787,0.8263559770474871,,False,0.0531694371941838,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0512203534369467,
MYL6,7110,7813.0,-0.5213023580001044,-0.0130685134562978,-0.0030601583428985,0.8403463535134043,,False,-0.143624508959668,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.032642087218994,
AGRN,7111,7813.333333333333,-0.9572479590753789,-0.005809264621993,-0.0052344563960169,0.6647210984376495,,False,-0.1146201135442451,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2458411457959046,
MARCH8,7112,7813.666666666667,-0.3256506038818971,-0.0146098086069564,-0.0037655426508154,0.9089013031833177,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
ZNF19,7113,7814.0,-0.1572271611250524,-0.0182531629424945,-0.0031139197439056,0.9596231283503961,,False,0.0022998023367696,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1267174734063208,
TEC,7114,7814.333333333333,-0.4326905415056858,-0.0155607481976692,-0.0023103117522262,0.8733839581959028,,False,-0.0476996174127029,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1918450800087709,
STOML2,7115,7818.0,-0.4742082706694916,-0.0080941922305758,-0.0075356642735731,0.8580269981896881,,False,0.0306969760785217,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0060644286016362,
CERS6,7116,7818.333333333333,0.3504560423595442,-0.0302975539063341,-0.0033409924076183,0.9013436624853562,,False,0.0290538645980712,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0274962774571526,
APEX2,7117,7820.333333333333,-0.181797989297546,-0.018861284194179,-0.0026460592863571,0.9524785022688589,,False,-0.141654657924953,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1580516062335489,
MRPS7,7118,7821.666666666667,-0.480830195992575,-0.0100187719626857,-0.0057721294165222,0.8547692577797728,2310.0,True,-0.4416054380551499,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-1.0060556001050691,
BACH1,7119,7822.666666666667,-0.4099058905584976,-0.0137385012768035,-0.0035921575854514,0.8825647931851246,,False,0.0578318236188871,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0669226148864738,
RNF141,7120,7825.666666666667,-0.4688878193166509,-0.0130201284298445,-0.003658271130008,0.8592484496234789,,False,-0.0131592415440498,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1240840759746756,
NANS,7121,7826.0,-0.1940398380856146,-0.0188442214082529,-0.0026427786840973,0.9475675820048103,,False,0.0018865256769344,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0820465515018291,
NEU1,7122,7826.333333333333,-0.6299794504068439,-0.0140946322173208,-0.0016982081329715,0.8016459351969987,,False,-0.1102457075132258,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.5318183979005568,
RNF8,7123,7827.666666666667,-0.3205534639950499,-0.0135934445642075,-0.0046305442684418,0.9098642283555598,221.0,True,-0.5703687409676533,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.8953560294432465,
PINK1,7124,7828.666666666667,-0.5622351627145253,-0.0159370174142187,-0.0011458242602286,0.8234477476622164,,False,0.0281176738406532,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4331064996460786,
ZNF398,7125,7830.333333333333,-0.5027354451696973,-0.0144209306760105,-0.0025338548279308,0.8483833628186264,,False,0.0572320532945405,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0273750004478512,
AIG1,7126,7830.333333333333,-0.4934641324642472,-0.0090730237309888,-0.0065220741795984,0.8510367334127702,,False,0.1142807223028736,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0957415603481541,
TAF4B,7127,7831.0,-0.5201260949492935,-0.0076185891137937,-0.007713545631882,0.8406563884802724,,False,-0.034917518959889,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0876445000735597,
CCPG1,7128,7832.333333333333,-0.8054352327181957,-0.0071476412163488,-0.0053404515637406,0.7314631435736607,,False,0.041281101844234,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.011594974285194,
TULP1,7129,7832.333333333333,-0.5462011779129953,-0.0101511517268784,-0.0050818800902377,0.8305102229092377,1984.0,True,-0.0852534073093729,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1651148275969769,
FARP2,7130,7832.666666666667,-0.5881315254054329,-0.0119423882868085,-0.0034104873424958,0.814160776446792,,False,0.042969344859156,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0656929769335969,
PLCB4,7131,7834.333333333333,-0.2317238210097405,-0.0138923177635468,-0.0054664646272305,0.9354616870172794,,False,0.0041433988056632,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0837660725128257,
SETDB2,7132,7835.333333333333,-0.3061333502980723,-0.0170318410535083,-0.0026666004554672,0.9144945700039215,,False,-0.0039264628732987,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0552159091902245,
BRMS1L,7133,7836.0,-0.6520418178328232,-0.0107985366558651,-0.0036573760636192,0.7924381925049977,,False,-0.0372526214949468,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0313511448697953,
CCNT2,7134,7838.333333333333,-0.621066890828137,-0.0118768399428592,-0.0032051691578033,0.8041190656114113,,False,-0.1399773640343741,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1402913890316379,
FUBP1,7135,7839.666666666667,-0.4328212374002204,-0.0231333416533549,0.0012763927605604,0.8733611377948707,,False,-0.2647517269955718,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2829869028636803,
SLC7A11,7136,7840.333333333333,-0.5398844030160408,-0.0162621618877893,-0.0011808282295626,0.8333448131908117,,False,0.0720872264760857,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0319004938198254,
PAK2,7137,7840.333333333333,-0.3577582286392159,-0.009929538185525,-0.007281902019974,0.8992200483796848,,False,-0.2604880788753034,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.160100093900285,
ZKSCAN8,7138,7841.0,-0.8843319877188801,-0.0041401780927121,-0.0078449973728529,0.6988441536780305,,False,0.0310340912249241,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.169703962610947,
ANXA2,7139,7841.666666666667,-0.6182233976872599,-0.0138004422435407,-0.0020438249682288,0.8045169600205515,,False,-0.0005517584565047,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0847269241072472,
PRR11,7140,7842.0,-0.6679867169660372,-0.0113110165954045,-0.003206940137139,0.7850658742427378,,False,-0.1242593323573348,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2193703841330235,
C17orf58,7141,7842.666666666667,-0.4348252411164167,-0.0093516064737286,-0.0069718748881565,0.8728542092110039,713.0,True,-0.379483157262686,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1407344611217919,
CHMP2B,7142,7845.0,-0.2535500353970088,-0.0209847789070419,-0.0013529337708207,0.9289494122866742,,False,-0.0056353782208492,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0914000138123543,
CRY1,7143,7845.666666666667,-1.0582010927479972,-0.0050016921077369,-0.0056704815422522,0.6197106526185725,,False,0.0088257146062415,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0583075838317923,
PHRF1,7144,7849.666666666667,-0.5940852792632171,-0.0107490021513196,-0.0043206079509351,0.8121949030288765,,False,0.0464351893591917,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0958593604926783,
POU3F3,7145,7851.0,-0.8316179769232821,-0.0103214773727883,-0.0027587661480052,0.7224366206001214,,False,-0.0818430825103136,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0510889752621798,
FYTTD1,7146,7855.0,0.0187766435147956,-0.0158611649755355,-0.006946977278568,0.995584166699873,,False,-0.0555947831891625,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1229580686405459,
FAM174C,7147,7857.0,-0.7224433396887624,-0.0082722423020632,-0.0053195528784182,0.7622453332162804,,False,-0.1116918875294781,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.138290339651846,
IKZF1,7148,7859.666666666667,-0.6494278999421325,-0.0052097186219467,-0.0091931616107831,0.7935598402272049,,False,-0.0460704481860226,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1523495678190327,
SLC27A5,7149,7860.333333333333,-0.7326006469728483,-0.0104230213840573,-0.0035717060159576,0.757766776543482,,False,-0.0731009115357058,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2868913664177917,
ZNF266,7150,7860.666666666667,-0.6719075938020734,-0.009692107937063,-0.0045609296214383,0.7839152990390945,,False,-0.0213294093046161,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1150746555881068,
EVA1B,7151,7864.0,-0.4629248584413429,-0.0136358933239668,-0.0036371135544912,0.861718108166755,,False,-0.037102237782989,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.037785562144038,
RPN1,7152,7864.0,0.9088156852950174,-0.0205589571468352,-0.0187516886987242,0.6879104097340997,2292.0,True,-0.9746201375146102,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.7377369206924599,
NAT9,7153,7865.0,-0.6038751667818033,-0.0117223486010059,-0.0036803307609388,0.8090287646283143,,False,0.0842155440329037,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1782494081426177,
SLC25A21,7154,7867.0,-0.8567115886739138,-0.005196923794906,-0.00714289541064,0.7121714710607512,,False,0.1098200334027281,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1937734530075784,
FAM207A,7155,7869.0,-0.0666984715107939,-0.0225666557392581,-0.0024152436253285,0.983785812143987,1728.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
MRS2,7156,7871.666666666667,-0.1278205848547807,-0.0138698738796013,-0.0069153798984448,0.967378780203243,,False,0.0767584110908526,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2022611543286617,
ZC3H11A,7157,7871.666666666667,-0.2863547049251785,-0.0178224784972814,-0.0027497462373403,0.9196960843598435,,False,-0.1122051661759914,349.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,,
TXNIP,7158,7872.333333333333,0.1219392696007264,-0.0085656935698713,-0.0208201244087608,0.9402815644315385,,False,-0.0057527169562172,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1156823737742223,
SLC52A2,7159,7876.666666666667,-0.6448099783352453,-0.0071087160219971,-0.0074315668999564,0.7956792849765356,,False,-0.1306823779583628,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2627061299301683,
KLHDC10,7160,7879.666666666667,-0.2878359250632366,-0.0142037686760979,-0.0051131856268462,0.9195091406791188,,False,-0.0867219311977474,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1534710227137151,
LAPTM5,7161,7881.0,-0.7751137851861823,-0.0097580396365986,-0.0039351640499782,0.7422026148569127,,False,0.0224355498352844,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0019490419684515,
MSANTD3,7162,7881.0,-0.5456989249798854,-0.0109767366397099,-0.0049125343445173,0.8307908753408865,,False,-0.0995236852811826,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.193228366002633,
GTF2F1,7163,7883.0,-0.385596454175073,-0.0168176935613409,-0.0024740045936113,0.8910086418151646,1692.0,True,-0.5851046575241193,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3958858912912351,
RGP1,7164,7883.666666666667,-0.6189757565155845,-0.0143705802700094,-0.0021164323501626,0.8045169600205515,1713.0,True,-0.5202803051843236,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.5216633326170489,
PIGO,7165,7890.333333333333,-0.7726588912908314,-0.0085504653827765,-0.0049515390677682,0.7427035093828886,,False,-0.1030620865854018,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.075151125823817,
CKAP2,7166,7891.333333333333,-0.748285781785043,-0.0081928131344619,-0.0055259993891181,0.7520565602643327,,False,-0.1831749125262936,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0798813797963105,
EIF5A2,7167,7892.0,-0.289360710499473,-0.0161810709320108,-0.003844217213424,0.9192467517292433,,False,0.1188878349865185,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1744095510219465,
SNIP1,7168,7892.333333333333,-0.5564595536298959,-0.0056719226712057,-0.010379841514235,0.8260489415064951,2229.0,True,-0.5923730441570745,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.4615733696219496,
HS6ST1,7169,7892.333333333333,-0.812504751573192,-0.0118242534805056,-0.0023033266422307,0.7291214748957939,1456.0,True,-0.4290495530684179,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4740812255711212,
MIS12,7170,7894.666666666667,0.6448535436334235,-0.025693735161506,-0.0089693605718884,0.7956792849765356,1736.0,True,-1.1162237859231054,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.0689671432198238,
C16orf58,7171,7897.0,-0.6186707994283371,-0.0055370434563044,-0.00971638577472,0.8045169600205515,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
NRSN2,7172,7899.0,-0.6371860511540638,-0.0143888104763872,-0.0020801215300315,0.7987357373256463,,False,0.0667906822294892,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.3845261109109575,
NKX2-1,7173,7899.333333333333,0.0183409905330138,-0.0159188662847298,-0.0074770445040805,0.995584166699873,,False,-0.0892819192099943,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1875895631261026,
